name_algo,score
CMApara,964.9
PPO-EDA,955.42
NGOptSingle16,947.6600000000001
CMAL3,942.3399999999999
DiscreteLengler3OnePlusOne,941.9
PolyLN,940.8999999999999
MultiLN,940.36
NGOptSingle9,937.6600000000001
MetaModelFmin2,937.64
CmaFmin2,936.86
CMASL3,936.3200000000003
CMAL,936.3200000000003
CMAL2,936.3200000000003
CMALS,935.7
CMALL,935.6800000000001
BigLognormalDiscreteOnePlusOne,935.46
PBIL,934.46
NGOptSingle25,933.7800000000001
DiscreteLengler2OnePlusOne,933.64
CMASL2,929.4
NgRS,929.0
NgLglr,924.1199999999999
SVM1MetaModelLogNormal,923.8
RF1MetaModelLogNormal,923.4
ChainCMAwithRdim,922.9399999999999
SmootherDiscreteLenglerOnePlusOne,922.28
ChainCMAwithLHSdim,922.28
NgIoh5,922.28
NgIoh3,922.28
YoSmoothDiscreteLenglerOnePlusOne,922.28
DiscreteLenglerOnePlusOne,922.28
Wiz,922.28
VastLengler,922.28
NGDSRW,922.28
NGOpt,922.28
NGOpt10,922.28
NGOpt15,922.28
NGOpt16,922.28
NGOpt36,922.28
UltraSmoothDiscreteLenglerOnePlusOne,922.28
NGOpt39,922.28
SuperSmoothDiscreteLenglerOnePlusOne,922.28
NgIoh2,922.28
NgIoh,922.28
NGOptF2,922.28
NGOptF5,922.28
NGOptRW,922.28
SmoothDiscreteLenglerOnePlusOne,922.28
NGOptF,922.28
NGOptF3,922.28
ChainCMAwithMetaRecenteringdim,922.0799999999999
SmoothLognormalDiscreteOnePlusOne,921.54
MetaModelLogNormal,921.54
SmoothDiscreteLognormalOnePlusOne,921.54
SVMMetaModelLogNormal,921.54
LognormalDiscreteOnePlusOne,921.54
RFMetaModelLogNormal,921.54
NeuralMetaModelLogNormal,921.54
NgIohMLn,920.8800000000001
FCarola6,920.4200000000001
NgLn,920.2
CMALn,919.3
NgDS3,919.2
NgIohLn,919.2
Carola9,917.8599999999999
discretememetic,917.8
DiscreteLenglerHalfOnePlusOne,917.68
RandRecombiningDiscreteLenglerOnePlusOne,917.5800000000002
Neural1MetaModelLogNormal,916.6000000000001
Carola10,916.3399999999999
Carola13,916.1600000000001
Carola8,915.5800000000002
SmallLognormalDiscreteOnePlusOne,914.8399999999999
LogSQPCMAPlus,913.8399999999999
LogBFGSCMA,913.8399999999999
LogBFGSCMAPlus,913.8399999999999
LogSQPCMA,913.8399999999999
RecombiningDiscreteLenglerOnePlusOne,912.8800000000001
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,912.8800000000001
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,912.8800000000001
SmoothRecombiningDiscreteLenglerOnePlusOne,912.8800000000001
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,912.3399999999999
Carola7,911.8399999999999
SplitQODE,911.8199999999999
FastGADiscreteOnePlusOne,910.78
LPCMA,910.5799999999999
TripleDiagonalCMA,910.5599999999998
OnePtRecombiningDiscreteLenglerOnePlusOne,910.3999999999999
EDCMA,909.9599999999998
Quad1MetaModelD,909.9599999999998
Neural1MetaModelD,909.9599999999998
SVM1MetaModelD,909.9599999999998
RF1MetaModelD,909.9599999999998
ChainCMAwithMetaRecentering,908.76
DiscreteLenglerFourthOnePlusOne,908.3199999999999
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,908.14
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,908.14
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,908.14
MaxRecombiningDiscreteLenglerOnePlusOne,907.7
Tabu,907.36
CMandAS2,907.3599999999999
SplitDE,906.74
NgIohRS,905.3
NLOPT_GN_DIRECT_L,904.5
ChainCMAwithLHS,903.9799999999999
ChainCMAwithLHS30,903.8399999999999
ManyLN,903.4799999999999
DiagonalCMA,903.2199999999999
MetaModelDiagonalCMA,903.2199999999999
SparseOrNot,902.3399999999999
BAR,901.6600000000001
LargeDiagCMA,901.5799999999999
ChainCMAwithR,901.54
TwoPtRecombiningDiscreteLenglerOnePlusOne,901.4
CLengler,901.04
CMALYS,901.04
CMASL,901.04
RLSOnePlusOne,901.0200000000001
MixDeterministicRL,900.8399999999999
ChainCMAwithLHSsqrt,900.18
ChainCMAwithMetaRecentering30,899.0199999999999
NgIoh14b,898.5600000000001
NgIoh15,898.5600000000001
NgIoh15b,898.5600000000001
NgIohRW2,898.5600000000001
NgIoh11,898.5600000000001
NgIoh9,898.5600000000001
NgIoh8,898.5600000000001
NgIoh10,898.5600000000001
NgIoh7,898.5600000000001
NgIoh13,898.5600000000001
NgIoh16,898.5600000000001
CSEC11,898.5600000000001
NgIoh20,898.5600000000001
NgIoh13b,898.5600000000001
NgIoh4,898.5600000000001
NgIoh17,898.5600000000001
NgIohTuned,898.5600000000001
NgIoh18,898.5600000000001
NgIoh19,898.5600000000001
NgIoh12,898.5600000000001
NgIoh12b,898.5600000000001
NgIoh21,898.5600000000001
NgDS2,898.5600000000001
NgIoh14,898.5600000000001
CSEC,898.5600000000001
NgDS,898.5600000000001
NGOptDSBase,898.5600000000001
NgDS11,898.5600000000001
NGOptBase,898.5600000000001
DoubleFastGADiscreteOnePlusOne,898.5600000000001
NGO,898.5600000000001
CSEC10,898.5600000000001
Shiwa,898.5600000000001
EDA,898.3
MultiDiscrete,897.72
NLOPT_GN_ESCH,897.4399999999999
SparseDiscreteOnePlusOne,897.1200000000001
ChainDiagonalCMAPowell,896.6200000000001
SqrtMultiBFGS,896.4999999999998
SqrtMultiBFGSPlus,896.4999999999998
ChainCMAPowell,895.6
