name_algo,score
Tabu,208.36000000000004
CMAL3,206.24
CMApara,205.8
LPCMA,205.66
ChainCMAwithMetaRecentering,205.51999999999998
CMASL3,205.26
CMAL2,205.26
CMAL,205.26
ChainCMAwithLHSsqrt,204.85999999999999
DiscreteDE,204.84
ChainCMAwithR,204.74
TripleDiagonalCMA,204.47999999999996
CMALL,204.42
ChainCMAwithLHS,204.3
CMASL2,204.23999999999998
CMALS,204.1
Carola5,204.04000000000002
NLOPT_GN_ESCH,203.7
ChainCMAwithMetaRecenteringsqrt,203.58
ChainCMAwithRsqrt,203.56
PCarola6,203.26000000000002
Carola6,203.26000000000002
pCarola6,203.26000000000002
Carola15,203.18
Carola7,203.02000000000004
CMARS,202.94
EDCMA,202.92000000000002
RF1MetaModelD,202.92000000000002
SVM1MetaModelD,202.92000000000002
Neural1MetaModelD,202.92000000000002
Quad1MetaModelD,202.92000000000002
CMALn,202.79999999999998
MetaModelFmin2,202.78000000000003
BigLognormalDiscreteOnePlusOne,202.31999999999996
DiagonalCMA,202.00000000000003
MetaModelDiagonalCMA,202.00000000000003
CmaFmin2,201.94
BAR,201.85999999999999
PolyLN,201.56
ChainDiagonalCMAPowell,201.32000000000002
Carola9,201.16
NGOptSingle25,201.04
ECMA,200.92000000000002
PPO-EDA,200.82
discretememetic,200.79999999999998
SQOPSODCMA,200.62
SVM1MetaModelLogNormal,200.4
CMandAS2,200.32
DiscreteLengler3OnePlusOne,200.28000000000003
MultiLN,200.24
EDA,200.22
ChainCMAwithMetaRecenteringdim,200.18
NgLn,200.1
ChainCMAwithMetaRecentering30,200.09999999999997
NgRS,200.0
ChainCMAwithR30,199.95999999999998
F3SQPCMA,199.94
FSQPCMA,199.94
Carola8,199.92000000000002
SqrtMultiBFGS,199.80000000000004
SqrtMultiBFGSPlus,199.80000000000004
PBIL,199.78
Carola10,199.76
NGOptSingle16,199.76
ChainCMAwithLHSdim,199.68
LargeDiagCMA,199.66
ChainCMAwithRdim,199.64000000000001
Carola13,199.62000000000003
CM,199.52
NeuralMetaModel,199.52
RF1MetaModel,199.52
Quad1MetaModel,199.52
ChoiceBase,199.52
CMA,199.52
RescaledCMA,199.52
Neural1MetaModel,199.52
LSCMA,199.52
RFMetaModel,199.52
MetaCMA,199.52
SVMMetaModel,199.52
OldCMA,199.52
Carola3,199.52
SVM1MetaModel,199.52
MetaModel,199.52
Carola4,199.38
NgLglr,199.32
ChainCMAPowell,199.04000000000002
ChainMetaModelPowell,199.04000000000002
NGOptSingle9,198.96000000000004
BAR2,198.8
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,198.78000000000003
FCarola6,198.7
RecombiningDiscreteLenglerOnePlusOne,198.7
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,198.7
SmoothRecombiningDiscreteLenglerOnePlusOne,198.7
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,198.7
RF1MetaModelLogNormal,198.66
MultiDiscrete,198.65999999999997
NgIohMLn,198.57999999999998
Carola1,198.18
CMASL,198.18
CMALYS,198.18
CLengler,198.18
LargeCMA,198.02
MinRecombiningDiscreteLenglerOnePlusOne,197.98000000000002
ManyLN,197.98
NgIohLn,197.92000000000002
NgDS3,197.92000000000002
DiscreteLengler2OnePlusOne,197.86000000000004
DiscreteLenglerHalfOnePlusOne,197.82
ASCMADEthird,197.78000000000003
CMAstd,197.78
SmallLognormalDiscreteOnePlusOne,197.70000000000002
TwoPtRecombiningDiscreteLenglerOnePlusOne,197.5
MultiCMA,197.42000000000002
SqrtSQPCMA,197.38
SqrtSQPCMAPlus,197.38
SqrtBFGSCMA,197.38
SqrtBFGSCMAPlus,197.38
SmoothDiscreteOnePlusOne,197.33999999999997
Neural1MetaModelLogNormal,197.33999999999997
DiscreteOnePlusOne,197.33999999999997
NGOpt8,197.33999999999997
NGOpt4,197.33999999999997
OnePtRecombiningDiscreteLenglerOnePlusOne,197.32000000000002
RandRecombiningDiscreteLenglerOnePlusOne,197.16
ChainCMAwithLHS30,197.07999999999998
CMAsmall,196.90000000000003
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,196.9
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,196.9
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,196.9
NgIoh14b,196.83999999999997
NgIoh14,196.83999999999997
NgIoh9,196.83999999999997
NgIoh15,196.83999999999997
NgIoh15b,196.83999999999997
NgIoh13,196.83999999999997
NgIoh16,196.83999999999997
NgIoh17,196.83999999999997
