name_algo,score
PPO-EDA,0.761461782
SVM1MetaModelLogNormal,0.7522507528125001
SmoothLognormalDiscreteOnePlusOne,0.7510446910546873
NeuralMetaModelLogNormal,0.7510446910546873
RFMetaModelLogNormal,0.7510446910546873
SmoothDiscreteLognormalOnePlusOne,0.7510446910546873
SVMMetaModelLogNormal,0.7510446910546873
LognormalDiscreteOnePlusOne,0.7510446910546873
MetaModelLogNormal,0.7510446910546873
Neural1MetaModelLogNormal,0.7493507604687502
RF1MetaModelLogNormal,0.7487951705859375
SmallLognormalDiscreteOnePlusOne,0.7483384035156251
DiscreteLengler2OnePlusOne,0.7468575719921875
RLSOnePlusOne,0.74569352734375
NgLglr,0.744953244140625
NGOpt36,0.7449387498046874
NGOptF,0.7449387498046874
NGOpt39,0.7449387498046874
NGOpt15,0.7449387498046874
NGOpt10,0.7449387498046874
NGDSRW,0.7449387498046874
NGOptF3,0.7449387498046874
NGOpt16,0.7449387498046874
NGOpt,0.7449387498046874
NGOptF2,0.7449387498046874
NgIoh3,0.7449387498046874
NGOptRW,0.7449387498046874
NgIoh,0.7449387498046874
NgIoh2,0.7449387498046874
NgIoh5,0.7449387498046874
SmoothDiscreteLenglerOnePlusOne,0.7449387498046874
SmootherDiscreteLenglerOnePlusOne,0.7449387498046874
SuperSmoothDiscreteLenglerOnePlusOne,0.7449387498046874
UltraSmoothDiscreteLenglerOnePlusOne,0.7449387498046874
VastLengler,0.7449387498046874
Wiz,0.7449387498046874
YoSmoothDiscreteLenglerOnePlusOne,0.7449387498046874
DiscreteLenglerOnePlusOne,0.7449387498046874
NGOptF5,0.7449387498046874
DiscreteLenglerHalfOnePlusOne,0.7440557715624999
NgRS,0.7426217198046874
SuperSmoothTinyLognormalDiscreteOnePlusOne,0.7422410346484375
TinyLognormalDiscreteOnePlusOne,0.7422410346484375
BigLognormalDiscreteOnePlusOne,0.74114210234375
FCarola6,0.740422962578125
NgLn,0.7393202232421874
DiscreteLenglerFourthOnePlusOne,0.738980364140625
DiscreteLengler3OnePlusOne,0.7331020556640625
discretememetic,0.7320690968359375
SmoothAdaptiveDiscreteOnePlusOne,0.7310281322265626
NGOpt4,0.7310281322265626
NGOpt8,0.7310281322265626
AdaptiveDiscreteOnePlusOne,0.7310281322265626
DiscreteOnePlusOne,0.7303751826953124
SmoothDiscreteOnePlusOne,0.7303751826953124
CmaFmin2,0.7300323804296875
MetaModelFmin2,0.7284036891406251
XSmallLognormalDiscreteOnePlusOne,0.7245384627734376
NLOPT_GN_DIRECT,0.7228272992187499
NgDS3,0.7200703069140625
NgIohLn,0.7200703069140625
XLognormalDiscreteOnePlusOne,0.7192780134765625
SparseDiscreteOnePlusOne,0.7158087832421874
SplitCMA,0.712333178515625
Carola10,0.710970659609375
Carola9,0.7108493161328125
Cobyla,0.7101055953125001
Carola8,0.7100981193359375
BOA,0.7090520214453124
NgIoh15b,0.7074323073046873
NgIoh18,0.7074323073046873
NgIoh19,0.7074323073046873
NgIoh17,0.7074323073046873
NgIoh12,0.7074323073046873
NgIoh16,0.7074323073046873
NgIoh21,0.7074323073046873
NgIoh15,0.7074323073046873
NgIoh14b,0.7074323073046873
NgIoh14,0.7074323073046873
NgIoh13b,0.7074323073046873
NgIoh4,0.7074323073046873
NgIoh7,0.7074323073046873
NgIoh8,0.7074323073046873
NgIoh9,0.7074323073046873
NgIoh20,0.7074323073046873
NgIoh11,0.7074323073046873
NGOptDSBase,0.7074323073046873
CSEC,0.7074323073046873
CSEC10,0.7074323073046873
CSEC11,0.7074323073046873
DoubleFastGADiscreteOnePlusOne,0.7074323073046873
NGO,0.7074323073046873
NGOptBase,0.7074323073046873
NgIoh12b,0.7074323073046873
NgIohRW2,0.7074323073046873
Shiwa,0.7074323073046873
NgDS,0.7074323073046873
NgDS11,0.7074323073046873
NgDS2,0.7074323073046873
NgIoh10,0.7074323073046873
NgIohTuned,0.7074323073046873
NgIoh13,0.7074323073046873
FastGADiscreteOnePlusOne,0.7067310462499999
Carola13,0.7061515134375
NgIohRS,0.70530553984375
DiscreteDoerrOnePlusOne,0.70399217390625
NLOPT_LN_SBPLX,0.7039743433593751
Carola2,0.6999217725
DS8,0.69985344453125
Carola6,0.69985344453125
DS9,0.69985344453125
DS6,0.69985344453125
