step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
100,-282.5799865722656,62.342857360839844,21.320720672607422,81.26062774658203,-282.5799865722656,-279.5,41.436744689941406,-361.1400146484375,-343.04998779296875,-339.20001220703125,-311.25,-279.5,-256.75,-232.89999389648438,-220.9499969482422,-198.6999969482422
200,-312.94000244140625,61.1568489074707,27.253454208374023,76.00467300415039,-312.94000244140625,-315.5,38.815670013427734,-404.0400085449219,-376.3500061035156,-353.79998779296875,-338.0,-315.5,-282.75,-264.79998779296875,-257.0,-249.94000244140625
300,-336.2200012207031,60.21908187866211,31.07672119140625,71.6792839050293,-336.2200012207031,-332.5,42.079586029052734,-439.0199890136719,-410.79998779296875,-396.6000061035156,-359.0,-332.5,-307.0,-286.79998779296875,-266.8999938964844,-259.94000244140625
400,-366.91998291015625,59.232460021972656,33.70309829711914,67.77144470214844,-366.9200134277344,-359.5,49.6396369934082,-476.6000061035156,-450.25,-439.1000061035156,-398.0,-359.5,-330.0,-315.0,-296.95001220703125,-288.9200134277344
500,-397.239990234375,58.29419708251953,35.64500427246094,64.269189453125,-397.239990234375,-390.5,55.766319274902344,-547.1199951171875,-500.29998779296875,-458.6000061035156,-431.0,-390.5,-363.0,-330.8999938964844,-319.3500061035156,-300.8999938964844
600,-440.8599853515625,57.343223571777344,37.09617614746094,61.01300392150879,-440.8599853515625,-430.5,56.131282806396484,-553.780029296875,-524.9500122070312,-510.20001220703125,-479.5,-430.5,-401.5,-372.8999938964844,-361.95001220703125,-355.9800109863281
700,-472.8799743652344,56.45499801635742,38.22420120239258,58.028822326660155,-472.8800048828125,-466.0,60.46887969970703,-596.02001953125,-557.0999755859375,-543.4000244140625,-512.0,-466.0,-430.0,-409.0,-385.75,-375.94000244140625
800,-508.7599792480469,55.69334411621094,39.12476348876953,55.350399780273435,-508.760009765625,-503.0,58.34828567504883,-630.1799926757812,-597.1500244140625,-584.0999755859375,-541.0,-503.0,-464.5,-441.70001220703125,-423.0,-407.82000732421875
900,-536.7000122070312,54.98640441894531,39.806251525878906,52.943796157836914,-536.7000122070312,-526.0,60.519168853759766,-666.2999877929688,-638.0499877929688,-628.0999755859375,-572.25,-526.0,-492.5,-466.79998779296875,-454.70001220703125,-442.94000244140625
1000,-563.8800048828125,54.24320983886719,40.29326629638672,50.660997009277345,-563.8800048828125,-560.0,63.526729583740234,-692.6400146484375,-656.5,-647.2999877929688,-606.0,-560.0,-521.75,-483.0,-468.70001220703125,-454.79998779296875
1100,-588.6199951171875,53.555633544921875,40.68093490600586,48.553597640991214,-588.6199951171875,-581.5,63.72625732421875,-717.1400146484375,-696.5999755859375,-681.0999755859375,-637.0,-581.5,-543.25,-510.3999938964844,-490.0,-470.67999267578125
1200,-610.5799560546875,52.90937805175781,40.99546813964844,46.55914077758789,-610.5800170898438,-604.5,62.671234130859375,-724.0,-708.2000122070312,-696.0,-657.0,-604.5,-566.5,-532.5,-505.0,-501.70001220703125
