step,best_fitness,avg_hamming,avg_l1,avg_entropy
35,-127.41999816894531,63.18646240234375,10.920519828796387,86.43311614990235
70,-141.09999084472656,62.48940658569336,14.498486518859863,84.54712219238282
105,-151.8000030517578,61.878963470458984,17.095203399658203,82.83236999511719
140,-155.8199920654297,61.257667541503906,19.12855339050293,81.18529968261718
175,-161.63999938964844,60.69511795043945,20.819602966308594,79.64094848632813
210,-166.16000366210938,60.102943420410156,22.214948654174805,78.13796691894531
245,-171.94000244140625,59.50606918334961,23.411176681518555,76.6699951171875
280,-179.8199920654297,58.933380126953125,24.479053497314453,75.25943450927734
315,-184.97999572753906,58.35006332397461,25.424753189086914,73.8434844970703
350,-192.67999267578125,57.77326202392578,26.22430992126465,72.49524383544922
385,-199.4199981689453,57.191162109375,26.914716720581055,71.18320159912109
420,-208.1999969482422,56.57783126831055,27.550989151000977,69.83270568847657
455,-214.09999084472656,55.982330322265625,28.1496639251709,68.5129409790039
490,-223.3199920654297,55.41634750366211,28.685943603515625,67.24739074707031
525,-229.79998779296875,54.8038444519043,29.097219467163086,65.99736938476562
560,-241.67999267578125,54.20469284057617,29.438831329345703,64.8021240234375
595,-251.5399932861328,53.610443115234375,29.728973388671875,63.6369987487793
630,-257.2200012207031,52.99988555908203,30.038843154907227,62.407622528076175
665,-263.5799865722656,52.402828216552734,30.246366500854492,61.279058837890624
700,-272.6000061035156,51.84298324584961,30.48860740661621,60.13789443969726
735,-282.8800048828125,51.227291107177734,30.67417335510254,58.9642219543457
770,-291.5199890136719,50.64929962158203,30.827167510986328,57.85273208618164
805,-297.82000732421875,50.106388092041016,31.000768661499023,56.75064392089844
840,-307.1600036621094,49.56421661376953,31.08943748474121,55.726678466796876
875,-311.44000244140625,49.005859375,31.15211296081543,54.68874053955078
910,-322.2799987792969,48.42277145385742,31.189117431640625,53.62701568603516
945,-331.1000061035156,47.862098693847656,31.224340438842773,52.58944091796875
980,-338.44000244140625,47.29629135131836,31.209959030151367,51.574334716796876
1015,-345.1399841308594,46.701229095458984,31.14434242248535,50.58411331176758
1050,-351.41998291015625,46.20591354370117,31.137205123901367,49.66378402709961
1085,-358.3599853515625,45.740291595458984,31.15996742248535,48.75305404663086
1120,-365.739990234375,45.28843688964844,31.1815128326416,47.87176284790039
1155,-372.3399963378906,44.81159210205078,31.158355712890625,46.99616317749023
1190,-378.44000244140625,44.36750411987305,31.150196075439453,46.14284439086914
1225,-384.1999816894531,43.86189651489258,31.06605339050293,45.261705780029295
1260,-388.94000244140625,43.44890213012695,31.0533390045166,44.42848587036133
1295,-392.739990234375,42.965023040771484,30.953664779663086,43.61090621948242
1330,-396.97998046875,42.55828857421875,30.926685333251953,42.80372772216797
1365,-403.17999267578125,42.081478118896484,30.814926147460938,42.001451873779295
1400,-407.8599853515625,41.65983200073242,30.7414493560791,41.20886917114258
1435,-410.9599914550781,41.23928451538086,30.650146484375,40.4494514465332
1470,-415.29998779296875,40.83003616333008,30.555831909179688,39.71570816040039
1505,-420.41998291015625,40.44794845581055,30.46406364440918,39.01753540039063
1540,-425.8999938964844,40.03913879394531,30.322900772094727,38.35234451293945
1575,-431.8999938964844,39.671844482421875,30.23124122619629,37.67136840820312
1610,-435.6399841308594,39.30488967895508,30.126195907592773,36.98780059814453
1645,-440.5199890136719,38.979488372802734,30.049734115600586,36.37696762084961
1680,-444.79998779296875,38.63304138183594,29.971359252929688,35.72231216430664
1715,-447.3999938964844,38.27761459350586,29.86371421813965,35.094017028808594
1750,-450.9599914550781,37.92172622680664,29.753934860229492,34.457568359375
1785,-454.44000244140625,37.607154846191406,29.66739845275879,33.87872543334961
1820,-456.8999938964844,37.302249908447266,29.57659912109375,33.32627410888672
1855,-460.2599792480469,37.00048828125,29.48451042175293,32.74585723876953
1890,-463.3599853515625,36.721275329589844,29.412891387939453,32.187630081176756
1925,-466.739990234375,36.41992950439453,29.316303253173828,31.645618057250978
1960,-469.7599792480469,36.112667083740234,29.191492080688477,31.095531845092772
1995,-473.0,35.801979064941406,29.068159103393555,30.560097885131835
2030,-476.0,35.50676345825195,28.950674057006836,30.036104202270508
2065,-478.6199951171875,35.287559509277344,28.904870986938477,29.540206909179688
2100,-480.6199951171875,34.99425506591797,28.761123657226562,29.0672607421875
2135,-483.0799865722656,34.75132369995117,28.680805206298828,28.595034408569337
2170,-486.41998291015625,34.508819580078125,28.608444213867188,28.096990203857423
2205,-489.0799865722656,34.30002975463867,28.555383682250977,27.627302169799805
2240,-491.5,34.08616256713867,28.481021881103516,27.18979682922363
2275,-494.2799987792969,33.85304641723633,28.38661003112793,26.75431709289551
2310,-495.9599914550781,33.60539245605469,28.2769832611084,26.321051788330077
2345,-498.0799865722656,33.41457748413086,28.216190338134766,25.90157356262207
2380,-500.05999755859375,33.21812057495117,28.14466667175293,25.506450653076172
2415,-502.1199951171875,33.00144577026367,28.055456161499023,25.09982032775879
2450,-503.8199768066406,32.79096603393555,27.974994659423828,24.683391571044922
2485,-505.239990234375,32.545467376708984,27.863174438476562,24.23487434387207
2520,-507.3799743652344,32.307838439941406,27.75644302368164,23.81814498901367
2555,-508.67999267578125,32.089393615722656,27.654691696166992,23.411240768432616
2590,-510.5799865722656,31.881702423095703,27.5487117767334,23.034655380249024
2625,-512.0599975585938,31.674421310424805,27.439321517944336,22.675535583496092
2660,-514.0599975585938,31.511688232421875,27.381879806518555,22.32397003173828
2695,-515.5,31.299169540405273,27.27557373046875,21.949195861816406
2730,-517.1799926757812,31.07050132751465,27.13763999938965,21.604425048828126
2765,-519.0999755859375,30.871435165405273,27.03557777404785,21.262886810302735
2800,-520.1599731445312,30.691394805908203,26.9501953125,20.906339263916017
2835,-521.6599731445312,30.541549682617188,26.8785457611084,20.5947624206543
2870,-522.2000122070312,30.37006950378418,26.799488067626953,20.249010848999024
2905,-522.8800048828125,30.24236488342285,26.749914169311523,19.955119323730468
2940,-523.7799682617188,30.084028244018555,26.66455078125,19.65087776184082
2975,-525.0800170898438,29.92437744140625,26.579248428344727,19.3710018157959
3010,-526.219970703125,29.779836654663086,26.51069450378418,19.083361053466795
3045,-527.2799682617188,29.63547706604004,26.43831443786621,18.793906021118165
3080,-528.5999755859375,29.50640296936035,26.377241134643555,18.516481781005858
3115,-529.6599731445312,29.36748695373535,26.3059024810791,18.249937438964842
3150,-530.5999755859375,29.22609519958496,26.2289981842041,17.98664207458496
3185,-531.4599609375,29.117095947265625,26.186969757080078,17.736858367919922
3220,-532.3599853515625,28.99643325805664,26.124311447143555,17.493131256103517
3255,-532.7999877929688,28.883115768432617,26.070785522460938,17.242508697509766
3290,-533.9599609375,28.771259307861328,26.016529083251953,17.004377365112305
3325,-534.4400024414062,28.61740493774414,25.9231014251709,16.754477310180665
3360,-535.5,28.499984741210938,25.8618221282959,16.50590400695801
3395,-536.47998046875,28.38191795349121,25.797897338867188,16.259918022155762
3430,-537.2999877929688,28.2858943939209,25.751331329345703,16.042430114746093
3465,-537.97998046875,28.17104148864746,25.689985275268555,15.796976470947266
3500,-538.5800170898438,28.080114364624023,25.650293350219727,15.580308532714843
3535,-539.3999633789062,28.006824493408203,25.62324333190918,15.362108993530274
3570,-540.239990234375,27.93733787536621,25.59317398071289,15.171515846252442
3605,-541.260009765625,27.850126266479492,25.554054260253906,14.967231369018554
3640,-542.5599975585938,27.740270614624023,25.492658615112305,14.743866348266602
3675,-543.3200073242188,27.67157554626465,25.464468002319336,14.551374435424805
3710,-543.97998046875,27.59991455078125,25.437280654907227,14.351124954223632
3745,-544.5800170898438,27.521564483642578,25.402692794799805,14.164281845092773
3780,-545.0199584960938,27.4523868560791,25.367874145507812,14.00372257232666
3815,-545.5199584960938,27.365339279174805,25.317018508911133,13.838375473022461
3850,-546.3800048828125,27.26934814453125,25.258251190185547,13.66124668121338
3885,-547.0,27.167455673217773,25.196043014526367,13.479812622070312
3920,-547.5199584960938,27.082197189331055,25.148969650268555,13.311064720153809
3955,-548.2799682617188,26.993167877197266,25.098718643188477,13.122984886169434
3990,-548.7799682617188,26.913015365600586,25.06182861328125,12.94044532775879
4025,-549.2799682617188,26.8330135345459,25.01523780822754,12.76398983001709
4060,-549.760009765625,26.77323341369629,24.990949630737305,12.592802810668946
4095,-550.5399780273438,26.69677734375,24.945514678955078,12.44089183807373
4130,-550.97998046875,26.622949600219727,24.90574073791504,12.279994201660156
4165,-551.5599975585938,26.54709243774414,24.8613338470459,12.126823234558106
4200,-552.0,26.4914493560791,24.83953857421875,11.971537971496582
4235,-552.3800048828125,26.4168758392334,24.796300888061523,11.819868469238282
4270,-553.0199584960938,26.352283477783203,24.763029098510742,11.666883087158203
4305,-553.5,26.315603256225586,24.754100799560547,11.534031295776368
4340,-554.0399780273438,26.267663955688477,24.731889724731445,11.382825660705567
4375,-554.5399780273438,26.213850021362305,24.70245933532715,11.240521812438965
4410,-554.5599975585938,26.15028953552246,24.668088912963867,11.092072868347168
4445,-555.1599731445312,26.107187271118164,24.65241050720215,10.953639030456543
4480,-555.3800048828125,26.048404693603516,24.622085571289062,10.810479545593262
4515,-555.8800048828125,26.00197410583496,24.600717544555664,10.677995300292968
4550,-556.2999877929688,25.933706283569336,24.55426597595215,10.544342422485352
4585,-556.8800048828125,25.873992919921875,24.517263412475586,10.415570259094238
4620,-557.2999877929688,25.834156036376953,24.501270294189453,10.283843994140625
4655,-557.9599609375,25.800750732421875,24.48863410949707,10.165222358703613
4690,-558.4199829101562,25.743423461914062,24.454099655151367,10.05123691558838
4725,-558.5599975585938,25.681812286376953,24.414907455444336,9.922756004333497
4760,-558.97998046875,25.64295768737793,24.39958381652832,9.793546295166015
4795,-559.219970703125,25.589460372924805,24.36427116394043,9.686158752441406
4830,-559.5199584960938,25.560457229614258,24.352163314819336,9.576765251159667
4865,-559.719970703125,25.513717651367188,24.32155418395996,9.475101089477539
4900,-560.260009765625,25.463842391967773,24.289413452148438,9.365067672729491
4935,-560.3599853515625,25.423826217651367,24.269498825073242,9.252397727966308
4970,-560.6599731445312,25.383487701416016,24.246580123901367,9.151478004455566
5005,-560.9400024414062,25.345012664794922,24.225500106811523,9.042734718322754
5040,-561.2000122070312,25.317237854003906,24.214107513427734,8.939448356628418
5075,-561.5800170898438,25.27302360534668,24.185317993164062,8.84775390625
5110,-561.8999633789062,25.2325382232666,24.161611557006836,8.741932487487793
5145,-562.0800170898438,25.191434860229492,24.137454986572266,8.626705932617188
5180,-562.3599853515625,25.15790367126465,24.1188907623291,8.51822509765625
5215,-562.5,25.11311912536621,24.088115692138672,8.425268936157227
5250,-562.7799682617188,25.07965660095215,24.069082260131836,8.327871894836425
5285,-562.97998046875,25.050552368164062,24.056230545043945,8.233002758026123
5320,-563.719970703125,25.01138687133789,24.032678604125977,8.136916732788086
5355,-564.1199951171875,24.96059226989746,23.999042510986328,8.045479488372802
5390,-564.4400024414062,24.939794540405273,23.991395950317383,7.9622166633605955
5425,-564.8599853515625,24.921838760375977,23.9891357421875,7.87440242767334
5460,-565.2000122070312,24.88924217224121,23.96979331970215,7.785669326782227
5495,-565.3399658203125,24.854570388793945,23.95046043395996,7.695999622344971
5530,-565.6400146484375,24.830087661743164,23.93874168395996,7.611526012420654
5565,-565.9400024414062,24.812055587768555,23.933988571166992,7.52613468170166
5600,-566.1599731445312,24.793121337890625,23.92713165283203,7.444859790802002
