step,best_fitness,avg_hamming,avg_l1,avg_entropy
100,-147.6999969482422,61.97697067260742,23.806516647338867,79.3707489013672
200,-160.59999084472656,60.70147705078125,29.972919464111328,73.26346969604492
300,-173.95999145507812,59.57638931274414,33.695011138916016,68.28843383789062
400,-194.3000030517578,58.474769592285156,36.23689651489258,63.9022933959961
500,-216.83999633789062,57.4322395324707,38.00503921508789,60.046051788330075
600,-233.22000122070312,56.498069763183594,39.42593002319336,56.522959518432614
700,-248.33999633789062,55.51015853881836,40.37530517578125,53.265555953979494
800,-272.6000061035156,54.533199310302734,41.07484817504883,50.216226959228514
900,-289.239990234375,53.615787506103516,41.521060943603516,47.52016258239746
1000,-310.47998046875,52.73389434814453,41.832481384277344,45.010304641723636
1100,-328.8599853515625,51.86213684082031,41.9850959777832,42.697927474975586
1200,-344.82000732421875,51.06423568725586,42.09273910522461,40.52514152526855
1300,-359.29998779296875,50.34261703491211,42.154361724853516,38.5393424987793
1400,-372.4599914550781,49.69370651245117,42.20321273803711,36.67384376525879
1500,-385.8399963378906,48.96282196044922,42.099037170410156,34.89480781555176
1600,-399.05999755859375,48.35083770751953,42.04265213012695,33.24017448425293
1700,-409.5999755859375,47.7390022277832,41.93488311767578,31.661234855651855
1800,-422.17999267578125,47.190147399902344,41.837955474853516,30.214913368225098
1900,-428.8599853515625,46.65550231933594,41.69813537597656,28.861914253234865
2000,-437.91998291015625,46.12958526611328,41.514373779296875,27.642629051208495
2100,-445.94000244140625,45.612640380859375,41.34201431274414,26.389585304260255
2200,-454.1999816894531,45.15141296386719,41.1621208190918,25.272146224975586
2300,-460.2599792480469,44.676673889160156,40.95475769042969,24.226567840576173
2400,-467.44000244140625,44.2770881652832,40.80019760131836,23.22824172973633
2500,-473.3799743652344,43.88054275512695,40.623600006103516,22.288317108154295
2600,-480.3999938964844,43.459503173828125,40.40995407104492,21.407612991333007
2700,-485.7799987792969,43.113609313964844,40.245643615722656,20.570389366149904
