score
-435.0
-445.0
-439.0
-429.0
-421.0
-417.0
-441.0
-469.0
-435.0
-431.0
-412.0
-408.0
-432.0
-418.0
-406.0
-430.0
-422.0
-424.0
-424.0
-430.0
-412.0
-384.0
-426.0
-364.0
-422.0
-404.0
-414.0
-436.0
-384.0
-424.0
-447.0
-397.0
-467.0
-467.0
-411.0
-477.0
-477.0
-453.0
-477.0
-461.0
-368.0
-416.0
-420.0
-416.0
-416.0
-418.0
-424.0
-406.0
-422.0
-418.0
-436.0
-448.0
-442.0
-448.0
-454.0
-420.0
-450.0
-442.0
-430.0
-426.0
-452.0
-452.0
-380.0
-410.0
-452.0
-442.0
-452.0
-424.0
-410.0
-412.0
-398.0
-386.0
-426.0
-380.0
-398.0
-406.0
-398.0
-410.0
-414.0
-388.0
-430.0
-434.0
-390.0
-434.0
-406.0
-438.0
-410.0
-426.0
-432.0
-420.0
-382.0
-408.0
-404.0
-408.0
-420.0
-382.0
-440.0
-410.0
-408.0
-392.0
