step,best_fitness,avg_hamming,avg_l1,avg_entropy
105,-148.8199920654297,31.635683059692383,8.348170280456543,42.273277028401694
210,-164.75999450683594,31.35831069946289,11.009438514709473,40.64262059529622
315,-171.75999450683594,31.087677001953125,12.842550277709961,39.18379592895508
420,-181.45999145507812,30.78180694580078,14.229372024536133,37.79432271321615
525,-187.75999450683594,30.456655502319336,15.336365699768066,36.46308263142904
630,-198.1599884033203,30.144672393798828,16.324064254760742,35.14362309773763
735,-207.1999969482422,29.797874450683594,17.0919132232666,33.88269805908203
840,-218.739990234375,29.400936126708984,17.70685386657715,32.62915217081706
945,-227.5,29.006669998168945,18.245357513427734,31.3856559753418
1050,-238.1999969482422,28.595766067504883,18.657772064208984,30.20695597330729
1155,-249.0800018310547,28.149688720703125,18.977130889892578,29.02206954956055
1260,-259.8399963378906,27.718929290771484,19.239057540893555,27.88316167195638
1365,-273.3999938964844,27.31348419189453,19.46645164489746,26.792799758911134
1470,-284.0400085449219,26.86858367919922,19.617769241333008,25.702954483032226
1575,-293.97998046875,26.41402244567871,19.6848201751709,24.67454744974772
1680,-304.2599792480469,25.9920654296875,19.752986907958984,23.69212112426758
1785,-313.1000061035156,25.57332420349121,19.790756225585938,22.71896120707194
1890,-323.55999755859375,25.160642623901367,19.80508804321289,21.76861457824707
1995,-330.0799865722656,24.764497756958008,19.792388916015625,20.877137883504233
2100,-336.5199890136719,24.38849639892578,19.771364212036133,20.018060557047527
2205,-342.3999938964844,24.00862693786621,19.722875595092773,19.194642384847004
2310,-348.91998291015625,23.674055099487305,19.697420120239258,18.398576736450195
2415,-354.6999816894531,23.3531436920166,19.64977264404297,17.647827529907225
2520,-359.6199951171875,23.013357162475586,19.5709285736084,16.918935139973957
2625,-363.29998779296875,22.70003890991211,19.497583389282227,16.21823813120524
2730,-367.6999816894531,22.384302139282227,19.40789031982422,15.529975318908692
2835,-371.41998291015625,22.083505630493164,19.30584144592285,14.90184211730957
2940,-374.8599853515625,21.81476593017578,19.23257064819336,14.289917945861816
3045,-377.44000244140625,21.54450798034668,19.144556045532227,13.685477129618327
