step,best_fitness,avg_hamming,avg_l1,avg_entropy
150,-149.77999877929688,31.427759170532227,10.620437622070312,40.939614868164064
300,-166.0,31.024085998535156,13.705208778381348,38.4811648050944
450,-178.0800018310547,30.534799575805664,15.740863800048828,36.2071413675944
600,-192.0399932861328,30.02241325378418,17.156108856201172,34.13663991292318
750,-206.63999938964844,29.436382293701172,18.247055053710938,32.06908213297526
900,-224.239990234375,28.841529846191406,19.04692840576172,30.12174695332845
1050,-243.09999084472656,28.202199935913086,19.59056282043457,28.265742111206055
1200,-260.0199890136719,27.5681095123291,19.971372604370117,26.52140909830729
1350,-280.82000732421875,26.933515548706055,20.221981048583984,24.84803517659505
1500,-294.1199951171875,26.34711456298828,20.389036178588867,23.315855280558267
1650,-306.94000244140625,25.785385131835938,20.491369247436523,21.862684631347655
1800,-320.1600036621094,25.280683517456055,20.56708526611328,20.502850596110026
1950,-331.1600036621094,24.762357711791992,20.55580711364746,19.23296699523926
2100,-340.5199890136719,24.294008255004883,20.52040672302246,18.081404876708984
2250,-348.6600036621094,23.84600257873535,20.46841049194336,16.967741266886392
2400,-357.6000061035156,23.43076515197754,20.390003204345703,15.96258087158203
2550,-364.2599792480469,23.01386833190918,20.28146743774414,15.013194847106934
2700,-369.2200012207031,22.620555877685547,20.154062271118164,14.11909859975179
2850,-374.41998291015625,22.298709869384766,20.077964782714844,13.278241284688313
3000,-380.8199768066406,21.993698120117188,19.99123764038086,12.487146186828614
3150,-385.6199951171875,21.712108612060547,19.901884078979492,11.75224723815918
3300,-389.55999755859375,21.471635818481445,19.830608367919922,11.083792940775554
3450,-392.1399841308594,21.211313247680664,19.72600746154785,10.442551867167156
3600,-395.1399841308594,20.994964599609375,19.64536476135254,9.855170504252117
3750,-397.739990234375,20.781721115112305,19.550251007080078,9.31631882985433
3900,-399.6000061035156,20.58551025390625,19.46430015563965,8.792896588643393
4050,-401.7799987792969,20.40022850036621,19.374544143676758,8.321313730875652
4200,-403.5799865722656,20.26529312133789,19.325214385986328,7.882010078430175
4350,-405.239990234375,20.132404327392578,19.26955795288086,7.470811780293783
4500,-406.739990234375,20.009803771972656,19.217622756958008,7.076395034790039
4650,-408.1000061035156,19.909526824951172,19.178394317626953,6.724037710825602
4800,-409.3999938964844,19.81947898864746,19.142797470092773,6.387672678629557
4950,-410.8399963378906,19.72541046142578,19.10103416442871,6.070762888590495
5100,-412.05999755859375,19.645294189453125,19.063560485839844,5.7900422732035315
5250,-413.03997802734375,19.571292877197266,19.0324764251709,5.51717570622762
5400,-413.6600036621094,19.49330711364746,18.993146896362305,5.2472887674967446
5550,-414.5799865722656,19.432392120361328,18.96599006652832,5.005517228444417
5700,-415.8999938964844,19.3809814453125,18.947031021118164,4.771869977315267
5850,-416.7599792480469,19.34388542175293,18.938030242919922,4.551201502482097
6000,-417.47998046875,19.329694747924805,18.94800567626953,4.363140296936035
6150,-417.9599914550781,19.296432495117188,18.9376277923584,4.1850837707519535
6300,-418.5,19.26814842224121,18.93124008178711,4.009239959716797
6450,-419.2599792480469,19.257186889648438,18.939781188964844,3.8409331321716307
6600,-419.44000244140625,19.244054794311523,18.945446014404297,3.684590530395508
6750,-419.5799865722656,19.228763580322266,18.946704864501953,3.538062493006388
6900,-420.29998779296875,19.217288970947266,18.949838638305664,3.4037099838256837
7050,-420.94000244140625,19.206680297851562,18.952632904052734,3.277602211634318
7200,-421.2599792480469,19.199344635009766,18.95684051513672,3.1665126005808513
7350,-421.5999755859375,19.191177368164062,18.960067749023438,3.0515955289204917
7500,-421.94000244140625,19.18896484375,18.968997955322266,2.9371655146280924
7650,-422.3599853515625,19.180402755737305,18.971263885498047,2.827474896113078
7800,-422.79998779296875,19.178712844848633,18.979217529296875,2.7301075140635174
7950,-422.94000244140625,19.165557861328125,18.9759578704834,2.629564571380615
8100,-423.1600036621094,19.158151626586914,18.97573471069336,2.5429487387339273
8250,-423.44000244140625,19.149154663085938,18.97653579711914,2.449578062693278
8400,-423.739990234375,19.138708114624023,18.9735164642334,2.3690749645233153
8550,-424.0799865722656,19.13202476501465,18.97321319580078,2.288252115249634
8700,-424.29998779296875,19.127920150756836,18.975000381469727,2.216848278045654
8850,-424.44000244140625,19.127676010131836,18.980234146118164,2.1477316935857136
9000,-424.67999267578125,19.12267303466797,18.980453491210938,2.080506857236226
9150,-425.0199890136719,19.120901107788086,18.98387908935547,2.0206950426101686
9300,-425.3399963378906,19.12309455871582,18.99003791809082,1.9652568737665812
9450,-425.53997802734375,19.124906539916992,18.996841430664062,1.9113178412119547
9600,-425.8999938964844,19.122211456298828,18.998096466064453,1.861291734377543
9750,-426.0799865722656,19.11899185180664,18.99840545654297,1.814648691813151
9900,-426.3199768066406,19.118358612060547,19.001358032226562,1.768603777885437
