score
-297.0
-285.0
-277.0
-299.0
-297.0
-295.0
-261.0
-291.0
-297.0
-295.0
-276.0
-272.0
-278.0
-274.0
-270.0
-266.0
-278.0
-268.0
-272.0
-276.0
-318.0
-334.0
-330.0
-330.0
-336.0
-330.0
-326.0
-322.0
-318.0
-324.0
-267.0
-277.0
-287.0
-279.0
-289.0
-275.0
-291.0
-295.0
-277.0
-281.0
-344.0
-330.0
-330.0
-358.0
-332.0
-358.0
-338.0
-322.0
-330.0
-342.0
-294.0
-334.0
-334.0
-336.0
-340.0
-336.0
-336.0
-332.0
-300.0
-334.0
-314.0
-322.0
-310.0
-330.0
-322.0
-322.0
-328.0
-298.0
-328.0
-322.0
-264.0
-264.0
-264.0
-276.0
-274.0
-280.0
-250.0
-262.0
-274.0
-280.0
-354.0
-344.0
-348.0
-346.0
-334.0
-338.0
-336.0
-350.0
-342.0
-348.0
-396.0
-388.0
-388.0
-388.0
-398.0
-390.0
-394.0
-390.0
-396.0
-396.0
