step,best_fitness,avg_hamming,avg_l1,avg_entropy
75,-0.5421881079673767,126.46745300292969,16.417400360107422,174.22686258951822
150,-0.5501193404197693,124.76717376708984,21.63277816772461,171.2150675455729
225,-0.5574161410331726,122.90867614746094,25.464088439941406,168.09305826822916
300,-0.5633953809738159,120.9415283203125,28.19679832458496,164.99208068847656
375,-0.5695747137069702,118.925537109375,30.422630310058594,161.88212076822916
450,-0.5747090578079224,116.74919891357422,32.248348236083984,158.6486358642578
525,-0.5805607438087463,114.58926391601562,33.727989196777344,155.4644775390625
600,-0.5863991975784302,112.3612060546875,34.95075607299805,152.2383829752604
675,-0.591094434261322,110.14286804199219,35.93500900268555,149.0656483968099
750,-0.5971532464027405,107.9063720703125,36.76042938232422,145.894287109375
825,-0.6022701859474182,105.59562683105469,37.229488372802734,142.75112915039062
900,-0.6067308783531189,103.41267395019531,37.65412521362305,139.73672993977866
975,-0.6117970943450928,101.26290130615234,38.097816467285156,136.67962137858072
1050,-0.6172239780426025,99.16606140136719,38.44073486328125,133.73554484049478
1125,-0.6218171715736389,97.0536117553711,38.59904479980469,130.8090362548828
1200,-0.6261681914329529,94.88713073730469,38.698551177978516,127.83366394042969
1275,-0.6309871077537537,92.80136108398438,38.75728988647461,124.91357930501302
1350,-0.635435938835144,90.68998718261719,38.705841064453125,122.0265630086263
1425,-0.6396461129188538,88.66668701171875,38.6719970703125,119.24466196695964
1500,-0.6432191133499146,86.6919174194336,38.51808166503906,116.56102752685547
1575,-0.6464878916740417,84.7626953125,38.33887481689453,113.92746225992839
1650,-0.6512576341629028,82.82536315917969,38.14220428466797,111.26444244384766
1725,-0.6546949148178101,81.01634216308594,37.943382263183594,108.75998942057292
1800,-0.6574413776397705,79.15637969970703,37.655517578125,106.22628021240234
1875,-0.6606879830360413,77.41705322265625,37.34455490112305,103.82611338297527
1950,-0.66324782371521,75.74651336669922,37.08234786987305,101.46318817138672
2025,-0.6663946509361267,74.12040710449219,36.83268737792969,99.17588551839192
2100,-0.6693986654281616,72.4709243774414,36.499267578125,96.88711547851562
2175,-0.6728017926216125,70.89158630371094,36.14717483520508,94.68470764160156
2250,-0.6757931113243103,69.34844970703125,35.79185104370117,92.52467854817708
2325,-0.6779083013534546,67.79940032958984,35.35232162475586,90.42664082845052
2400,-0.6800450682640076,66.38417053222656,35.03940963745117,88.39923095703125
2475,-0.6822907328605652,65.04206848144531,34.71326446533203,86.46262105305989
2550,-0.6841829419136047,63.643890380859375,34.336978912353516,84.48629506429036
2625,-0.6863178610801697,62.29737091064453,33.95922088623047,82.55352528889973
2700,-0.6886335611343384,61.021820068359375,33.605220794677734,80.70655568440755
2775,-0.6907262802124023,59.78483200073242,33.29010772705078,78.88072713216145
2850,-0.6923919320106506,58.63984298706055,32.995574951171875,77.16889953613281
2925,-0.69418865442276,57.530296325683594,32.72773361206055,75.45887247721355
3000,-0.6959969997406006,56.43461608886719,32.396392822265625,73.83751169840495
3075,-0.697496771812439,55.382110595703125,32.12257385253906,72.22535196940105
3150,-0.6990802884101868,54.35600280761719,31.823959350585938,70.66224924723308
3225,-0.7002421617507935,53.39269256591797,31.570770263671875,69.15582275390625
3300,-0.701640248298645,52.420745849609375,31.22391128540039,67.7228520711263
3375,-0.7031763792037964,51.42918395996094,30.869009017944336,66.26348114013672
3450,-0.704931914806366,50.500789642333984,30.59414291381836,64.82825215657552
3525,-0.7059599161148071,49.584590911865234,30.2636775970459,63.47222773234049
3600,-0.706890344619751,48.73676300048828,29.980892181396484,62.13519032796224
3675,-0.7082123160362244,47.916236877441406,29.706085205078125,60.84696833292643
3750,-0.7092111706733704,47.07352828979492,29.391395568847656,59.580980936686196
3825,-0.7102563977241516,46.27946090698242,29.088306427001953,58.34556325276693
3900,-0.7111260890960693,45.52574157714844,28.83327865600586,57.143280029296875
3975,-0.7122640609741211,44.80718994140625,28.606359481811523,55.97103373209635
4050,-0.7132298350334167,44.14471435546875,28.3929443359375,54.846117655436196
4125,-0.7140735983848572,43.476890563964844,28.147369384765625,53.753655751546226
4200,-0.7151398062705994,42.84539794921875,27.951595306396484,52.67909367879232
4275,-0.7158635258674622,42.191017150878906,27.727203369140625,51.61529541015625
4350,-0.7165946960449219,41.55897521972656,27.492488861083984,50.56841786702474
4425,-0.7171657681465149,40.95606994628906,27.276626586914062,49.58986790974935
4500,-0.7178407311439514,40.3571891784668,27.041433334350586,48.618292490641274
4575,-0.7187160849571228,39.793697357177734,26.82342529296875,47.676124572753906
4650,-0.7192265391349792,39.198909759521484,26.5791015625,46.72999064127604
4725,-0.7198709845542908,38.626949310302734,26.346899032592773,45.81785456339518
4800,-0.7204266786575317,38.129051208496094,26.166229248046875,44.934157053629555
4875,-0.7210785746574402,37.63299560546875,25.978485107421875,44.066054026285805
4950,-0.721594512462616,37.152313232421875,25.7835750579834,43.245646158854164
5025,-0.7221136093139648,36.64344024658203,25.5579891204834,42.439151763916016
5100,-0.7225446701049805,36.19906997680664,25.390544891357422,41.66608428955078
5175,-0.7229576706886292,35.7375602722168,25.194683074951172,40.885616302490234
5250,-0.7234454154968262,35.31657409667969,25.03631591796875,40.137176513671875
5325,-0.7238172888755798,34.923980712890625,24.89242172241211,39.42011006673177
5400,-0.7243468165397644,34.55626678466797,24.74995994567871,38.72540410359701
5475,-0.724808394908905,34.14324951171875,24.564804077148438,38.022010803222656
5550,-0.7252627611160278,33.74273681640625,24.388118743896484,37.32652282714844
5625,-0.7256938219070435,33.37626266479492,24.236722946166992,36.659332275390625
5700,-0.726021409034729,33.009368896484375,24.085630416870117,36.014404296875
5775,-0.7263160347938538,32.6524658203125,23.922027587890625,35.41051483154297
5850,-0.726700484752655,32.273956298828125,23.7509765625,34.7451286315918
5925,-0.7269094586372375,31.9324951171875,23.613018035888672,34.11518987019857
6000,-0.727138102054596,31.57622528076172,23.465301513671875,33.468780517578125
6075,-0.7274482846260071,31.276039123535156,23.351882934570312,32.90448888142904
6150,-0.7278245091438293,30.976608276367188,23.227535247802734,32.34607060750326
6225,-0.7279812693595886,30.674680709838867,23.108274459838867,31.783905029296875
6300,-0.7283186316490173,30.344038009643555,22.966957092285156,31.186838150024414
6375,-0.7285968661308289,30.07990074157715,22.855810165405273,30.69424819946289
6450,-0.7287610173225403,29.811519622802734,22.740402221679688,30.176069895426433
6525,-0.7290170788764954,29.568187713623047,22.65203857421875,29.67507807413737
6600,-0.7293028831481934,29.289306640625,22.532209396362305,29.158466339111328
6675,-0.7295331954956055,29.045074462890625,22.428037643432617,28.68152109781901
6750,-0.7297312617301941,28.784170150756836,22.31032943725586,28.19483693440755
6825,-0.7299533486366272,28.546306610107422,22.19049835205078,27.75337092081706
6900,-0.7301203608512878,28.31977081298828,22.079418182373047,27.322333017985027
6975,-0.7302922606468201,28.07881736755371,21.96944808959961,26.887128194173176
7050,-0.7304270267486572,27.864376068115234,21.884170532226562,26.45096715291341
7125,-0.7305725812911987,27.67645835876465,21.815542221069336,26.037561416625977
7200,-0.7307209372520447,27.493759155273438,21.738365173339844,25.633305231730144
7275,-0.7308720350265503,27.300132751464844,21.653732299804688,25.230566024780273
7350,-0.7310701012611389,27.085983276367188,21.5501766204834,24.843095143636067
7425,-0.7312146425247192,26.89522933959961,21.461345672607422,24.45760981241862
7500,-0.7313282489776611,26.687053680419922,21.36016082763672,24.083263397216797
7575,-0.7314525246620178,26.512680053710938,21.274822235107422,23.7214781443278
7650,-0.731572687625885,26.322174072265625,21.184085845947266,23.36054293314616
7725,-0.7316744923591614,26.152441024780273,21.113536834716797,22.98843510945638
7800,-0.7318112850189209,25.988737106323242,21.049480438232422,22.63870112101237
7875,-0.7319074869155884,25.798526763916016,20.959461212158203,22.275845845540363
7950,-0.731991708278656,25.647436141967773,20.88882064819336,21.966710408528645
8025,-0.73207688331604,25.493194580078125,20.82052230834961,21.64577802022298
8100,-0.732138454914093,25.348201751708984,20.766067504882812,21.32008107503255
8175,-0.7322128415107727,25.183561325073242,20.691226959228516,20.998422622680664
8250,-0.7322747707366943,25.002208709716797,20.601377487182617,20.655938466389973
8325,-0.7323819398880005,24.86363983154297,20.53702163696289,20.367538452148438
8400,-0.7324783205986023,24.706363677978516,20.45855712890625,20.06240717569987
8475,-0.7325673699378967,24.563085556030273,20.384048461914062,19.7748597462972
8550,-0.7326903343200684,24.44012451171875,20.336339950561523,19.4899845123291
8625,-0.7327960729598999,24.306303024291992,20.270286560058594,19.210397720336914
8700,-0.732843279838562,24.203975677490234,20.242412567138672,18.934527079264324
8775,-0.7329261898994446,24.08169174194336,20.189868927001953,18.662858327229817
8850,-0.733002781867981,23.96672821044922,20.138931274414062,18.40831693013509
8925,-0.7330853343009949,23.857406616210938,20.09625816345215,18.15935516357422
9000,-0.7332096695899963,23.73273277282715,20.033872604370117,17.909138361612957
9075,-0.733253002166748,23.595916748046875,19.964391708374023,17.653464635213215
9150,-0.7332920432090759,23.47072410583496,19.904556274414062,17.400585810343426
9225,-0.733373761177063,23.353513717651367,19.85053062438965,17.166720708211262
9300,-0.733426034450531,23.256437301635742,19.821182250976562,16.918492635091145
9375,-0.7334591746330261,23.154796600341797,19.77083969116211,16.702969233194988
9450,-0.7335296273231506,23.03952407836914,19.7136287689209,16.471668243408203
9525,-0.7335799932479858,22.926219940185547,19.66116714477539,16.24591827392578
9600,-0.733618438243866,22.85230827331543,19.644285202026367,16.03376229604085
9675,-0.7337175011634827,22.746185302734375,19.59547233581543,15.80923875172933
9750,-0.7337633371353149,22.633678436279297,19.530824661254883,15.59533659617106
9825,-0.7338039875030518,22.53512191772461,19.483346939086914,15.396612167358398
9900,-0.7338742017745972,22.43146324157715,19.431678771972656,15.17778460184733
9975,-0.7339298129081726,22.352819442749023,19.39696502685547,14.980880419413248
