runtime,best_fitness,avg_hamming,avg_kl
20,-110.13999938964844,31.529998779296875,0.07040907442569733
40,-126.86000061035156,32.25,0.13240313529968262
60,-136.67999267578125,31.76999855041504,0.1934887319803238
80,-145.5,32.279998779296875,0.2534979581832886
100,-157.01998901367188,31.549999237060547,0.3098173141479492
120,-165.3000030517578,31.399999618530273,0.3627822697162628
140,-178.67999267578125,31.399999618530273,0.41401419043540955
160,-185.5399932861328,30.76999855041504,0.45900747179985046
180,-191.51998901367188,31.44999885559082,0.5073164105415344
200,-197.1599884033203,31.510000228881836,0.547080934047699
220,-204.1599884033203,31.829999923706055,0.5875959396362305
240,-210.0399932861328,31.09000015258789,0.6198516488075256
260,-214.4199981689453,31.029998779296875,0.6542786955833435
280,-219.0,31.219999313354492,0.6852760910987854
300,-221.5399932861328,31.149999618530273,0.7164357304573059
320,-225.6199951171875,31.219999313354492,0.7457312345504761
340,-229.1999969482422,30.489999771118164,0.7675057053565979
360,-232.39999389648438,30.729999542236328,0.7917764186859131
380,-234.3199920654297,31.559999465942383,0.8156425952911377
400,-236.239990234375,31.599998474121094,0.8380498886108398
420,-238.9399871826172,32.119998931884766,0.8603578805923462
440,-241.13999938964844,30.53999900817871,0.8785983920097351
460,-242.8199920654297,31.209999084472656,0.8976532816886902
480,-245.67999267578125,31.189998626708984,0.9147843718528748
500,-247.1999969482422,31.489999771118164,0.9322072863578796
520,-249.25999450683594,31.06999969482422,0.9505084156990051
540,-250.239990234375,30.979999542236328,0.966662585735321
560,-251.37998962402344,31.119998931884766,0.9815807938575745
580,-252.67999267578125,30.94999885559082,0.9974180459976196
600,-253.47999572753906,31.10999870300293,1.01195228099823
620,-254.75999450683594,31.25,1.0283046960830688
640,-256.44000244140625,31.92999839782715,1.0410302877426147
660,-257.239990234375,30.989999771118164,1.0545378923416138
680,-258.1600036621094,30.899999618530273,1.0657508373260498
700,-258.97998046875,30.799999237060547,1.0812046527862549
720,-260.0199890136719,31.119998931884766,1.092632532119751
740,-261.0,31.719999313354492,1.107891321182251
760,-262.5199890136719,31.0,1.1212087869644165
780,-263.7799987792969,31.079999923706055,1.135452151298523
800,-264.5,30.729999542236328,1.149568796157837
820,-265.6000061035156,30.959999084472656,1.1626389026641846
840,-266.1399841308594,31.209999084472656,1.1719337701797485
860,-267.1199951171875,31.34000015258789,1.1840136051177979
880,-268.1199951171875,31.099998474121094,1.197256088256836
900,-268.91998291015625,31.09000015258789,1.2090649604797363
920,-269.5,30.939998626708984,1.2199947834014893
940,-270.3999938964844,31.09000015258789,1.232978105545044
960,-270.91998291015625,31.469999313354492,1.2422159910202026
980,-271.3999938964844,30.81999969482422,1.2533390522003174
1000,-271.8800048828125,31.219999313354492,1.2643336057662964
1020,-272.5799865722656,31.31999969482422,1.2766673564910889
1040,-273.2799987792969,31.5,1.2868682146072388
1060,-273.79998779296875,31.35999870300293,1.2970495223999023
1080,-274.2599792480469,31.279998779296875,1.3055044412612915
1100,-274.7599792480469,31.420000076293945,1.3162386417388916
1120,-275.5400085449219,31.1299991607666,1.326027512550354
1140,-276.0,31.260000228881836,1.335823893547058
1160,-276.5799865722656,30.8799991607666,1.3438562154769897
1180,-276.8800048828125,31.03999900817871,1.353826880455017
1200,-277.1600036621094,31.059999465942383,1.3606752157211304
1220,-277.91998291015625,30.94999885559082,1.3700370788574219
1240,-278.1399841308594,31.15999984741211,1.3798749446868896
1260,-278.44000244140625,31.170000076293945,1.3888072967529297
1280,-278.97998046875,31.189998626708984,1.3986083269119263
1300,-279.6399841308594,31.229999542236328,1.4078997373580933
1320,-279.9599914550781,31.01999855041504,1.4161306619644165
1340,-280.3999938964844,30.94999885559082,1.4253431558609009
1360,-280.9599914550781,30.60999870300293,1.4339797496795654
1380,-281.3599853515625,31.25,1.4443953037261963
1400,-281.7200012207031,31.06999969482422,1.452999234199524
1420,-282.47998046875,31.369998931884766,1.4606356620788574
1440,-283.0,30.869998931884766,1.4691659212112427
1460,-283.5799865722656,31.099998474121094,1.4787966012954712
1480,-283.6999816894531,30.69999885559082,1.4879602193832397
1500,-283.97998046875,30.869998931884766,1.494796872138977
1520,-284.2200012207031,31.239999771118164,1.502334713935852
