runtime,best_fitness,avg_hamming,avg_kl
20,-112.6199951171875,63.97999954223633,0.06800898164510727
40,-129.5800018310547,63.53999710083008,0.1336871087551117
60,-139.39999389648438,63.93000030517578,0.1908440738916397
80,-147.36000061035156,64.33999633789062,0.23918628692626953
100,-158.59999084472656,64.05999755859375,0.28791603446006775
120,-168.6199951171875,63.59000015258789,0.33528783917427063
140,-180.1199951171875,63.529998779296875,0.3849213421344757
160,-192.72000122070312,64.55999755859375,0.43214213848114014
180,-204.1999969482422,63.55999755859375,0.474416583776474
200,-216.55999755859375,63.02000045776367,0.515436589717865
220,-228.0,63.3599967956543,0.5558200478553772
240,-239.29998779296875,64.38999938964844,0.5917541980743408
260,-249.05999755859375,63.66999816894531,0.6277230381965637
280,-256.7799987792969,62.82999801635742,0.6599887013435364
300,-263.3599853515625,63.88999938964844,0.6894052028656006
320,-268.6600036621094,64.40999603271484,0.7157273888587952
340,-274.7599792480469,63.12999725341797,0.7383469343185425
360,-281.2599792480469,64.45999908447266,0.7665695548057556
380,-286.3800048828125,63.88999938964844,0.7878021597862244
400,-291.67999267578125,64.56999969482422,0.8092373609542847
420,-296.32000732421875,63.349998474121094,0.8314544558525085
440,-300.82000732421875,63.34000015258789,0.8567503094673157
460,-303.6399841308594,63.48999786376953,0.8736488223075867
480,-307.1600036621094,64.22000122070312,0.8928251266479492
500,-311.41998291015625,63.8599967956543,0.9090797305107117
520,-314.6600036621094,63.82999801635742,0.927241861820221
540,-316.41998291015625,63.54999923706055,0.9430175423622131
560,-319.17999267578125,63.7599983215332,0.9572612643241882
580,-322.8800048828125,63.78999710083008,0.9763268232345581
600,-325.82000732421875,63.04999923706055,0.992602527141571
620,-328.79998779296875,64.20999908447266,1.009092926979065
640,-331.2599792480469,63.12999725341797,1.0231658220291138
660,-332.91998291015625,64.43000030517578,1.0374752283096313
680,-334.7599792480469,63.959999084472656,1.0503743886947632
700,-336.5,63.54999923706055,1.0627601146697998
720,-338.7200012207031,63.19999694824219,1.0745376348495483
740,-340.8800048828125,63.959999084472656,1.0857027769088745
760,-343.0799865722656,64.2699966430664,1.0995146036148071
780,-344.5,63.55999755859375,1.1096621751785278
800,-346.53997802734375,63.32999801635742,1.1216479539871216
820,-347.6199951171875,63.56999969482422,1.1326911449432373
840,-349.5199890136719,64.58000183105469,1.1457630395889282
860,-350.6199951171875,64.08000183105469,1.157293677330017
880,-352.41998291015625,63.64999771118164,1.1678528785705566
900,-353.7200012207031,64.16999816894531,1.1780095100402832
920,-354.94000244140625,64.31999969482422,1.188190221786499
940,-356.1000061035156,64.38999938964844,1.198922872543335
960,-357.05999755859375,64.1199951171875,1.2087337970733643
980,-358.44000244140625,64.08000183105469,1.219252347946167
1000,-359.8399963378906,64.26000213623047,1.2283185720443726
1020,-360.6000061035156,63.16999816894531,1.2374708652496338
1040,-361.29998779296875,64.26000213623047,1.2475199699401855
1060,-362.29998779296875,64.11000061035156,1.25553560256958
1080,-363.8599853515625,63.959999084472656,1.2642143964767456
1100,-364.6000061035156,63.87999725341797,1.274577021598816
1120,-365.6199951171875,63.87999725341797,1.2841198444366455
1140,-366.2799987792969,64.90999603271484,1.2942756414413452
1160,-366.9599914550781,64.55999755859375,1.3031344413757324
1180,-368.05999755859375,64.2699966430664,1.3125455379486084
1200,-368.97998046875,64.04000091552734,1.3215974569320679
1220,-369.3399963378906,64.23999786376953,1.3291312456130981
1240,-370.239990234375,64.38999938964844,1.3380184173583984
1260,-370.8599853515625,64.79000091552734,1.3460122346878052
1280,-371.6199951171875,64.16999816894531,1.3541821241378784
1300,-372.1600036621094,63.78999710083008,1.3616526126861572
1320,-372.79998779296875,64.3499984741211,1.369246244430542
1340,-373.2200012207031,64.56999969482422,1.3765565156936646
1360,-373.7200012207031,63.709999084472656,1.3834826946258545
1380,-374.3199768066406,64.37999725341797,1.391059398651123
1400,-375.03997802734375,63.88999938964844,1.3982675075531006
1420,-375.5799865722656,64.38999938964844,1.4066205024719238
1440,-375.9599914550781,64.56999969482422,1.4133580923080444
1460,-376.47998046875,63.93000030517578,1.4194128513336182
1480,-376.97998046875,64.38999938964844,1.426481008529663
1500,-378.2200012207031,64.16999816894531,1.4333109855651855
1520,-378.6399841308594,64.76000213623047,1.4405858516693115
1540,-379.17999267578125,64.6500015258789,1.4472157955169678
1560,-380.0199890136719,64.33000183105469,1.4537882804870605
1580,-380.1999816894531,64.52999877929688,1.4596666097640991
1600,-380.91998291015625,64.06999969482422,1.4669485092163086
1620,-381.3599853515625,64.75,1.474367618560791
1640,-381.8800048828125,64.47999572753906,1.4812496900558472
1660,-382.2799987792969,64.58000183105469,1.487466812133789
1680,-382.8399963378906,64.1500015258789,1.4933685064315796
1700,-383.2599792480469,63.8599967956543,1.4981343746185303
1720,-383.7599792480469,64.54000091552734,1.5038201808929443
1740,-384.2799987792969,64.06999969482422,1.5091699361801147
1760,-384.47998046875,64.61000061035156,1.5154441595077515
1780,-384.8599853515625,64.3699951171875,1.5211349725723267
1800,-385.3999938964844,64.81999969482422,1.526530146598816
1820,-386.0,64.47999572753906,1.532306432723999
1840,-386.1199951171875,64.11000061035156,1.5378049612045288
1860,-386.5799865722656,64.18999481201172,1.5429826974868774
1880,-387.03997802734375,64.91999816894531,1.5485763549804688
1900,-387.3599853515625,64.18000030517578,1.5529075860977173
1920,-387.6199951171875,64.56999969482422,1.5577874183654785
1940,-388.239990234375,64.93000030517578,1.5627011060714722
