runtime,best_fitness,avg_hamming,avg_kl
20,-218.86000061035156,128.0399932861328,0.23233546316623688
40,-252.739990234375,129.02999877929688,0.3971697986125946
60,-281.47998046875,129.59999084472656,0.5349326133728027
80,-324.9599914550781,127.57999420166016,0.6560841798782349
100,-377.6600036621094,130.61000061035156,0.7688252925872803
120,-422.4599914550781,129.77000427246094,0.8572271466255188
140,-469.6399841308594,129.52999877929688,0.9307218790054321
160,-508.47998046875,129.47000122070312,0.998310387134552
180,-550.3800048828125,128.8000030517578,1.0581027269363403
200,-587.9599609375,129.77999877929688,1.104634165763855
220,-621.2000122070312,128.5399932861328,1.1500872373580933
240,-651.9400024414062,128.67999267578125,1.1873325109481812
260,-680.8399658203125,129.86000061035156,1.2271926403045654
280,-700.0999755859375,129.4199981689453,1.2570080757141113
300,-724.5,128.72999572753906,1.290177583694458
320,-751.8800048828125,129.11000061035156,1.3215153217315674
340,-774.3599853515625,128.6999969482422,1.3491387367248535
360,-795.5999755859375,128.75,1.377017617225647
380,-819.5599975585938,128.5699920654297,1.3984789848327637
400,-837.5599975585938,128.0699920654297,1.421080231666565
420,-858.5999755859375,127.8699951171875,1.443350076675415
440,-873.3200073242188,128.63999938964844,1.4670730829238892
460,-890.7999877929688,128.6199951171875,1.4869341850280762
480,-902.5799560546875,128.55999755859375,1.5062944889068604
500,-916.5,128.22999572753906,1.5253560543060303
520,-928.5799560546875,127.87999725341797,1.5401846170425415
540,-944.1399536132812,128.09999084472656,1.557320237159729
560,-958.0999755859375,127.87999725341797,1.5725691318511963
580,-967.8200073242188,128.47000122070312,1.5885642766952515
600,-981.3200073242188,127.23999786376953,1.6053063869476318
620,-992.5,127.68000030517578,1.6199630498886108
640,-1004.0799560546875,128.47999572753906,1.6361172199249268
660,-1015.9400024414062,128.9199981689453,1.6533724069595337
680,-1024.0799560546875,128.52999877929688,1.6676052808761597
700,-1032.47998046875,128.75999450683594,1.680662751197815
720,-1039.5999755859375,128.44000244140625,1.6950451135635376
740,-1048.239990234375,128.3000030517578,1.709460735321045
760,-1056.1600341796875,128.22000122070312,1.7217192649841309
780,-1064.2999267578125,128.70999145507812,1.7337197065353394
800,-1072.3800048828125,128.88999938964844,1.7464895248413086
820,-1081.419921875,127.8499984741211,1.758557677268982
840,-1087.4599609375,128.0699920654297,1.771090030670166
860,-1094.5599365234375,128.34999084472656,1.783270239830017
880,-1101.4000244140625,128.69000244140625,1.7959994077682495
900,-1108.1600341796875,128.5800018310547,1.8057643175125122
920,-1114.780029296875,128.64999389648438,1.81794273853302
940,-1121.0599365234375,128.87998962402344,1.8289966583251953
960,-1128.8399658203125,128.0800018310547,1.8395202159881592
980,-1134.4599609375,128.08999633789062,1.849519968032837
1000,-1139.760009765625,128.45999145507812,1.8599332571029663
1020,-1145.780029296875,129.02999877929688,1.870974063873291
1040,-1150.4000244140625,128.5399932861328,1.881441354751587
1060,-1154.780029296875,128.47000122070312,1.8904412984848022
1080,-1158.0999755859375,128.25999450683594,1.8983489274978638
1100,-1163.5399169921875,128.13999938964844,1.906493902206421
1120,-1168.02001953125,128.87998962402344,1.9164608716964722
1140,-1174.3399658203125,128.20999145507812,1.925441861152649
1160,-1177.8800048828125,128.11000061035156,1.9336708784103394
1180,-1182.739990234375,128.59999084472656,1.9434564113616943
1200,-1187.6600341796875,127.66999816894531,1.9519202709197998
1220,-1193.260009765625,128.3300018310547,1.9605834484100342
1240,-1198.0999755859375,127.8699951171875,1.9693512916564941
1260,-1201.8800048828125,128.5500030517578,1.9782040119171143
1280,-1205.1199951171875,128.239990234375,1.9852670431137085
1300,-1209.780029296875,128.13999938964844,1.9930477142333984
1320,-1213.199951171875,128.6699981689453,2.001110792160034
1340,-1218.6400146484375,128.5399932861328,2.008439779281616
