runtime,best_fitness,avg_hamming,avg_kl
20,-453.3199768066406,129.12998962402344,0.6929834485054016
40,-513.1799926757812,127.81999969482422,1.0175529718399048
60,-611.1199951171875,129.25999450683594,1.3128271102905273
80,-718.6599731445312,129.739990234375,1.4847558736801147
100,-810.2999877929688,129.30999755859375,1.6027780771255493
120,-886.97998046875,128.39999389648438,1.679423451423645
140,-961.6799926757812,128.97000122070312,1.7398829460144043
160,-1017.2599487304688,129.16000366210938,1.7815029621124268
180,-1071.780029296875,128.75999450683594,1.81155264377594
200,-1114.719970703125,129.3000030517578,1.8417202234268188
220,-1137.5399169921875,128.86000061035156,1.8615325689315796
240,-1169.0799560546875,128.91000366210938,1.885246992111206
260,-1192.93994140625,129.25999450683594,1.906488299369812
280,-1222.52001953125,128.6699981689453,1.927528977394104
300,-1249.1199951171875,128.8699951171875,1.9445033073425293
320,-1269.699951171875,128.36000061035156,1.9567153453826904
340,-1286.780029296875,127.94999694824219,1.9697871208190918
360,-1307.919921875,128.739990234375,1.9847567081451416
380,-1326.159912109375,128.6999969482422,1.998140811920166
400,-1339.5799560546875,128.25999450683594,2.0118844509124756
420,-1358.0,129.39999389648438,2.0250256061553955
440,-1368.219970703125,129.05999755859375,2.0388705730438232
460,-1384.8800048828125,128.7899932861328,2.0459017753601074
480,-1398.3599853515625,128.5,2.0579674243927
500,-1417.1199951171875,129.05999755859375,2.0674092769622803
520,-1432.5799560546875,128.11000061035156,2.0758004188537598
540,-1448.3199462890625,127.94999694824219,2.083019256591797
560,-1461.02001953125,128.8000030517578,2.094162940979004
580,-1475.739990234375,128.6199951171875,2.102987289428711
600,-1489.919921875,128.52000427246094,2.110854387283325
620,-1502.5,128.739990234375,2.1194589138031006
640,-1512.719970703125,128.4199981689453,2.126444101333618
660,-1524.47998046875,128.22000122070312,2.1343116760253906
680,-1533.159912109375,128.50999450683594,2.142425060272217
700,-1542.4599609375,128.25,2.1493446826934814
720,-1550.699951171875,127.72999572753906,2.1558690071105957
740,-1562.159912109375,128.239990234375,2.163618326187134
