runtime,best_fitness,avg_hamming,avg_kl
20,-221.239990234375,63.79999923706055,0.22954896092414856
40,-249.9399871826172,63.369998931884766,0.39254331588745117
60,-278.5,62.94999694824219,0.5400657057762146
80,-326.1399841308594,63.63999938964844,0.671377420425415
100,-375.29998779296875,63.0,0.7798213958740234
120,-421.67999267578125,63.119998931884766,0.8620126247406006
140,-455.5199890136719,63.34000015258789,0.9347755908966064
160,-494.97998046875,62.80999755859375,1.0036677122116089
180,-527.760009765625,63.04999923706055,1.0633225440979004
200,-561.1799926757812,63.38999938964844,1.1204293966293335
220,-590.719970703125,63.97999954223633,1.1665581464767456
240,-613.8599853515625,63.87999725341797,1.213685393333435
260,-634.0999755859375,63.7599983215332,1.263645887374878
280,-653.1799926757812,64.20999908447266,1.301762342453003
300,-676.0799560546875,63.959999084472656,1.3357467651367188
320,-694.5399780273438,63.82999801635742,1.3680028915405273
340,-712.5799560546875,64.01000213623047,1.4003573656082153
360,-724.2000122070312,63.709999084472656,1.4311197996139526
380,-736.9599609375,64.12999725341797,1.4574127197265625
400,-752.8999633789062,64.0199966430664,1.4848766326904297
420,-764.2999877929688,64.0199966430664,1.5115615129470825
440,-780.3200073242188,63.779998779296875,1.5373249053955078
460,-789.47998046875,64.25,1.5643514394760132
480,-801.8800048828125,64.15999603271484,1.5895968675613403
500,-809.4599609375,64.1500015258789,1.612183690071106
520,-818.0199584960938,64.77999877929688,1.6374602317810059
540,-827.5999755859375,64.5,1.654921531677246
560,-836.699951171875,64.23999786376953,1.6737083196640015
580,-846.3200073242188,64.02999877929688,1.6954536437988281
600,-854.0399780273438,64.40999603271484,1.718324899673462
620,-861.8800048828125,64.93000030517578,1.737449288368225
640,-868.1199951171875,64.5,1.7519663572311401
660,-874.7799682617188,64.76000213623047,1.769950270652771
680,-879.0199584960938,64.66999816894531,1.7854437828063965
700,-886.1199951171875,65.31999969482422,1.8022211790084839
720,-891.4199829101562,65.04000091552734,1.819965124130249
740,-898.6199951171875,65.16999816894531,1.8375872373580933
760,-904.8800048828125,64.47999572753906,1.8525786399841309
780,-910.0,65.18999481201172,1.8673733472824097
800,-913.9400024414062,65.1500015258789,1.884041666984558
820,-917.6399536132812,65.08999633789062,1.8998550176620483
840,-921.1799926757812,65.04000091552734,1.914834976196289
860,-924.239990234375,65.04000091552734,1.9285356998443604
880,-927.2799682617188,64.23999786376953,1.9433437585830688
900,-932.3200073242188,64.95999908447266,1.9556102752685547
920,-935.2799682617188,64.94999694824219,1.9699546098709106
940,-938.47998046875,65.27999877929688,1.9850270748138428
960,-941.9400024414062,64.90999603271484,1.9969991445541382
980,-945.4599609375,65.33999633789062,2.009136199951172
1000,-947.9599609375,65.01000213623047,2.020792245864868
1020,-950.7599487304688,65.61000061035156,2.033229351043701
1040,-953.8399658203125,65.08000183105469,2.044970989227295
1060,-957.4400024414062,65.04999542236328,2.057380437850952
1080,-960.8200073242188,64.95999908447266,2.0680184364318848
1100,-963.1199951171875,65.27999877929688,2.0778234004974365
1120,-966.0799560546875,65.13999938964844,2.087352752685547
1140,-968.6399536132812,65.19999694824219,2.098710775375366
1160,-971.8599853515625,65.43999481201172,2.1087441444396973
1180,-975.1599731445312,64.93999481201172,2.120095729827881
1200,-978.0999755859375,65.40999603271484,2.131410598754883
1220,-980.8599853515625,65.4000015258789,2.13997220993042
1240,-982.2799682617188,65.33000183105469,2.1486780643463135
1260,-983.8999633789062,65.29000091552734,2.159259796142578
1280,-985.6799926757812,65.22000122070312,2.166919469833374
1300,-987.8800048828125,65.43000030517578,2.177381992340088
1320,-991.239990234375,65.44999694824219,2.1877212524414062
1340,-992.2799682617188,65.6199951171875,2.195866346359253
1360,-994.3999633789062,65.52999877929688,2.204355478286743
1380,-996.8800048828125,66.06999969482422,2.2136735916137695
1400,-997.699951171875,65.43000030517578,2.2220420837402344
1420,-1000.0,65.55999755859375,2.2316720485687256
1440,-1002.0799560546875,65.7699966430664,2.2399544715881348
1460,-1004.1399536132812,65.58000183105469,2.2483456134796143
1480,-1005.739990234375,65.47000122070312,2.255953550338745
1500,-1006.5799560546875,65.43000030517578,2.264035224914551
1520,-1008.3200073242188,65.76000213623047,2.2711706161499023
1540,-1010.0,65.9000015258789,2.280179023742676
1560,-1011.0599975585938,65.81999969482422,2.2873730659484863
1580,-1013.0999755859375,65.5,2.2946274280548096
