runtime,best_fitness,avg_hamming,avg_kl
20,-103.69999694824219,32.369998931884766,0.06758148223161697
40,-124.33999633789062,31.69999885559082,0.12725557386875153
60,-133.6199951171875,32.939998626708984,0.18621814250946045
80,-146.4199981689453,31.649999618530273,0.24509936571121216
100,-158.25999450683594,31.78999900817871,0.3010466396808624
120,-175.22000122070312,32.279998779296875,0.3631221055984497
140,-183.47999572753906,33.040000915527344,0.42406463623046875
160,-194.22000122070312,32.55999755859375,0.4871162176132202
180,-206.239990234375,32.619998931884766,0.5412514805793762
200,-216.01998901367188,32.72999954223633,0.5932434797286987
220,-225.3199920654297,32.86000061035156,0.6406383514404297
240,-236.8199920654297,31.81999969482422,0.690647542476654
260,-247.86000061035156,32.869998931884766,0.7439123392105103
280,-257.79998779296875,33.21999740600586,0.7897647023200989
300,-267.0199890136719,32.27000045776367,0.8322214484214783
320,-273.8999938964844,32.93000030517578,0.873311460018158
340,-280.2200012207031,32.30999755859375,0.9181469678878784
360,-287.7799987792969,32.540000915527344,0.9582133293151855
380,-292.44000244140625,32.97999954223633,0.9988510012626648
400,-297.8599853515625,33.0,1.0320239067077637
420,-302.29998779296875,32.82999801635742,1.0650979280471802
440,-308.239990234375,33.05999755859375,1.1002616882324219
460,-312.1399841308594,32.599998474121094,1.1308255195617676
480,-316.79998779296875,32.73999786376953,1.162024736404419
500,-321.1399841308594,33.040000915527344,1.1875989437103271
520,-323.82000732421875,32.869998931884766,1.216892957687378
540,-327.2599792480469,32.59000015258789,1.2435524463653564
560,-330.8399963378906,32.93000030517578,1.2704616785049438
580,-332.53997802734375,32.46999740600586,1.2950103282928467
600,-335.6600036621094,32.54999923706055,1.3167715072631836
620,-338.3800048828125,32.65999984741211,1.340728998184204
640,-341.4599914550781,32.90999984741211,1.3632045984268188
660,-343.3800048828125,33.040000915527344,1.3878055810928345
680,-345.8999938964844,32.709999084472656,1.40931236743927
700,-347.7799987792969,33.189998626708984,1.4304125308990479
720,-349.53997802734375,33.18000030517578,1.452601432800293
740,-351.32000732421875,33.040000915527344,1.4740407466888428
760,-353.79998779296875,32.90999984741211,1.4925857782363892
780,-354.6000061035156,33.30999755859375,1.5116513967514038
800,-356.3199768066406,33.2599983215332,1.531288981437683
820,-357.05999755859375,33.41999816894531,1.5504326820373535
840,-359.1399841308594,33.30999755859375,1.568750023841858
860,-360.41998291015625,33.25,1.584597110748291
880,-362.0799865722656,32.779998779296875,1.6007270812988281
900,-363.17999267578125,33.15999984741211,1.6166292428970337
920,-364.8399963378906,33.21999740600586,1.6325194835662842
940,-366.0199890136719,33.29999923706055,1.6492125988006592
960,-367.5199890136719,33.31999969482422,1.6659297943115234
980,-367.97998046875,32.95000076293945,1.679884433746338
1000,-368.5199890136719,33.27000045776367,1.696056842803955
1020,-369.79998779296875,33.38999938964844,1.711230993270874
1040,-370.53997802734375,33.099998474121094,1.725258469581604
1060,-371.05999755859375,32.96999740600586,1.73875093460083
1080,-371.97998046875,33.66999816894531,1.753648042678833
1100,-372.7200012207031,33.189998626708984,1.7671542167663574
1120,-373.4599914550781,33.57999801635742,1.7826049327850342
1140,-374.2599792480469,33.22999954223633,1.7956920862197876
1160,-374.97998046875,33.0,1.8085147142410278
1180,-375.5,33.25,1.820257544517517
1200,-376.239990234375,33.52000045776367,1.8316842317581177
1220,-376.91998291015625,33.61000061035156,1.845100998878479
1240,-377.41998291015625,33.56999969482422,1.8561104536056519
1260,-377.8599853515625,33.290000915527344,1.8694618940353394
1280,-378.55999755859375,33.36000061035156,1.87945556640625
1300,-378.8399963378906,33.68000030517578,1.889375925064087
1320,-379.53997802734375,33.709999084472656,1.9006905555725098
1340,-380.0199890136719,33.380001068115234,1.9110143184661865
1360,-380.3800048828125,33.61000061035156,1.9224916696548462
1380,-381.0,33.41999816894531,1.931936502456665
1400,-381.3800048828125,33.380001068115234,1.942944884300232
1420,-381.94000244140625,33.80999755859375,1.95448637008667
1440,-382.79998779296875,33.41999816894531,1.9641023874282837
1460,-383.1999816894531,33.529998779296875,1.9747910499572754
1480,-383.3999938964844,33.46999740600586,1.9843153953552246
1500,-383.67999267578125,33.72999954223633,1.9947739839553833
1520,-383.97998046875,33.34000015258789,2.00447416305542
1540,-384.1999816894531,33.43000030517578,2.01418137550354
1560,-384.41998291015625,33.43000030517578,2.0233266353607178
1580,-384.8599853515625,33.61000061035156,2.0321760177612305
1600,-385.2200012207031,33.56999969482422,2.0415008068084717
1620,-385.5199890136719,33.66999816894531,2.0506274700164795
1640,-385.8599853515625,33.55999755859375,2.0591108798980713
1660,-386.2599792480469,33.45000076293945,2.0661120414733887
1680,-386.5199890136719,33.29999923706055,2.0739004611968994
1700,-386.6199951171875,33.56999969482422,2.0833849906921387
1720,-386.8999938964844,33.57999801635742,2.0902469158172607
1740,-387.2200012207031,33.529998779296875,2.097705841064453
1760,-387.47998046875,33.45000076293945,2.1051528453826904
1780,-387.6999816894531,33.38999938964844,2.1128017902374268
1800,-387.94000244140625,33.63999938964844,2.121563673019409
1820,-388.29998779296875,33.56999969482422,2.129856586456299
1840,-388.3599853515625,33.38999938964844,2.136669397354126
1860,-388.53997802734375,33.619998931884766,2.1455471515655518
1880,-388.6199951171875,33.630001068115234,2.1537017822265625
1900,-388.7599792480469,33.540000915527344,2.161123275756836
1920,-389.0,33.68000030517578,2.168062925338745
1940,-389.2200012207031,33.5099983215332,2.175452470779419
1960,-389.29998779296875,33.689998626708984,2.183060646057129
1980,-389.29998779296875,33.52000045776367,2.1904091835021973
2000,-389.6999816894531,33.40999984741211,2.197568655014038
2020,-389.8199768066406,33.68000030517578,2.2059707641601562
2040,-390.0,33.689998626708984,2.213172674179077
2060,-390.1199951171875,33.61000061035156,2.2204763889312744
2080,-390.1999816894531,33.52000045776367,2.2280735969543457
2100,-390.2799987792969,33.540000915527344,2.2353179454803467
2120,-390.55999755859375,33.47999954223633,2.2410452365875244
2140,-390.67999267578125,33.77000045776367,2.247173309326172
2160,-390.79998779296875,33.630001068115234,2.2527687549591064
2180,-391.0799865722656,33.66999816894531,2.2590444087982178
2200,-391.1999816894531,33.25,2.263916492462158
2220,-391.1999816894531,33.380001068115234,2.2691268920898438
2240,-391.41998291015625,33.68000030517578,2.2756497859954834
2260,-391.6399841308594,33.52000045776367,2.2820961475372314
2280,-391.8199768066406,33.630001068115234,2.287736415863037
2300,-391.97998046875,33.40999984741211,2.293684244155884
2320,-392.0199890136719,33.52000045776367,2.2995877265930176
2340,-392.1399841308594,33.71999740600586,2.3057048320770264
2360,-392.3399963378906,33.619998931884766,2.3121755123138428
2380,-392.3399963378906,33.39999771118164,2.3178975582122803
2400,-392.4599914550781,33.709999084472656,2.3246288299560547
2420,-392.55999755859375,33.63999938964844,2.330389976501465
2440,-392.6199951171875,33.71999740600586,2.3360278606414795
2460,-392.739990234375,33.790000915527344,2.3424110412597656
2480,-392.8800048828125,33.70000076293945,2.347557544708252
2500,-392.8999938964844,33.80999755859375,2.353416681289673
2520,-392.91998291015625,33.790000915527344,2.3587160110473633
2540,-393.05999755859375,33.619998931884766,2.364715576171875
2560,-393.3599853515625,33.5,2.3695297241210938
2580,-393.3800048828125,33.64999771118164,2.3747670650482178
2600,-393.5,33.70000076293945,2.3795113563537598
2620,-393.6600036621094,33.57999801635742,2.384526014328003
2640,-393.739990234375,33.790000915527344,2.38919734954834
2660,-393.8399963378906,33.80999755859375,2.3940439224243164
2680,-394.05999755859375,33.55999755859375,2.399290084838867
2700,-394.1000061035156,33.619998931884766,2.404207944869995
2720,-394.1600036621094,33.790000915527344,2.407675266265869
2740,-394.2599792480469,33.54999923706055,2.4119768142700195
2760,-394.44000244140625,33.75,2.416599750518799
2780,-394.55999755859375,33.52000045776367,2.420997142791748
2800,-394.6399841308594,33.81999969482422,2.4263930320739746
2820,-394.79998779296875,33.5,2.430002450942993
2840,-394.8399963378906,33.7599983215332,2.434908628463745
2860,-394.8399963378906,33.540000915527344,2.4384279251098633
2880,-394.8800048828125,33.41999816894531,2.442784309387207
2900,-394.8800048828125,33.77000045776367,2.4472644329071045
2920,-394.97998046875,33.52000045776367,2.451629877090454
2940,-395.0199890136719,33.57999801635742,2.4566922187805176
2960,-395.0199890136719,33.55999755859375,2.4612722396850586
2980,-395.0199890136719,33.46999740600586,2.4659574031829834
3000,-395.3399963378906,33.279998779296875,2.4697091579437256
3020,-395.3399963378906,33.709999084472656,2.474135637283325
3040,-395.41998291015625,33.630001068115234,2.478026866912842
3060,-395.4599914550781,33.65999984741211,2.4824881553649902
3080,-395.55999755859375,33.56999969482422,2.487610101699829
3100,-395.55999755859375,33.56999969482422,2.4921634197235107
3120,-395.5799865722656,33.5,2.495945453643799
3140,-395.5799865722656,33.5,2.500192165374756
3160,-395.6600036621094,33.5,2.504438638687134
3180,-395.6600036621094,33.59000015258789,2.508998394012451
3200,-395.8199768066406,33.64999771118164,2.513106107711792
3220,-395.8800048828125,33.65999984741211,2.5170302391052246
3240,-395.9599914550781,33.46999740600586,2.5207021236419678
3260,-396.03997802734375,33.709999084472656,2.5249574184417725
3280,-396.2200012207031,33.599998474121094,2.529266834259033
3300,-396.2599792480469,33.689998626708984,2.532959461212158
3320,-396.2599792480469,33.619998931884766,2.5370984077453613
3340,-396.3199768066406,33.75,2.5406789779663086
3360,-396.3599853515625,33.71999740600586,2.544248104095459
3380,-396.3999938964844,33.459999084472656,2.54795503616333
3400,-396.3999938964844,33.5,2.551840305328369
3420,-396.41998291015625,33.73999786376953,2.555730104446411
3440,-396.4599914550781,33.59000015258789,2.5592565536499023
3460,-396.6199951171875,33.529998779296875,2.562939405441284
3480,-396.79998779296875,33.619998931884766,2.5665314197540283
3500,-396.8399963378906,33.68000030517578,2.570138454437256
3520,-396.94000244140625,33.77000045776367,2.5735924243927
3540,-397.1000061035156,33.65999984741211,2.5777981281280518
3560,-397.1000061035156,33.77000045776367,2.5810389518737793
3580,-397.1199951171875,33.43000030517578,2.584402322769165
3600,-397.17999267578125,33.79999923706055,2.587982416152954
3620,-397.2200012207031,33.72999954223633,2.592432737350464
3640,-397.3599853515625,33.529998779296875,2.5954644680023193
3660,-397.4599914550781,33.77000045776367,2.599919319152832
3680,-397.6199951171875,33.779998779296875,2.6034774780273438
3700,-397.6399841308594,33.71999740600586,2.6077499389648438
3720,-397.6600036621094,33.459999084472656,2.6105968952178955
3740,-397.79998779296875,33.70000076293945,2.613323211669922
3760,-397.8399963378906,33.689998626708984,2.616755962371826
3780,-397.8800048828125,33.64999771118164,2.620837926864624
3800,-397.91998291015625,33.71999740600586,2.623711585998535
3820,-398.03997802734375,33.57999801635742,2.6270604133605957
3840,-398.1000061035156,33.88999938964844,2.6312217712402344
3860,-398.1199951171875,33.71999740600586,2.6346495151519775
3880,-398.239990234375,33.68000030517578,2.6383726596832275
3900,-398.2599792480469,33.55999755859375,2.642190456390381
3920,-398.29998779296875,33.63999938964844,2.6453301906585693
3940,-398.53997802734375,33.790000915527344,2.648604393005371
3960,-398.6399841308594,33.66999816894531,2.6524388790130615
3980,-398.739990234375,33.709999084472656,2.6560475826263428
4000,-398.8800048828125,33.71999740600586,2.659263849258423
4020,-399.03997802734375,33.75,2.662180185317993
4040,-399.1199951171875,33.7599983215332,2.6657421588897705
4060,-399.2200012207031,33.64999771118164,2.669159173965454
4080,-399.2200012207031,33.70000076293945,2.6723053455352783
4100,-399.29998779296875,33.529998779296875,2.675258159637451
4120,-399.3800048828125,33.77000045776367,2.6782515048980713
4140,-399.41998291015625,33.709999084472656,2.681018352508545
4160,-399.4599914550781,33.54999923706055,2.6838250160217285
4180,-399.47998046875,33.68000030517578,2.6866679191589355
4200,-399.5,33.77000045776367,2.689655065536499
4220,-399.5,33.72999954223633,2.6927244663238525
4240,-399.53997802734375,33.61000061035156,2.695516347885132
4260,-399.53997802734375,33.709999084472656,2.698503255844116
4280,-399.53997802734375,33.61000061035156,2.701416492462158
4300,-399.5799865722656,33.72999954223633,2.703613758087158
4320,-399.5799865722656,33.61000061035156,2.706488609313965
4340,-399.6600036621094,33.72999954223633,2.710000514984131
4360,-399.7799987792969,33.54999923706055,2.712728261947632
4380,-399.79998779296875,33.540000915527344,2.7148735523223877
4400,-399.8800048828125,33.57999801635742,2.716930389404297
4420,-400.0,33.71999740600586,2.7195067405700684
4440,-400.0199890136719,33.89999771118164,2.7221696376800537
4460,-400.1399841308594,33.59000015258789,2.7245800495147705
4480,-400.1399841308594,33.5099983215332,2.727464437484741
4500,-400.1600036621094,33.59000015258789,2.730093240737915
4520,-400.1600036621094,33.73999786376953,2.7325634956359863
4540,-400.1600036621094,33.64999771118164,2.7355308532714844
4560,-400.1999816894531,33.59000015258789,2.737823963165283
4580,-400.3199768066406,33.63999938964844,2.7403275966644287
