runtime,mean,count
100.0,0.527352941386676,100
200.0,0.5369386120685502,100
300.0,0.5439208560528058,100
400.0,0.5451159656602527,100
500.0,0.550444133299029,100
600.0,0.5516786828429718,100
700.0,0.555356355315407,100
800.0,0.5579355468356766,100
900.0,0.5592339337457308,100
1000.0,0.5609169812624087,100
1100.0,0.5643853044309882,100
1200.0,0.5643853044309882,100
1300.0,0.5672284865774117,100
1400.0,0.5684377539187286,100
1500.0,0.5703872258070577,100
1600.0,0.5703872258070577,100
1700.0,0.571283763514626,100
1800.0,0.5722639007235198,100
1900.0,0.5722639007235198,100
2000.0,0.5744649478531673,100
2100.0,0.5744649478531673,100
2200.0,0.5768821419185466,100
2300.0,0.5768821419185466,100
2400.0,0.5783081808586624,100
2500.0,0.5783081808586624,100
2600.0,0.5794098276175655,100
2700.0,0.5794098276175655,100
2800.0,0.5819078870101356,100
2900.0,0.5819078870101356,100
3000.0,0.5839494206834404,100
3100.0,0.5839494206834404,100
3200.0,0.5839494206834404,100
3300.0,0.5853322485878046,100
3400.0,0.5853322485878046,100
3500.0,0.5859868581116321,100
3600.0,0.5859868581116321,100
3700.0,0.5859868581116321,100
3800.0,0.5868049801654507,100
3900.0,0.5868049801654507,100
4000.0,0.5894815785335082,100
4100.0,0.5894815785335082,100
4200.0,0.5894815785335082,100
4300.0,0.5908169987608922,100
4400.0,0.5908169987608922,100
4500.0,0.5908169987608922,100
4600.0,0.5916887592376348,100
4700.0,0.5916887592376348,100
4800.0,0.5916887592376348,100
4900.0,0.5924755574788868,100
5000.0,0.5924755574788868,100
5100.0,0.5924755574788868,100
5200.0,0.5946677483902705,100
5300.0,0.5946677483902705,100
5400.0,0.5946677483902705,100
5500.0,0.5946677483902705,100
5600.0,0.5965454981500158,100
5700.0,0.5965454981500158,100
5800.0,0.5965454981500158,100
5900.0,0.5972150565947654,100
6000.0,0.5972150565947654,100
6100.0,0.5972150565947654,100
6200.0,0.5972150565947654,100
6300.0,0.5976709288141671,100
6400.0,0.5976709288141671,100
6500.0,0.5976709288141671,100
6600.0,0.5976709288141671,100
6700.0,0.5984171702052786,100
6800.0,0.5984171702052786,100
6900.0,0.5984171702052786,100
7000.0,0.5984171702052786,100
7100.0,0.5990946002604066,100
7200.0,0.5990946002604066,100
7300.0,0.5990946002604066,100
7400.0,0.5990946002604066,100
7500.0,0.6008786137097171,100
7600.0,0.6008786137097171,100
7700.0,0.6008786137097171,100
7800.0,0.6008786137097171,100
7900.0,0.6028065309508751,100
8000.0,0.6028065309508751,100
8100.0,0.6028065309508751,100
8200.0,0.6028065309508751,100
8300.0,0.6028065309508751,100
8400.0,0.6034200380337102,100
8500.0,0.6034200380337102,100
8600.0,0.6034200380337102,100
8700.0,0.6034200380337102,100
8800.0,0.6041391363704478,100
8900.0,0.6041391363704478,100
9000.0,0.6041391363704478,100
9100.0,0.6041391363704478,100
9200.0,0.6041391363704478,100
9300.0,0.6063126702109456,100
9400.0,0.6063126702109456,100
9500.0,0.6063126702109456,100
9600.0,0.6063126702109456,100
9700.0,0.6063126702109456,100
9800.0,0.6080128758369451,100
9900.0,0.6080128758369451,100
10000.0,0.6080128758369451,100
10100.0,0.6080128758369451,100
10200.0,0.6080128758369451,100
10300.0,0.6082971190377944,100
10400.0,0.6082971190377944,100
10500.0,0.6082971190377944,100
10600.0,0.6082971190377944,100
10700.0,0.6082971190377944,100
10800.0,0.6082971190377944,100
10900.0,0.6087590336051025,100
11000.0,0.6087590336051025,100
11100.0,0.6087590336051025,100
11200.0,0.6087590336051025,100
11300.0,0.6087590336051025,100
11400.0,0.6104597614541344,100
11500.0,0.6104597614541344,100
11600.0,0.6104597614541344,100
11700.0,0.6104597614541344,100
11800.0,0.6104597614541344,100
11900.0,0.6104597614541344,100
12000.0,0.6106765375086515,100
12100.0,0.6106765375086515,100
12200.0,0.6106765375086515,100
12300.0,0.6106765375086515,100
12400.0,0.6106765375086515,100
12500.0,0.6106765375086515,100
12600.0,0.6111373056421472,100
12700.0,0.6111373056421472,100
12800.0,0.6111373056421472,100
12900.0,0.6111373056421472,100
13000.0,0.6111373056421472,100
13100.0,0.6111373056421472,100
13200.0,0.6131251290546536,100
13300.0,0.6131251290546536,100
13400.0,0.6131251290546536,100
13500.0,0.6131251290546536,100
13600.0,0.6131251290546536,100
13700.0,0.6131251290546536,100
13800.0,0.6147822681005759,100
13900.0,0.6147822681005759,100
14000.0,0.6147822681005759,100
14100.0,0.6147822681005759,100
14200.0,0.6147822681005759,100
14300.0,0.6147822681005759,100
14400.0,0.6150891795721961,100
14500.0,0.6150891795721961,100
14600.0,0.6150891795721961,100
14700.0,0.6150891795721961,100
14800.0,0.6150891795721961,100
14900.0,0.6150891795721961,100
15000.0,0.6150891795721961,100
15100.0,0.6153774818625205,100
15200.0,0.6153774818625205,100
15300.0,0.6153774818625205,100
15400.0,0.6153774818625205,100
15500.0,0.6153774818625205,100
15600.0,0.6153774818625205,100
15700.0,0.6153774818625205,100
15800.0,0.6170550863407392,100
15900.0,0.6170550863407392,100
16000.0,0.6170550863407392,100
16100.0,0.6170550863407392,100
16200.0,0.6170550863407392,100
16300.0,0.6170550863407392,100
16400.0,0.6170550863407392,100
16500.0,0.6189254885511193,100
16600.0,0.6189254885511193,100
16700.0,0.6189254885511193,100
16800.0,0.6189254885511193,100
16900.0,0.6189254885511193,100
17000.0,0.6189254885511193,100
17100.0,0.6189254885511193,100
17200.0,0.6194053970055178,100
17300.0,0.6194053970055178,100
17400.0,0.6194053970055178,100
17500.0,0.6194053970055178,100
17600.0,0.6194053970055178,100
17700.0,0.6194053970055178,100
17800.0,0.6194053970055178,100
17900.0,0.6204396718539855,100
18000.0,0.6204396718539855,100
18100.0,0.6204396718539855,100
18200.0,0.6204396718539855,100
18300.0,0.6204396718539855,100
18400.0,0.6204396718539855,100
18500.0,0.6204396718539855,100
18600.0,0.6204396718539855,100
18700.0,0.620882505778847,100
18800.0,0.620882505778847,100
18900.0,0.620882505778847,100
19000.0,0.620882505778847,100
19100.0,0.620882505778847,100
19200.0,0.620882505778847,100
19300.0,0.620882505778847,100
19400.0,0.620882505778847,100
19500.0,0.6213916552116758,100
19600.0,0.6213916552116758,100
19700.0,0.6213916552116758,100
19800.0,0.6213916552116758,100
19900.0,0.6213916552116758,100
