score
-916.0
-938.0
-944.0
-908.0
-908.0
-894.0
-930.0
-854.0
-876.0
-908.0
-987.0
-961.0
-971.0
-939.0
-909.0
-999.0
-975.0
-957.0
-991.0
-997.0
-884.0
-884.0
-876.0
-910.0
-910.0
-1008.0
-910.0
-912.0
-884.0
-838.0
-951.0
-953.0
-885.0
-963.0
-901.0
-945.0
-915.0
-869.0
-815.0
-933.0
-975.0
-937.0
-1031.0
-945.0
-977.0
-1007.0
-899.0
-949.0
-975.0
-1017.0
-828.0
-848.0
-864.0
-826.0
-816.0
-872.0
-878.0
-882.0
-796.0
-834.0
-863.0
-823.0
-815.0
-841.0
-813.0
-889.0
-823.0
-781.0
-827.0
-843.0
-894.0
-886.0
-906.0
-914.0
-934.0
-900.0
-900.0
-880.0
-910.0
-878.0
-1028.0
-1030.0
-1064.0
-966.0
-1002.0
-994.0
-1054.0
-1054.0
-948.0
-920.0
-979.0
-907.0
-929.0
-963.0
-923.0
-967.0
-943.0
-887.0
-997.0
-971.0
