step,best_fitness,avg_hamming,avg_l1,avg_entropy
150,-77.41999816894531,31.41027069091797,10.590546607971191,40.93624598185222
300,-85.33999633789062,30.963361740112305,13.640304565429688,38.457506815592446
450,-90.69999694824219,30.47588539123535,15.656487464904785,36.205196380615234
600,-97.0999984741211,29.974977493286133,17.160980224609375,34.07726491292318
750,-106.23999786376953,29.432809829711914,18.23126792907715,32.09245745340983
900,-114.04000091552734,28.840116500854492,19.024982452392578,30.15409558614095
1050,-123.0,28.241195678710938,19.601442337036133,28.32547861735026
1200,-131.8199920654297,27.603132247924805,19.98027229309082,26.552462768554687
1350,-139.36000061035156,26.968183517456055,20.221027374267578,24.903711954752605
1500,-146.16000366210938,26.358699798583984,20.377811431884766,23.335892105102538
1650,-152.33999633789062,25.78567886352539,20.452451705932617,21.896048227945965
1800,-158.0,25.2218017578125,20.464370727539062,20.531179682413736
1950,-162.8000030517578,24.735897064208984,20.480995178222656,19.28119328816732
2100,-167.83999633789062,24.253881454467773,20.43897247314453,18.111672846476235
2250,-172.1999969482422,23.75908851623535,20.3447208404541,16.97552604675293
2400,-175.89999389648438,23.331212997436523,20.25904083251953,15.948184649149576
2550,-178.94000244140625,22.957759857177734,20.1903133392334,15.001329104105631
2700,-181.1599884033203,22.60025405883789,20.091276168823242,14.138979848225912
2850,-184.0399932861328,22.23019027709961,19.962444305419922,13.299196751912435
3000,-186.13999938964844,21.939664840698242,19.88640785217285,12.518739318847656
3150,-187.67999267578125,21.666954040527344,19.801986694335938,11.797954495747884
3300,-189.44000244140625,21.449445724487305,19.752290725708008,11.136639658610026
3450,-190.37998962402344,21.211816787719727,19.6654052734375,10.511492347717285
3600,-191.59999084472656,21.00273323059082,19.587600708007812,9.938545862833658
3750,-193.13999938964844,20.82681655883789,19.52617645263672,9.41013412475586
3900,-193.95999145507812,20.674766540527344,19.480615615844727,8.91054490407308
4050,-194.6999969482422,20.525684356689453,19.424488067626953,8.463103516896565
4200,-195.51998901367188,20.38189697265625,19.370256423950195,8.01613318125407
4350,-196.0800018310547,20.293197631835938,19.351760864257812,7.6361255327860516
4500,-196.87998962402344,20.184345245361328,19.311634063720703,7.274505519866944
4650,-197.47999572753906,20.113054275512695,19.30302619934082,6.927025413513183
4800,-198.33999633789062,20.040559768676758,19.286100387573242,6.602622826894124
4950,-198.89999389648438,19.974475860595703,19.2690372467041,6.303839619954427
5100,-199.39999389648438,19.915542602539062,19.2556095123291,nan
5250,-199.89999389648438,19.865264892578125,19.244508743286133,nan
5400,-200.1199951171875,19.818401336669922,19.2320613861084,nan
5550,-200.37998962402344,19.76572608947754,19.21467399597168,nan
5700,-200.8199920654297,19.732208251953125,19.213729858398438,nan
5850,-201.09999084472656,19.70545768737793,19.214855194091797,nan
6000,-201.4199981689453,19.662519454956055,19.202396392822266,4.674866326649984
6150,-201.5399932861328,19.625839233398438,19.18928337097168,4.491441249847412
6300,-201.739990234375,19.60911750793457,19.19437599182129,4.3215720653533936
6450,-201.83999633789062,19.575883865356445,19.184490203857422,nan
6600,-202.0399932861328,19.555540084838867,19.18299674987793,nan
6750,-202.25999450683594,19.538768768310547,19.183195114135742,nan
6900,-202.5399932861328,19.518272399902344,19.17967414855957,nan
7050,-202.77999877929688,19.5096378326416,19.18757438659668,nan
7200,-203.0399932861328,19.50153160095215,19.192949295043945,nan
7350,-203.13999938964844,19.495447158813477,19.198205947875977,nan
7500,-203.1999969482422,19.491416931152344,19.20549201965332,nan
7650,-203.37998962402344,19.478961944580078,19.204248428344727,nan
7800,-203.55999755859375,19.478195190429688,19.214900970458984,nan
7950,-203.67999267578125,19.47672462463379,19.22328758239746,nan
8100,-203.77999877929688,19.465707778930664,19.22003746032715,nan
8250,-203.8199920654297,19.466373443603516,19.229534149169922,nan
8400,-203.89999389648438,19.465633392333984,19.236778259277344,nan
8550,-203.9199981689453,19.463218688964844,19.24144744873047,nan
8700,-203.97999572753906,19.473094940185547,19.259138107299805,nan
8850,-204.0800018310547,19.46167755126953,19.254404067993164,nan
9000,-204.22000122070312,19.458436965942383,19.258255004882812,nan
9150,-204.27999877929688,19.450597763061523,19.257183074951172,nan
9300,-204.4199981689453,19.453027725219727,19.265249252319336,nan
9450,-204.5800018310547,19.455976486206055,19.27301597595215,nan
9600,-204.6599884033203,19.453889846801758,19.27604103088379,nan
9750,-204.6999969482422,19.458953857421875,19.28521728515625,nan
9900,-204.87998962402344,19.453126907348633,19.286733627319336,nan
