runtime,mean,count
100.0,0.5433027258593751,100
200.0,0.5485917102343753,100
300.0,0.5524051328906253,100
400.0,0.5555265317187501,100
500.0,0.5601004344531251,100
600.0,0.5635869124218754,100
700.0,0.5667678318750002,100
800.0,0.5694884311718751,100
900.0,0.5723045519531251,100
1000.0,0.57544057140625,100
1100.0,0.57840797296875,100
1200.0,0.5813374482812502,100
1300.0,0.5838655715625002,100
1400.0,0.5870816509374999,100
1500.0,0.5898887123437501,100
1600.0,0.5932961794531252,100
1700.0,0.5956174922656252,100
1800.0,0.5993105325781252,100
1900.0,0.6019531650781254,100
2000.0,0.6043391433593752,100
2100.0,0.6074918579687502,100
2200.0,0.6103308382031252,100
2300.0,0.6135066271875,100
2400.0,0.6155236160937502,100
2500.0,0.6176929485156254,100
2600.0,0.6201465220312501,100
2700.0,0.622549408984375,100
2800.0,0.624820256640625,100
2900.0,0.6272839801562501,100
3000.0,0.6298963562500002,100
3100.0,0.632372701953125,100
3200.0,0.634338145234375,100
3300.0,0.6366366676562503,100
3400.0,0.6392657567187502,100
3500.0,0.6411712640625001,100
3600.0,0.6432098632812497,100
3700.0,0.6447476812499998,100
3800.0,0.64671566171875,100
3900.0,0.6487254825,100
4000.0,0.65029503953125,100
4100.0,0.6521689483593751,100
4200.0,0.6541331992968747,100
4300.0,0.655539301875,100
4400.0,0.6571052435156248,100
4500.0,0.658196970546875,100
4600.0,0.6595587929687501,100
4700.0,0.6609008233593754,100
4800.0,0.6620211550781252,100
4900.0,0.6634725732031249,100
5000.0,0.6650253036718751,100
5100.0,0.6665022651562499,100
5200.0,0.667691220234375,100
5300.0,0.6692195682031249,100
5400.0,0.67074327890625,100
5500.0,0.6719032649218748,100
5600.0,0.673117513046875,100
5700.0,0.6743062481249998,100
5800.0,0.67524748328125,100
5900.0,0.6760986923437501,100
6000.0,0.6772748056250001,100
6100.0,0.6780597948437497,100
6200.0,0.6789357924218747,100
6300.0,0.6801227546093745,100
6400.0,0.6810956978124998,100
6500.0,0.6817693496874998,100
6600.0,0.682672148515625,100
6700.0,0.6835524158593751,100
6800.0,0.6842223633593753,100
6900.0,0.6848326329687504,100
7000.0,0.6854184719531254,100
7100.0,0.6861459947656253,100
7200.0,0.6865952860156255,100
7300.0,0.6872183611718754,100
7400.0,0.6877587502343752,100
7500.0,0.6882194428906254,100
7600.0,0.6887642853906254,100
7700.0,0.6893056153125003,100
7800.0,0.6895845823437503,100
7900.0,0.6900239521875006,100
8000.0,0.6904055771093753,100
8100.0,0.69074924609375,100
8200.0,0.691131716328125,100
8300.0,0.6915363033593751,100
8400.0,0.6917635825781254,100
8500.0,0.6920035429687503,100
8600.0,0.6923235882812503,100
8700.0,0.6925853859375001,100
8800.0,0.6927192609375002,100
8900.0,0.6928701835156251,100
9000.0,0.6929997087500002,100
9100.0,0.6931746225000002,100
9200.0,0.6933412193750002,100
9300.0,0.6934626008593751,100
9400.0,0.6937261828906248,100
9500.0,0.693820881328125,100
9600.0,0.69393045640625,100
9700.0,0.6939876507812499,100
9800.0,0.6941040154687501,100
9900.0,0.694203756015625,100
10000.0,0.6943371157031251,100
10100.0,0.6944239562500001,100
10200.0,0.6945467435156252,100
10300.0,0.6946621772656252,100
10400.0,0.6947003666406252,100
10500.0,0.6947898360156252,100
10600.0,0.6948081858593751,100
10700.0,0.694862550234375,100
10800.0,0.6949865630468751,100
10900.0,0.6950426568750001,100
11000.0,0.695067565546875,100
11100.0,0.695136817421875,100
11200.0,0.6952039563281249,100
11300.0,0.6953421976562499,100
11400.0,0.6953748085156249,100
11500.0,0.6954787475781249,100
11600.0,0.695489075625,100
11700.0,0.6955188924999999,100
11800.0,0.6955518666406248,100
11900.0,0.69555739953125,100
12000.0,0.6956094850781249,100
12100.0,0.6956572534375001,100
12200.0,0.6958155271875,100
12300.0,0.6958285518749999,100
12400.0,0.6959013899218749,100
12500.0,0.6959949746093749,100
12600.0,0.6960119238281248,100
12700.0,0.6960527918749999,100
12800.0,0.6960527918749999,100
12900.0,0.6961047287499998,100
13000.0,0.6961564429687499,100
13100.0,0.6961886421874999,100
13200.0,0.6961945073437498,100
13300.0,0.6961959422656249,100
13400.0,0.6962530256249999,100
13500.0,0.6962807010937498,100
13600.0,0.6963353823437499,100
13700.0,0.696377957265625,100
13800.0,0.696457452265625,100
13900.0,0.6965020068749999,100
14000.0,0.6965216366406249,100
14100.0,0.6965216366406249,100
