step,best_fitness,avg_hamming,avg_l1,avg_entropy
140,-75.41999816894531,31.584875106811523,10.243916511535645,41.3255693435669
280,-81.33999633789062,31.267316818237305,13.270833015441895,39.0978199005127
420,-85.0,30.98436164855957,15.310834884643555,37.1665002822876
560,-90.55999755859375,30.672780990600586,16.796157836914062,35.40783977508545
700,-95.9000015258789,30.309091567993164,17.942956924438477,33.704192352294925
840,-101.23999786376953,29.924772262573242,18.83500862121582,32.089042282104494
980,-105.22000122070312,29.577232360839844,19.534822463989258,30.617275524139405
1120,-109.91999816894531,29.238441467285156,20.11543083190918,29.215102863311767
1260,-114.6199951171875,28.895118713378906,20.54884147644043,27.923901081085205
1400,-118.89999389648438,28.538043975830078,20.882862091064453,26.68842248916626
1540,-122.5199966430664,28.226375579833984,21.177122116088867,25.536647987365722
1680,-125.86000061035156,27.91180992126465,21.398841857910156,24.462996768951417
1820,-128.66000366210938,27.59322738647461,21.563798904418945,23.439947509765624
1960,-131.8000030517578,27.303627014160156,21.714839935302734,22.4552565574646
2100,-133.83999633789062,27.023027420043945,21.81755256652832,21.554247760772704
2240,-136.0800018310547,26.740371704101562,21.89481544494629,20.6649959564209
2380,-138.1199951171875,26.437576293945312,21.94108009338379,19.794898414611815
2520,-139.95999145507812,26.146102905273438,21.96159553527832,18.981882572174072
2660,-140.97999572753906,25.867475509643555,21.955398559570312,18.220711994171143
2800,-142.22000122070312,25.594945907592773,21.943740844726562,17.481309509277345
2940,-143.16000366210938,25.376609802246094,21.945436477661133,16.83209447860718
3080,-144.22000122070312,25.14022445678711,21.924713134765625,16.172192764282226
3220,-145.36000061035156,24.901742935180664,21.88229751586914,15.551984977722167
3360,-146.39999389648438,24.69230842590332,21.855037689208984,14.967101764678954
3500,-147.13999938964844,24.523990631103516,21.841474533081055,14.440368413925171
3640,-147.39999389648438,24.338869094848633,21.802230834960938,13.924673891067505
3780,-148.17999267578125,24.17540740966797,21.776260375976562,13.429984903335571
3920,-148.59999084472656,24.04119873046875,21.762107849121094,12.976002311706543
4060,-148.94000244140625,23.90806007385254,21.752941131591797,12.526850366592408
4200,-149.1999969482422,23.801881790161133,21.75299835205078,12.127240467071534
4340,-149.67999267578125,23.703989028930664,21.746976852416992,11.752115535736085
4480,-150.0800018310547,23.609859466552734,21.744129180908203,11.379834270477295
4620,-150.37998962402344,23.56127166748047,21.77252960205078,11.055014753341675
4760,-150.66000366210938,23.48544692993164,21.774625778198242,10.722402954101563
4900,-150.95999145507812,23.391538619995117,21.755918502807617,10.40078101158142
5040,-151.17999267578125,23.32947540283203,21.75936508178711,10.108535814285279
5180,-151.45999145507812,23.27330207824707,21.763629913330078,9.838095092773438
5320,-151.63999938964844,23.250795364379883,21.79154396057129,9.604061365127563
5460,-151.739990234375,23.18470573425293,21.779762268066406,9.353607940673829
5600,-151.83999633789062,23.166391372680664,21.81044578552246,9.128396558761597
5740,-152.01998901367188,23.122343063354492,21.8153018951416,8.890033149719239
5880,-152.13999938964844,23.086383819580078,21.820884704589844,8.692319583892822
6020,-152.27999877929688,23.047321319580078,21.8209285736084,8.497322607040406
6160,-152.39999389648438,23.02981948852539,21.84296417236328,8.306697821617126
6300,-152.55999755859375,22.993743896484375,21.835205078125,8.144704866409302
6440,-152.63999938964844,22.964908599853516,21.838619232177734,7.97498767375946
6580,-152.8000030517578,22.960845947265625,21.866432189941406,7.817151069641113
6720,-153.13999938964844,22.956850051879883,21.89086151123047,7.662243127822876
6860,-153.239990234375,22.94697380065918,21.904190063476562,7.533298826217651
7000,-153.239990234375,22.91067123413086,21.899492263793945,7.38106951713562
7140,-153.3199920654297,22.89461898803711,21.90675163269043,7.249806904792786
7280,-153.36000061035156,22.870948791503906,21.914705276489258,7.100881123542786
7420,-153.4199981689453,22.847105026245117,21.911657333374023,6.983094358444214
7560,-153.5,22.82791519165039,21.911848068237305,6.875759625434876
7700,-153.59999084472656,22.8248348236084,21.926342010498047,6.770246505737305
7840,-153.63999938964844,22.80144691467285,21.928190231323242,6.652898788452148
7980,-153.66000366210938,22.778636932373047,21.925731658935547,6.542577075958252
8120,-153.739990234375,22.7571964263916,21.925703048706055,nan
8260,-153.8199920654297,22.742826461791992,21.925622940063477,nan
8400,-153.83999633789062,22.73204803466797,21.931503295898438,nan
8540,-153.83999633789062,22.727598190307617,21.9461727142334,nan
8680,-153.86000061035156,22.71259117126465,21.942781448364258,nan
8820,-153.87998962402344,22.70171546936035,21.949695587158203,nan
8960,-153.87998962402344,22.682371139526367,21.944835662841797,nan
9100,-153.87998962402344,22.65057373046875,21.92638397216797,nan
9240,-153.87998962402344,22.648263931274414,21.936201095581055,nan
9380,-153.87998962402344,22.628942489624023,21.930143356323242,nan
9520,-153.87998962402344,22.619491577148438,21.92875099182129,nan
9660,-153.87998962402344,22.61176109313965,21.934465408325195,nan
9800,-153.89999389648438,22.599178314208984,21.941265106201172,nan
9940,-153.89999389648438,22.58159828186035,21.933368682861328,nan
