step,best_fitness,avg_hamming,avg_l1,avg_entropy
140,-75.36000061035156,31.2802677154541,13.440396308898926,39.004386520385744
280,-81.68000030517578,30.834680557250977,16.736766815185547,35.69862728118896
420,-86.4800033569336,30.380144119262695,18.75851058959961,32.922386169433594
560,-93.23999786376953,29.928659439086914,20.129690170288086,30.503423500061036
700,-101.12000274658203,29.496679306030273,21.0858154296875,28.376551818847656
840,-106.62000274658203,29.094921112060547,21.79031753540039,26.458018398284914
980,-112.37999725341797,28.733963012695312,22.320358276367188,24.757178497314452
1120,-117.22000122070312,28.41351318359375,22.736038208007812,23.217982387542726
1260,-121.9000015258789,28.08262825012207,22.986492156982422,21.895574474334715
1400,-126.22000122070312,27.735084533691406,23.15794563293457,20.633256053924562
1540,-128.9600067138672,27.43644142150879,23.298858642578125,19.489575576782226
1680,-132.16000366210938,27.143892288208008,23.39189910888672,18.425149345397948
1820,-135.0,26.82904052734375,23.423368453979492,17.41498260498047
1960,-137.22000122070312,26.533145904541016,23.429161071777344,16.477293300628663
2100,-139.22000122070312,26.250024795532227,23.41083526611328,15.611325693130492
2240,-140.94000244140625,26.012130737304688,23.411949157714844,14.81583251953125
2380,-142.4600067138672,25.784452438354492,23.38954734802246,14.09042329788208
2520,-143.55999755859375,25.592565536499023,23.380962371826172,13.418511486053466
2660,-144.66000366210938,25.39499855041504,23.35323715209961,12.775947618484498
2800,-145.72000122070312,25.185932159423828,23.292207717895508,12.178497314453125
2940,-146.63999938964844,24.99570083618164,23.230180740356445,11.641807079315186
3080,-147.52000427246094,24.83798599243164,23.18987464904785,11.13143811225891
3220,-148.17999267578125,24.691648483276367,23.15000343322754,10.653153896331787
3360,-148.60000610351562,24.586462020874023,23.13812255859375,10.218116426467896
3500,-149.24000549316406,24.47314453125,23.10968017578125,9.796781873703003
3640,-150.10000610351562,24.36663818359375,23.084835052490234,9.401962566375733
3780,-150.44000244140625,24.274452209472656,23.06307029724121,9.052622079849243
3920,-150.83999633789062,24.19032859802246,23.045764923095703,8.710372734069825
4060,-151.16000366210938,24.111570358276367,23.02589225769043,8.40242166519165
4200,-151.4199981689453,24.050413131713867,23.01689910888672,8.127785205841064
4340,-151.6999969482422,24.005592346191406,23.01053237915039,7.891650891304016
4480,-151.8800048828125,23.977161407470703,23.027374267578125,7.637639784812928
4620,-152.1199951171875,23.926000595092773,23.01553726196289,7.4014219522476195
4760,-152.24000549316406,23.8976993560791,23.028362274169922,7.169995665550232
4900,-152.4199981689453,23.856754302978516,23.023372650146484,6.9629147291183475
5040,-152.5,23.806427001953125,23.003883361816406,6.764272260665893
5180,-152.60000610351562,23.76011848449707,22.986703872680664,6.5898524761199955
5320,-152.66000366210938,23.71587371826172,22.97304344177246,6.412199711799621
5460,-152.75999450683594,23.696979522705078,22.98036003112793,6.24935393333435
5600,-152.83999633789062,23.66451644897461,22.971101760864258,nan
5740,-152.86000061035156,23.638879776000977,22.96683120727539,nan
5880,-152.9600067138672,23.629711151123047,22.976469039916992,nan
6020,-153.10000610351562,23.618831634521484,22.985191345214844,nan
6160,-153.17999267578125,23.607131958007812,22.988550186157227,nan
6300,-153.3000030517578,23.610864639282227,23.007221221923828,nan
6440,-153.32000732421875,23.595962524414062,23.00791358947754,nan
6580,-153.36000061035156,23.57284164428711,22.997018814086914,nan
6720,-153.4600067138672,23.552978515625,22.995824813842773,nan
6860,-153.47999572753906,23.540260314941406,22.99642562866211,nan
7000,-153.5800018310547,23.529067993164062,22.99632453918457,nan
7140,-153.6199951171875,23.520254135131836,23.000762939453125,nan
7280,-153.6199951171875,23.49985694885254,22.99325942993164,nan
7420,-153.72000122070312,23.48678207397461,22.994245529174805,nan
7560,-153.75999450683594,23.4761905670166,22.994510650634766,nan
7700,-153.82000732421875,23.4617977142334,22.991535186767578,nan
7840,-153.82000732421875,23.463163375854492,23.00178337097168,nan
7980,-153.82000732421875,23.446741104125977,22.99756622314453,nan
8120,-153.82000732421875,23.43707847595215,22.99696159362793,nan
8260,-153.83999633789062,23.4282283782959,22.996421813964844,nan
8400,-153.83999633789062,23.403003692626953,22.98177719116211,nan
8540,-153.83999633789062,23.395055770874023,22.98387336730957,nan
8680,-153.86000061035156,23.38751983642578,22.98518943786621,nan
8820,-153.8800048828125,23.381593704223633,22.989004135131836,nan
8960,-153.8800048828125,23.368410110473633,22.984115600585938,nan
9100,-153.89999389648438,23.36834144592285,22.99136734008789,nan
9240,-153.89999389648438,23.37825584411621,23.005931854248047,nan
9380,-153.94000244140625,23.355913162231445,22.992359161376953,nan
9520,-153.94000244140625,23.35433578491211,22.99880027770996,nan
9660,-153.94000244140625,23.342283248901367,22.993520736694336,nan
9800,-153.9600067138672,23.342201232910156,22.998994827270508,nan
9940,-153.9600067138672,23.341020584106445,23.003215789794922,nan
