step,best_fitness,avg_hamming,avg_l1,avg_entropy
200,-80.47999572753906,31.713388442993164,8.464709281921387,42.29752445220947
400,-85.69999694824219,31.470388412475586,11.197061538696289,40.65425338745117
600,-89.37999725341797,31.197025299072266,13.112035751342773,39.12190971374512
800,-92.57999420166016,30.88351821899414,14.58709716796875,37.62671241760254
1000,-96.91999816894531,30.530973434448242,15.770362854003906,36.14058570861816
1200,-102.6199951171875,30.116437911987305,16.68808364868164,34.670799827575685
1400,-109.07999420166016,29.705013275146484,17.43805503845215,33.2394344329834
1600,-114.04000091552734,29.293577194213867,18.041488647460938,31.87936487197876
1800,-119.0,28.855871200561523,18.49184226989746,30.573917388916016
2000,-122.83999633789062,28.4528865814209,18.885963439941406,29.317577362060547
2200,-126.33999633789062,28.033905029296875,19.184513092041016,28.109105396270753
2400,-129.5800018310547,27.611845016479492,19.43010139465332,26.936194896697998
2600,-132.77999877929688,27.190834045410156,19.604324340820312,25.808576679229738
2800,-135.86000061035156,26.782135009765625,19.72681427001953,24.743772315979005
3000,-138.52000427246094,26.352434158325195,19.81334114074707,23.674211025238037
3200,-140.6199951171875,25.938512802124023,19.858556747436523,22.676413345336915
3400,-142.09999084472656,25.554737091064453,19.897409439086914,21.717666244506837
3600,-143.87998962402344,25.1892032623291,19.925874710083008,20.792496776580812
3800,-145.25999450683594,24.838367462158203,19.926679611206055,19.927742767333985
4000,-146.33999633789062,24.501558303833008,19.91162109375,19.091247367858887
4200,-147.1999969482422,24.1984920501709,19.903791427612305,18.31525239944458
4400,-147.95999145507812,23.929807662963867,19.90395164489746,17.583122539520264
4600,-148.739990234375,23.702672958374023,19.929271697998047,16.878227519989014
4800,-149.3199920654297,23.478870391845703,19.929393768310547,16.229133892059327
5000,-149.739990234375,23.275585174560547,19.93023109436035,15.623839902877808
5200,-150.13999938964844,23.099153518676758,19.93488121032715,15.056952667236327
5400,-150.59999084472656,22.935678482055664,19.94106674194336,14.513721132278443
5600,-150.94000244140625,22.820293426513672,19.969846725463867,14.034523010253906
5800,-151.37998962402344,22.720054626464844,20.007335662841797,13.567929124832153
6000,-151.5800018310547,22.591259002685547,20.014562606811523,13.11844449043274
6200,-151.72000122070312,22.514984130859375,20.046340942382812,12.729570960998535
6400,-152.0800018310547,22.442304611206055,20.08110237121582,12.347689294815064
6600,-152.3199920654297,22.36174964904785,20.09791374206543,11.989476823806763
6800,-152.47999572753906,22.291345596313477,20.122037887573242,11.638045454025269
7000,-152.63999938964844,22.22669792175293,20.140037536621094,11.324941253662109
7200,-152.739990234375,22.148799896240234,20.14321517944336,11.01167607307434
7400,-152.83999633789062,22.0938720703125,20.161861419677734,10.718684101104737
7600,-152.86000061035156,22.026466369628906,20.158472061157227,10.455918788909912
7800,-152.87998962402344,21.972543716430664,20.168916702270508,10.19437279701233
8000,-153.01998901367188,21.923786163330078,20.182430267333984,9.95007963180542
8200,-153.05999755859375,21.885889053344727,20.200790405273438,9.716284275054932
8400,-153.16000366210938,21.853843688964844,20.216899871826172,9.510131025314331
8600,-153.17999267578125,21.824195861816406,20.235021591186523,9.303251695632934
8800,-153.25999450683594,21.80830955505371,20.263227462768555,9.118566703796386
9000,-153.3000030517578,21.77660369873047,20.274751663208008,8.928645277023316
9200,-153.3199920654297,21.75621795654297,20.29306983947754,8.750704479217529
9400,-153.33999633789062,21.724863052368164,20.298500061035156,8.591636085510254
9600,-153.39999389648438,21.677963256835938,20.291410446166992,8.421914005279541
9800,-153.44000244140625,21.64434242248535,20.29407501220703,8.263869524002075
10000,-153.55999755859375,21.612834930419922,20.300697326660156,8.107348608970643
