step,best_fitness,avg_hamming,avg_l1,avg_entropy
100,-284.2599792480469,64.00021362304688,3.6067793369293213,88.56325073242188
200,-315.6999816894531,64.00021362304688,3.6074776649475098,88.56318054199218
300,-335.5199890136719,64.00018310546875,3.6081740856170654,88.5630874633789
400,-348.0799865722656,64.0001449584961,3.608870506286621,88.56298904418945
500,-360.3199768066406,64.00012969970703,3.6095683574676514,88.56291427612305
600,-364.739990234375,64.00011444091797,3.6102654933929443,88.56282958984374
700,-371.3399963378906,64.00008392333984,3.6109633445739746,88.56274719238282
800,-374.2200012207031,64.00007629394531,3.611661911010742,88.56268005371093
900,-377.8399963378906,64.00006866455078,3.612360954284668,88.56261291503907
1000,-380.67999267578125,64.00006103515625,3.613060712814331,88.56253814697266
1100,-384.8199768066406,64.00004577636719,3.6137590408325195,88.56246337890624
1200,-385.3800048828125,64.00004577636719,3.6144583225250244,88.56239700317383
1300,-387.6999816894531,64.0000228881836,3.615157127380371,88.56230773925782
1400,-391.47998046875,64.00000762939453,3.615856647491455,88.56223678588867
1500,-393.41998291015625,63.99998474121094,3.6165549755096436,88.56214752197266
1600,-396.41998291015625,63.999961853027344,3.6172547340393066,88.56206893920898
1700,-397.8999938964844,63.99994659423828,3.617953300476074,88.5619903564453
1800,-398.3999938964844,63.999935150146484,3.6186530590057373,88.56191711425781
1900,-400.53997802734375,63.99990463256836,3.619352340698242,88.56182250976562
2000,-401.2799987792969,63.999881744384766,3.620051383972168,88.56174163818359
2100,-403.1199951171875,63.9998664855957,3.620751142501831,88.5616554260254
2200,-404.55999755859375,63.999839782714844,3.6214499473571777,88.56157073974609
2300,-406.4599914550781,63.999813079833984,3.622150182723999,88.56148376464844
2400,-408.739990234375,63.99979019165039,3.622849941253662,88.5613998413086
2500,-410.47998046875,63.99977493286133,3.6235501766204834,88.56131744384766
2600,-413.79998779296875,63.99976348876953,3.624251365661621,88.56124496459961
2700,-414.3199768066406,63.99974060058594,3.6249518394470215,88.56116256713867
2800,-416.5199890136719,63.999725341796875,3.625652551651001,88.5610855102539
2900,-417.7200012207031,63.999698638916016,3.6263530254364014,88.560986328125
3000,-420.7200012207031,63.99967575073242,3.627054214477539,88.56090393066407
3100,-421.94000244140625,63.9996337890625,3.627753496170044,88.56079940795898
3200,-422.41998291015625,63.999610900878906,3.6284546852111816,88.56071701049805
3300,-422.8800048828125,63.99959945678711,3.6291568279266357,88.5606460571289
3400,-423.6600036621094,63.999568939208984,3.6298582553863525,88.560546875
3500,-423.67999267578125,63.999542236328125,3.630558967590332,88.56045913696289
3600,-423.67999267578125,63.9995231628418,3.6312599182128906,88.56037826538086
3700,-423.79998779296875,63.99949645996094,3.6319615840911865,88.56029205322265
3800,-425.5199890136719,63.99949264526367,3.6326639652252197,88.56022262573242
3900,-426.3199768066406,63.99946594238281,3.6333656311035156,88.5601318359375
4000,-427.29998779296875,63.999454498291016,3.634068489074707,88.56006240844727
4100,-430.2799987792969,63.999427795410156,3.634770393371582,88.55996780395508
4200,-430.79998779296875,63.99940872192383,3.6354727745056152,88.5598861694336
4300,-430.8999938964844,63.9993896484375,3.6361756324768066,88.55980377197265
4400,-432.7799987792969,63.99937057495117,3.636878490447998,88.55972442626953
4500,-432.94000244140625,63.99937057495117,3.637582540512085,88.55966110229492
4600,-433.79998779296875,63.99935531616211,3.6382853984832764,88.55958404541016
4700,-434.0199890136719,63.999324798583984,3.6389880180358887,88.55949249267579
4800,-434.3999938964844,63.99930191040039,3.63969087600708,88.55940551757813
4900,-434.6600036621094,63.9992790222168,3.640394449234009,88.55931777954102
5000,-434.6999816894531,63.999263763427734,3.641098737716675,88.55924453735352
5100,-436.5799865722656,63.99924850463867,3.6418020725250244,88.55916290283203
5200,-436.7599792480469,63.99922180175781,3.642505407333374,88.55906982421875
5300,-438.0,63.99919891357422,3.64320969581604,88.55899047851562
5400,-438.6999816894531,63.99917221069336,3.6439127922058105,88.55890197753907
5500,-438.6999816894531,63.99916076660156,3.6446168422698975,88.55881729125977
5600,-439.6600036621094,63.999149322509766,3.64532208442688,88.55874938964844
5700,-439.8199768066406,63.9991455078125,3.646027088165283,88.55868377685547
5800,-440.3800048828125,63.999122619628906,3.646731376647949,88.55859375
5900,-441.2200012207031,63.999107360839844,3.6474359035491943,88.55851821899414
6000,-441.7799987792969,63.999080657958984,3.648139238357544,88.5584213256836
6100,-443.8199768066406,63.99906921386719,3.6488451957702637,88.558349609375
6200,-444.3399963378906,63.9990348815918,3.6495487689971924,88.55825653076172
6300,-444.7200012207031,63.99899673461914,3.6502532958984375,88.55815811157227
6400,-445.2799987792969,63.99900436401367,3.650959014892578,88.55809326171875
