step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
100,-296.9599914550781,60.6061897277832,21.78731918334961,78.97799224853516,-296.9599914550781,-292.5,55.940494537353516,-429.0400085449219,-401.75,-369.20001220703125,-327.75,-292.5,-258.0,-228.39999389648438,-215.89999389648438,-205.9199981689453
200,-329.6199951171875,58.24481964111328,27.095319747924805,72.41970977783203,-329.6199951171875,-325.5,49.12225341796875,-431.739990234375,-421.20001220703125,-398.20001220703125,-360.0,-325.5,-291.5,-271.8999938964844,-267.70001220703125,-252.74000549316406
300,-370.55999755859375,56.14753341674805,30.365676879882812,66.75059967041015,-370.55999755859375,-369.0,45.42230987548828,-466.0400085449219,-444.8999938964844,-431.20001220703125,-401.25,-369.0,-342.5,-307.8999938964844,-295.8999938964844,-289.94000244140625
400,-421.29998779296875,54.013912200927734,32.22043228149414,61.64526519775391,-421.29998779296875,-417.5,49.29472732543945,-533.280029296875,-507.95001220703125,-490.6000061035156,-446.0,-417.5,-389.75,-359.29998779296875,-343.8500061035156,-321.94000244140625
500,-478.6999816894531,51.896240234375,33.27961349487305,56.95891571044922,-478.70001220703125,-470.0,59.39335250854492,-622.1199951171875,-582.25,-551.4000244140625,-522.25,-470.0,-439.75,-404.6000061035156,-389.0,-371.8999938964844
600,-540.3399658203125,49.83005905151367,33.86800765991211,52.580204772949216,-540.3400268554688,-544.0,56.79106140136719,-649.0800170898438,-637.3499755859375,-619.2999877929688,-577.0,-544.0,-497.5,-464.8999938964844,-459.6499938964844,-440.67999267578125
700,-609.4400024414062,47.983421325683594,34.20132827758789,48.584398651123045,-609.4400024414062,-613.0,69.07435607910156,-746.5399780273438,-721.0499877929688,-696.0,-653.25,-613.0,-561.0,-506.0,-495.79998779296875,-482.8399963378906
800,-671.739990234375,46.13975524902344,34.14202117919922,44.958638763427736,-671.739990234375,-660.5,76.56600189208984,-808.739990234375,-794.0499877929688,-769.0,-735.5,-660.5,-619.5,-576.4000244140625,-551.75,-506.9800109863281
900,-729.2799682617188,44.47507858276367,33.98117446899414,41.64526901245117,-729.280029296875,-725.0,75.71856689453125,-904.6199951171875,-845.0499877929688,-827.2000122070312,-778.0,-725.0,-680.75,-634.2999877929688,-609.9000244140625,-595.7000122070312
1000,-766.239990234375,42.96979904174805,33.71416473388672,38.769368743896486,-766.239990234375,-752.0,74.4980697631836,-959.1400146484375,-899.5999755859375,-861.0999755859375,-801.75,-752.0,-715.5,-675.7999877929688,-664.9500122070312,-657.8400268554688
1100,-808.6399536132812,41.51267623901367,33.34293746948242,36.019203186035156,-808.6400146484375,-803.0,76.25437927246094,-960.02001953125,-936.4000244140625,-904.0999755859375,-861.5,-803.0,-758.0,-716.7000122070312,-688.5499877929688,-673.8200073242188
1200,-843.1599731445312,40.224544525146484,32.963287353515625,33.58014678955078,-843.1599731445312,-833.5,75.77410125732422,-1010.260009765625,-978.0,-938.5999755859375,-884.75,-833.5,-801.25,-748.5,-726.75,-717.6400146484375
1300,-876.8800048828125,38.98596954345703,32.55385971069336,31.23609275817871,-876.8800048828125,-866.0,74.51204681396484,-1033.260009765625,-1018.0,-989.7999877929688,-906.5,-866.0,-830.75,-793.7000122070312,-757.75,-737.9000244140625
1400,-911.2999877929688,37.88697052001953,32.15214920043945,29.133518981933594,-911.2999877929688,-897.5,75.84463500976562,-1088.5799560546875,-1051.050048828125,-1021.2000122070312,-955.0,-897.5,-861.75,-830.9000244140625,-788.75,-768.97998046875
1500,-938.5399780273438,36.89381790161133,31.754270553588867,27.244599533081054,-938.5399780273438,-925.0,75.6785888671875,-1117.199951171875,-1086.4000244140625,-1049.4000244140625,-981.0,-925.0,-886.75,-849.7999877929688,-835.5999755859375,-815.5399780273438
1600,-961.9599609375,35.944393157958984,31.326187133789062,25.46836166381836,-961.9600219726562,-951.5,79.24076080322266,-1153.239990234375,-1117.050048828125,-1061.199951171875,-1005.75,-951.5,-912.75,-865.7000122070312,-844.7000122070312,-827.8800048828125
1700,-976.7999877929688,35.13313293457031,30.95417594909668,23.878556060791016,-976.7999877929688,-967.0,79.12686157226562,-1167.1400146484375,-1117.050048828125,-1078.0,-1032.25,-967.0,-923.75,-886.0,-857.7000122070312,-846.9600219726562
1800,-994.1599731445312,34.37382507324219,30.607038497924805,22.376202011108397,-994.1599731445312,-983.0,76.53231048583984,-1174.1800537109375,-1150.050048828125,-1096.0999755859375,-1040.5,-983.0,-941.0,-912.0,-881.8499755859375,-863.6799926757812
1900,-1010.1599731445312,33.676448822021484,30.251352310180664,21.007637786865235,-1010.1599731445312,-997.5,74.67552947998047,-1183.800048828125,-1152.5999755859375,-1109.300048828125,-1054.75,-997.5,-962.0,-920.7000122070312,-897.8499755859375,-889.7999877929688
2000,-1022.7799682617188,33.03040313720703,29.910633087158203,19.741454315185546,-1022.780029296875,-1010.0,75.10320281982422,-1197.52001953125,-1160.199951171875,-1117.5999755859375,-1067.75,-1010.0,-970.25,-930.7999877929688,-912.75,-901.9199829101562
2100,-1035.260009765625,32.465415954589844,29.636030197143555,18.564267349243163,-1035.260009765625,-1024.0,73.85629272460938,-1212.3800048828125,-1162.0999755859375,-1123.5999755859375,-1091.75,-1024.0,-986.75,-956.5999755859375,-915.8499755859375,-905.9199829101562
2200,-1046.6600341796875,31.94260025024414,29.352758407592773,17.480312728881835,-1046.6600341796875,-1039.0,72.24337005615234,-1235.0,-1164.0999755859375,-1144.0999755859375,-1094.25,-1039.0,-993.75,-973.5,-937.4000244140625,-913.8800048828125
2300,-1057.280029296875,31.51197624206543,29.13946533203125,16.490518188476564,-1057.280029296875,-1049.0,71.77117156982422,-1239.43994140625,-1167.300048828125,-1152.699951171875,-1100.0,-1049.0,-1007.5,-975.9000244140625,-960.3499755859375,-925.9600219726562
2400,-1066.6400146484375,31.06180763244629,28.887231826782227,15.57126979827881,-1066.6400146484375,-1060.0,70.21232604980469,-1243.52001953125,-1177.9000244140625,-1166.0999755859375,-1108.75,-1060.0,-1017.0,-987.9000244140625,-967.9000244140625,-949.6799926757812
2500,-1073.919921875,30.653106689453125,28.6420841217041,14.758584022521973,-1073.9200439453125,-1073.0,69.80725860595703,-1249.43994140625,-1189.300048828125,-1166.699951171875,-1117.0,-1073.0,-1021.0,-991.9000244140625,-980.0,-949.7999877929688
2600,-1081.5799560546875,30.261917114257812,28.408105850219727,13.946822357177734,-1081.5799560546875,-1077.5,68.92056274414062,-1259.280029296875,-1189.4000244140625,-1170.300048828125,-1123.75,-1077.5,-1030.25,-1003.4000244140625,-986.7999877929688,-977.8400268554688
2700,-1089.7999267578125,29.9134578704834,28.200336456298828,13.217586517333984,-1089.800048828125,-1083.5,70.50092315673828,-1259.8800048828125,-1211.9000244140625,-1175.0999755859375,-1134.75,-1083.5,-1037.0,-1009.0,-1001.5999755859375,-982.9000244140625
2800,-1096.6199951171875,29.591449737548828,28.006521224975586,12.513726615905762,-1096.6199951171875,-1094.0,70.27997589111328,-1261.8399658203125,-1211.9000244140625,-1178.300048828125,-1144.0,-1094.0,-1041.0,-1019.4000244140625,-1002.5499877929688,-982.9000244140625
2900,-1101.97998046875,29.337793350219727,27.867313385009766,11.860744857788086,-1101.97998046875,-1096.5,68.97201538085938,-1261.8399658203125,-1212.1500244140625,-1188.0999755859375,-1144.5,-1096.5,-1048.25,-1021.9000244140625,-1003.5499877929688,-993.6799926757812
3000,-1106.760009765625,29.09364128112793,27.730756759643555,11.263825607299804,-1106.760009765625,-1100.5,69.28984069824219,-1281.47998046875,-1217.8499755859375,-1189.5,-1145.25,-1100.5,-1062.5,-1028.300048828125,-1009.7000122070312,-993.6799926757812
3100,-1113.6400146484375,28.842782974243164,27.574487686157227,10.71746826171875,-1113.6400146484375,-1106.0,69.2901840209961,-1307.0,-1225.6500244140625,-1189.5,-1152.0,-1106.0,-1067.75,-1035.5999755859375,-1015.5999755859375,-994.739990234375
3200,-1117.719970703125,28.611371994018555,27.4377498626709,10.16889533996582,-1117.719970703125,-1110.0,70.5460205078125,-1307.239990234375,-1248.25,-1203.4000244140625,-1164.75,-1110.0,-1071.25,-1038.0,-1015.5999755859375,-994.739990234375
3300,-1121.4599609375,28.440832138061523,27.336957931518555,9.708791351318359,-1121.4599609375,-1110.0,70.26811981201172,-1321.1199951171875,-1248.25,-1204.4000244140625,-1168.5,-1110.0,-1075.75,-1047.4000244140625,-1021.7999877929688,-998.6599731445312
