name_algo,score
RandRecombiningDiscreteLenglerOnePlusOne,0.7828888989233589
OnePtRecombiningDiscreteLenglerOnePlusOne,0.7825171155325311
DiscreteDE,0.7822696768766242
DiscreteLengler3OnePlusOne,0.782203141104832
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,0.7810871445191939
RecombiningDiscreteLenglerOnePlusOne,0.7810871445191936
SmoothRecombiningDiscreteLenglerOnePlusOne,0.7810871445191936
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,0.7810871445191936
HugeLognormalDiscreteOnePlusOne,0.7805234603913108
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,0.7799509567846634
TwoPtRecombiningDiscreteLenglerOnePlusOne,0.7794588211839988
BigLognormalDiscreteOnePlusOne,0.7793503816162919
MaxRecombiningDiscreteLenglerOnePlusOne,0.7790585360269152
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7789659714253819
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7789659714253816
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7789659714253814
UltraSmoothDiscreteLenglerOnePlusOne,0.7785768680823595
DiscreteLenglerOnePlusOne,0.7785768680823592
SmoothDiscreteLenglerOnePlusOne,0.7785768680823592
SmootherDiscreteLenglerOnePlusOne,0.7785768680823592
SuperSmoothDiscreteLenglerOnePlusOne,0.7785768680823592
YoSmoothDiscreteLenglerOnePlusOne,0.7785768680823592
MinRecombiningDiscreteLenglerOnePlusOne,0.7785675953538645
DiscreteLengler2OnePlusOne,0.7780502455137287
discretememetic,0.7778222772891604
DiscreteLenglerFourthOnePlusOne,0.7765627936221233
LognormalDiscreteOnePlusOne,0.7765408155481665
SmoothDiscreteLognormalOnePlusOne,0.7765408155481665
SmoothLognormalDiscreteOnePlusOne,0.7765408155481662
DiscreteLenglerHalfOnePlusOne,0.7763106152483468
AdaptiveDiscreteOnePlusOne,0.7744848412347194
SmoothAdaptiveDiscreteOnePlusOne,0.7744848412347194
SparseDiscreteOnePlusOne,0.774278425681917
DiscreteDoerrOnePlusOne,0.7740873121330063
DoubleFastGADiscreteOnePlusOne,0.7739603338720579
DiscreteOnePlusOne,0.7733826413623126
SmoothDiscreteOnePlusOne,0.7733826413623126
SuperSmoothTinyLognormalDiscreteOnePlusOne,0.7733582778311261
TinyLognormalDiscreteOnePlusOne,0.7733582778311261
FastGADiscreteOnePlusOne,0.7726708462252334
SparseDoubleFastGADiscreteOnePlusOne,0.7725604748188434
SmallLognormalDiscreteOnePlusOne,0.7720739836986436
XSmallLognormalDiscreteOnePlusOne,0.7717507667821597
MultiDiscrete,0.7701633705927207
XLognormalDiscreteOnePlusOne,0.7614362018182945
RecombiningPortfolioDiscreteOnePlusOne,0.7587401013763472
SmoothRecombiningPortfolioDiscreteOnePlusOne,0.7587401013763472
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,0.7561126153734017
RandRecombiningDiscreteLognormalOnePlusOne,0.7555518355808541
RecombiningDiscreteLognormalOnePlusOne,0.7511728043764889
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,0.7511728043764889
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,0.7503889995658076
MIMIC,0.7468735199934871
DiscreteBSOOnePlusOne,0.7411243809694806
BOA,0.7321004437419779
PortfolioDiscreteOnePlusOne,0.7062992047398688
SmoothPortfolioDiscreteOnePlusOne,0.7062992047398688
DiscreteNoisyInfSplits,0.645311468033927
OptimisticDiscreteOnePlusOne,0.635755679393424
FastGAOptimisticNoisyDiscreteOnePlusOne,0.6266155381287806
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,0.6247884827435941
FastGANoisyDiscreteOnePlusOne,0.6247142901776847
RecombiningOptimisticNoisyDiscreteOnePlusOne,0.6132257392461191
PortfolioDiscreteOnePlusOneT,0.6040929987206639
SADiscreteLenglerOnePlusOneExp09,0.6030014801733903
SADiscreteLenglerOnePlusOneExp099,0.6030014801733903
SADiscreteLenglerOnePlusOneExp09Auto,0.6030014801733903
SADiscreteLenglerOnePlusOneLin1,0.6030014801733903
SADiscreteLenglerOnePlusOneLin100,0.6030014801733903
SADiscreteLenglerOnePlusOneLinAuto,0.6030014801733903
SADiscreteOnePlusOneExp09,0.6006508656031193
SADiscreteOnePlusOneLin100,0.6006508656031193
SADiscreteOnePlusOneExp099,0.6006508656031192
DiscreteNoisy13Splits,0.594714424329844
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,0.5885281529273348
NoisyDiscreteOnePlusOne,0.5796588588509046
OLNDiscreteOnePlusOne,0.5792559048132523
PortfolioNoisyDiscreteOnePlusOne,0.5771308180233331
PortfolioOptimisticNoisyDiscreteOnePlusOne,0.5742651578466831
DiscreteLenglerOnePlusOneT,0.561478440790612
DiscreteOnePlusOneT,0.5531907346782055
AnisotropicAdaptiveDiscreteOnePlusOne,0.5247623784744118
