name_algo,score
PPBIL,2724.04
HugeLognormalDiscreteOnePlusOne,2712.24
DiscreteLengler3OnePlusOne,2709.04
BigLognormalDiscreteOnePlusOne,2694.92
AdaptiveDiscreteOnePlusOne,2685.5
SmoothAdaptiveDiscreteOnePlusOne,2685.5
DiscreteLengler2OnePlusOne,2684.42
PBIL,2681.7
discretememetic,2680.86
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,2680.12
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,2680.12
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,2680.12
DiscreteDoerrOnePlusOne,2675.52
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,2671.82
DiscreteLenglerHalfOnePlusOne,2666.96
DiscreteLenglerOnePlusOne,2666.76
SmoothDiscreteLenglerOnePlusOne,2666.76
SmootherDiscreteLenglerOnePlusOne,2666.76
SuperSmoothDiscreteLenglerOnePlusOne,2666.76
UltraSmoothDiscreteLenglerOnePlusOne,2666.76
YoSmoothDiscreteLenglerOnePlusOne,2666.76
MaxRecombiningDiscreteLenglerOnePlusOne,2665.64
TwoPtRecombiningDiscreteLenglerOnePlusOne,2662.26
RecombiningDiscreteLenglerOnePlusOne,2662.24
SmoothRecombiningDiscreteLenglerOnePlusOne,2662.24
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,2662.24
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,2662.24
MultiDiscrete,2661.44
RandRecombiningDiscreteLenglerOnePlusOne,2659.22
LognormalDiscreteOnePlusOne,2656.66
SmoothDiscreteLognormalOnePlusOne,2656.66
SmoothLognormalDiscreteOnePlusOne,2656.66
FastGADiscreteOnePlusOne,2654.8
OnePtRecombiningDiscreteLenglerOnePlusOne,2654.68
MinRecombiningDiscreteLenglerOnePlusOne,2650.36
DiscreteOnePlusOne,2647.34
SmoothDiscreteOnePlusOne,2647.34
SmallLognormalDiscreteOnePlusOne,2646.32
DiscreteLenglerFourthOnePlusOne,2642.08
DoubleFastGADiscreteOnePlusOne,2637.02
DiscreteDE,2636.92
SparseDiscreteOnePlusOne,2636.76
SuperSmoothTinyLognormalDiscreteOnePlusOne,2619.46
TinyLognormalDiscreteOnePlusOne,2619.46
SparseDoubleFastGADiscreteOnePlusOne,2613.74
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,2540.68
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,2511.74
RecombiningDiscreteLognormalOnePlusOne,2499.18
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,2499.18
RandRecombiningDiscreteLognormalOnePlusOne,2492.42
RecombiningPortfolioDiscreteOnePlusOne,2385.52
SmoothRecombiningPortfolioDiscreteOnePlusOne,2385.52
BOA,2362.44
XLognormalDiscreteOnePlusOne,2331.42
DiscreteBSOOnePlusOne,2320.3
XSmallLognormalDiscreteOnePlusOne,2195.74
MIMIC,2176.98
PortfolioDiscreteOnePlusOne,2064.08
SmoothPortfolioDiscreteOnePlusOne,2064.08
PEDA,1855.62
DiscreteNoisyInfSplits,1620.94
DiscreteNoisy13Splits,1172.34
FastGANoisyDiscreteOnePlusOne,1103.78
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,1101.72
FastGAOptimisticNoisyDiscreteOnePlusOne,1075.64
OptimisticDiscreteOnePlusOne,1010.46
PortfolioDiscreteOnePlusOneT,970.18
SADiscreteOnePlusOneExp09,902.58
SADiscreteOnePlusOneExp099,902.58
SADiscreteOnePlusOneLin100,902.58
SADiscreteLenglerOnePlusOneExp09,892.22
SADiscreteLenglerOnePlusOneExp099,892.22
SADiscreteLenglerOnePlusOneExp09Auto,892.22
SADiscreteLenglerOnePlusOneLin1,892.22
SADiscreteLenglerOnePlusOneLin100,892.22
SADiscreteLenglerOnePlusOneLinAuto,892.22
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,848.34
PortfolioOptimisticNoisyDiscreteOnePlusOne,839.84
RecombiningOptimisticNoisyDiscreteOnePlusOne,807.56
PortfolioNoisyDiscreteOnePlusOne,785.26
OLNDiscreteOnePlusOne,779.5
DiscreteLenglerOnePlusOneT,550.36
NoisyDiscreteOnePlusOne,472.42
DiscreteOnePlusOneT,385.46
AnisotropicAdaptiveDiscreteOnePlusOne,-23.2
