name_algo,score
DiscreteDE,967.28
HugeLognormalDiscreteOnePlusOne,945.98
DiscreteLengler3OnePlusOne,932.92
discretememetic,931.98
RecombiningDiscreteLenglerOnePlusOne,930.54
SmoothRecombiningDiscreteLenglerOnePlusOne,930.54
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,930.54
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,930.54
PBIL,928.4
BigLognormalDiscreteOnePlusOne,927.8
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,925.7
MinRecombiningDiscreteLenglerOnePlusOne,925.32
DiscreteLengler2OnePlusOne,923.76
TwoPtRecombiningDiscreteLenglerOnePlusOne,923.22
MaxRecombiningDiscreteLenglerOnePlusOne,921.6
DiscreteLenglerFourthOnePlusOne,921.28
OnePtRecombiningDiscreteLenglerOnePlusOne,920.4
RandRecombiningDiscreteLenglerOnePlusOne,918.26
AdaptiveDiscreteOnePlusOne,917.54
SmoothAdaptiveDiscreteOnePlusOne,917.54
LognormalDiscreteOnePlusOne,916.54
SmoothDiscreteLognormalOnePlusOne,916.54
SmoothLognormalDiscreteOnePlusOne,916.54
DiscreteLenglerHalfOnePlusOne,914.92
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,913.9
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,913.9
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,913.9
DiscreteLenglerOnePlusOne,913.78
SmoothDiscreteLenglerOnePlusOne,913.78
SmootherDiscreteLenglerOnePlusOne,913.78
SuperSmoothDiscreteLenglerOnePlusOne,913.78
UltraSmoothDiscreteLenglerOnePlusOne,913.78
YoSmoothDiscreteLenglerOnePlusOne,913.78
DiscreteDoerrOnePlusOne,910.86
SparseDoubleFastGADiscreteOnePlusOne,910.68
SuperSmoothTinyLognormalDiscreteOnePlusOne,910.26
TinyLognormalDiscreteOnePlusOne,910.26
DiscreteOnePlusOne,909.68
SmoothDiscreteOnePlusOne,909.68
SmallLognormalDiscreteOnePlusOne,908.58
FastGADiscreteOnePlusOne,907.74
DoubleFastGADiscreteOnePlusOne,907.66
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,905.32
SparseDiscreteOnePlusOne,903.46
RecombiningDiscreteLognormalOnePlusOne,902.74
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,902.74
MultiDiscrete,899.8
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,898.42
RandRecombiningDiscreteLognormalOnePlusOne,897.82
RecombiningPortfolioDiscreteOnePlusOne,873.8
SmoothRecombiningPortfolioDiscreteOnePlusOne,873.8
XLognormalDiscreteOnePlusOne,860.06
BOA,828.98
DiscreteBSOOnePlusOne,821.9
MIMIC,818.94
XSmallLognormalDiscreteOnePlusOne,814.52
PortfolioDiscreteOnePlusOne,796.7
SmoothPortfolioDiscreteOnePlusOne,796.7
DiscreteNoisyInfSplits,710.7
FastGAOptimisticNoisyDiscreteOnePlusOne,532.7
FastGANoisyDiscreteOnePlusOne,520.04
OptimisticDiscreteOnePlusOne,518.9
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,508.56
DiscreteNoisy13Splits,487.64
PortfolioDiscreteOnePlusOneT,476.72
SADiscreteLenglerOnePlusOneExp09,460.56
SADiscreteLenglerOnePlusOneExp099,460.56
SADiscreteLenglerOnePlusOneExp09Auto,460.56
SADiscreteLenglerOnePlusOneLin1,460.56
SADiscreteLenglerOnePlusOneLin100,460.56
SADiscreteLenglerOnePlusOneLinAuto,460.56
SADiscreteOnePlusOneExp09,458.44
SADiscreteOnePlusOneExp099,458.44
SADiscreteOnePlusOneLin100,458.44
RecombiningOptimisticNoisyDiscreteOnePlusOne,445.24
PortfolioOptimisticNoisyDiscreteOnePlusOne,413.26
PortfolioNoisyDiscreteOnePlusOne,403.9
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,401.14
OLNDiscreteOnePlusOne,382.16
NoisyDiscreteOnePlusOne,298.36
DiscreteLenglerOnePlusOneT,294.72
DiscreteOnePlusOneT,259.78
AnisotropicAdaptiveDiscreteOnePlusOne,2.7
