name_algo,score
DiscreteDE,154.62
discretememetic,150.52
HugeLognormalDiscreteOnePlusOne,150.34
RecombiningDiscreteLognormalOnePlusOne,148.62
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,148.62
RandRecombiningDiscreteLognormalOnePlusOne,148.32
BigLognormalDiscreteOnePlusOne,148.1
RandRecombiningDiscreteLenglerOnePlusOne,147.94
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,147.22
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,147.22
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,147.22
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,146.82
RecombiningPortfolioDiscreteOnePlusOne,146.52
SmoothRecombiningPortfolioDiscreteOnePlusOne,146.52
OnePtRecombiningDiscreteLenglerOnePlusOne,146.5
RecombiningDiscreteLenglerOnePlusOne,146.44
SmoothRecombiningDiscreteLenglerOnePlusOne,146.44
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,146.44
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,146.44
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,146.16
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,146.12
TwoPtRecombiningDiscreteLenglerOnePlusOne,146.08
MinRecombiningDiscreteLenglerOnePlusOne,145.68
MultiDiscrete,145.6
LognormalDiscreteOnePlusOne,145.36
SmoothDiscreteLognormalOnePlusOne,145.36
SmoothLognormalDiscreteOnePlusOne,145.36
PortfolioDiscreteOnePlusOne,145.34
SmoothPortfolioDiscreteOnePlusOne,145.34
DiscreteLengler3OnePlusOne,145.2
SmallLognormalDiscreteOnePlusOne,144.72
MaxRecombiningDiscreteLenglerOnePlusOne,144.66
DiscreteLenglerHalfOnePlusOne,144.58
SuperSmoothTinyLognormalDiscreteOnePlusOne,144.5
TinyLognormalDiscreteOnePlusOne,144.5
DiscreteLenglerFourthOnePlusOne,144.48
DiscreteLenglerOnePlusOne,144.4
SmoothDiscreteLenglerOnePlusOne,144.4
SmootherDiscreteLenglerOnePlusOne,144.4
SuperSmoothDiscreteLenglerOnePlusOne,144.4
UltraSmoothDiscreteLenglerOnePlusOne,144.4
YoSmoothDiscreteLenglerOnePlusOne,144.4
SparseDoubleFastGADiscreteOnePlusOne,144.12
DiscreteOnePlusOne,143.96
FastGADiscreteOnePlusOne,143.96
SmoothDiscreteOnePlusOne,143.96
DiscreteLengler2OnePlusOne,143.74
DiscreteDoerrOnePlusOne,143.7
DoubleFastGADiscreteOnePlusOne,143.66
AdaptiveDiscreteOnePlusOne,143.44
SmoothAdaptiveDiscreteOnePlusOne,143.44
SparseDiscreteOnePlusOne,143.32
XLognormalDiscreteOnePlusOne,143.06
XSmallLognormalDiscreteOnePlusOne,142.68
DiscreteBSOOnePlusOne,137.16
OptimisticDiscreteOnePlusOne,113.32
PortfolioDiscreteOnePlusOneT,111.74
SADiscreteLenglerOnePlusOneExp09,111.5
SADiscreteLenglerOnePlusOneExp099,111.5
SADiscreteLenglerOnePlusOneExp09Auto,111.5
SADiscreteLenglerOnePlusOneLin1,111.5
SADiscreteLenglerOnePlusOneLin100,111.5
SADiscreteLenglerOnePlusOneLinAuto,111.5
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,111.36
SADiscreteOnePlusOneExp09,111.28
SADiscreteOnePlusOneExp099,111.28
SADiscreteOnePlusOneLin100,111.28
FastGANoisyDiscreteOnePlusOne,109.48
FastGAOptimisticNoisyDiscreteOnePlusOne,107.4
RecombiningOptimisticNoisyDiscreteOnePlusOne,102.98
DiscreteNoisy13Splits,100.28
PortfolioOptimisticNoisyDiscreteOnePlusOne,94.26
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,93.2
PortfolioNoisyDiscreteOnePlusOne,92.88
OLNDiscreteOnePlusOne,92.46
DiscreteLenglerOnePlusOneT,72.82
DiscreteOnePlusOneT,71.26
NoisyDiscreteOnePlusOne,70.62
AnisotropicAdaptiveDiscreteOnePlusOne,4.2
