name_algo,score
PPBIL,1697.48
DiscreteLengler3OnePlusOne,1694.52
DiscreteLenglerOnePlusOne,1689.22
SmoothDiscreteLenglerOnePlusOne,1689.22
SmootherDiscreteLenglerOnePlusOne,1689.22
SuperSmoothDiscreteLenglerOnePlusOne,1689.22
UltraSmoothDiscreteLenglerOnePlusOne,1689.22
YoSmoothDiscreteLenglerOnePlusOne,1689.22
BigLognormalDiscreteOnePlusOne,1688.78
DiscreteLengler2OnePlusOne,1685.82
discretememetic,1685.34
HugeLognormalDiscreteOnePlusOne,1683.7
LognormalDiscreteOnePlusOne,1680.92
SmoothDiscreteLognormalOnePlusOne,1680.92
SmoothLognormalDiscreteOnePlusOne,1680.92
DiscreteLenglerHalfOnePlusOne,1680.7
PBIL,1680.44
DiscreteLenglerFourthOnePlusOne,1679.92
DiscreteOnePlusOne,1679.34
SmoothDiscreteOnePlusOne,1679.34
OnePtRecombiningDiscreteLenglerOnePlusOne,1679.32
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,1675.44
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1675.44
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1675.44
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,1675.18
TwoPtRecombiningDiscreteLenglerOnePlusOne,1674.48
SuperSmoothTinyLognormalDiscreteOnePlusOne,1673.36
TinyLognormalDiscreteOnePlusOne,1673.36
MultiDiscrete,1671.34
SmallLognormalDiscreteOnePlusOne,1670.28
RecombiningDiscreteLenglerOnePlusOne,1670.2
SmoothRecombiningDiscreteLenglerOnePlusOne,1670.2
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,1670.2
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,1670.2
RandRecombiningDiscreteLenglerOnePlusOne,1669.4
FastGADiscreteOnePlusOne,1668.36
SparseDiscreteOnePlusOne,1667.56
DoubleFastGADiscreteOnePlusOne,1667.02
MinRecombiningDiscreteLenglerOnePlusOne,1666.6
MaxRecombiningDiscreteLenglerOnePlusOne,1664.36
DiscreteDoerrOnePlusOne,1660.2
AdaptiveDiscreteOnePlusOne,1651.14
SmoothAdaptiveDiscreteOnePlusOne,1651.14
DiscreteDE,1633.46
SparseDoubleFastGADiscreteOnePlusOne,1633.12
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,1554.76
RecombiningDiscreteLognormalOnePlusOne,1542.62
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,1542.62
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,1533.36
RandRecombiningDiscreteLognormalOnePlusOne,1489.88
RecombiningPortfolioDiscreteOnePlusOne,1444.3
SmoothRecombiningPortfolioDiscreteOnePlusOne,1444.3
BOA,1418.7
XLognormalDiscreteOnePlusOne,1382.76
DiscreteBSOOnePlusOne,1361.88
MIMIC,1327.44
XSmallLognormalDiscreteOnePlusOne,1142.08
PortfolioDiscreteOnePlusOne,1098.66
SmoothPortfolioDiscreteOnePlusOne,1098.66
PEDA,1019.72
DiscreteNoisyInfSplits,874.22
FastGAOptimisticNoisyDiscreteOnePlusOne,612.26
DiscreteNoisy13Splits,600.9
FastGANoisyDiscreteOnePlusOne,597.02
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,591.1
OptimisticDiscreteOnePlusOne,568.66
PortfolioDiscreteOnePlusOneT,474.92
SADiscreteOnePlusOneExp09,457.64
SADiscreteOnePlusOneExp099,457.64
SADiscreteOnePlusOneLin100,457.64
SADiscreteLenglerOnePlusOneExp09,448.78
SADiscreteLenglerOnePlusOneExp099,448.78
SADiscreteLenglerOnePlusOneExp09Auto,448.78
SADiscreteLenglerOnePlusOneLin1,448.78
SADiscreteLenglerOnePlusOneLin100,448.78
SADiscreteLenglerOnePlusOneLinAuto,448.78
RecombiningOptimisticNoisyDiscreteOnePlusOne,429.22
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,416.12
PortfolioNoisyDiscreteOnePlusOne,414.46
PortfolioOptimisticNoisyDiscreteOnePlusOne,406.3
OLNDiscreteOnePlusOne,381.62
NoisyDiscreteOnePlusOne,254.2
DiscreteLenglerOnePlusOneT,237.86
DiscreteOnePlusOneT,122.26
AnisotropicAdaptiveDiscreteOnePlusOne,-54.1
