name_algo,score
PPBIL,1296.62
DiscreteLengler3OnePlusOne,1293.48
BigLognormalDiscreteOnePlusOne,1287.34
HugeLognormalDiscreteOnePlusOne,1282.22
SmoothDiscreteLenglerOnePlusOne,1280.98
SmootherDiscreteLenglerOnePlusOne,1280.98
SuperSmoothDiscreteLenglerOnePlusOne,1280.98
UltraSmoothDiscreteLenglerOnePlusOne,1280.98
YoSmoothDiscreteLenglerOnePlusOne,1280.98
discretememetic,1279.52
DiscreteLengler2OnePlusOne,1278.62
PBIL,1277.82
DiscreteLenglerOnePlusOne,1277.388349514563
LognormalDiscreteOnePlusOne,1271.5
SmoothDiscreteLognormalOnePlusOne,1271.5
SmoothLognormalDiscreteOnePlusOne,1271.5
DiscreteDE,1270.22
DiscreteLenglerFourthOnePlusOne,1269.64
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,1266.5
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1266.5
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1266.5
SmallLognormalDiscreteOnePlusOne,1265.22
DiscreteLenglerHalfOnePlusOne,1264.78
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,1260.82
AdaptiveDiscreteOnePlusOne,1260.02
SmoothAdaptiveDiscreteOnePlusOne,1260.02
OnePtRecombiningDiscreteLenglerOnePlusOne,1259.74
DiscreteDoerrOnePlusOne,1258.0
DoubleFastGADiscreteOnePlusOne,1257.96
RecombiningDiscreteLenglerOnePlusOne,1257.74
SmoothRecombiningDiscreteLenglerOnePlusOne,1257.74
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,1257.74
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,1257.74
DiscreteOnePlusOne,1257.0
SmoothDiscreteOnePlusOne,1257.0
RandRecombiningDiscreteLenglerOnePlusOne,1256.0
SparseDiscreteOnePlusOne,1255.94
MinRecombiningDiscreteLenglerOnePlusOne,1254.6
TwoPtRecombiningDiscreteLenglerOnePlusOne,1254.58
FastGADiscreteOnePlusOne,1254.16
MultiDiscrete,1250.96
SuperSmoothTinyLognormalDiscreteOnePlusOne,1249.28
TinyLognormalDiscreteOnePlusOne,1249.28
MaxRecombiningDiscreteLenglerOnePlusOne,1248.94
SparseDoubleFastGADiscreteOnePlusOne,1239.3
RecombiningDiscreteLognormalOnePlusOne,1205.78
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,1205.78
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,1196.2
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,1195.44
RandRecombiningDiscreteLognormalOnePlusOne,1175.18
BOA,1146.86
RecombiningPortfolioDiscreteOnePlusOne,1145.9
SmoothRecombiningPortfolioDiscreteOnePlusOne,1145.9
XLognormalDiscreteOnePlusOne,1115.08
DiscreteBSOOnePlusOne,1085.86
MIMIC,1084.98
XSmallLognormalDiscreteOnePlusOne,1046.82
PortfolioDiscreteOnePlusOne,948.28
SmoothPortfolioDiscreteOnePlusOne,948.28
PEDA,923.22
DiscreteNoisyInfSplits,792.5
DiscreteNoisy13Splits,583.36
FastGAOptimisticNoisyDiscreteOnePlusOne,552.48
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,550.52
FastGANoisyDiscreteOnePlusOne,546.52
OptimisticDiscreteOnePlusOne,522.66
PortfolioDiscreteOnePlusOneT,485.94
SADiscreteLenglerOnePlusOneExp09,455.9
SADiscreteLenglerOnePlusOneExp099,455.9
SADiscreteLenglerOnePlusOneExp09Auto,455.9
SADiscreteLenglerOnePlusOneLin1,455.9
SADiscreteLenglerOnePlusOneLin100,455.9
SADiscreteLenglerOnePlusOneLinAuto,455.9
SADiscreteOnePlusOneExp09,450.78
SADiscreteOnePlusOneExp099,450.78
SADiscreteOnePlusOneLin100,450.78
RecombiningOptimisticNoisyDiscreteOnePlusOne,430.4
PortfolioOptimisticNoisyDiscreteOnePlusOne,415.72
PortfolioNoisyDiscreteOnePlusOne,413.9
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,406.7
OLNDiscreteOnePlusOne,387.68
DiscreteLenglerOnePlusOneT,281.88
NoisyDiscreteOnePlusOne,266.9
DiscreteOnePlusOneT,215.22
AnisotropicAdaptiveDiscreteOnePlusOne,14.9
