name_algo,score
DiscreteDE,212.18
HugeLognormalDiscreteOnePlusOne,204.3
RandRecombiningDiscreteLenglerOnePlusOne,203.34
DiscreteLenglerOnePlusOne,202.74
SmoothDiscreteLenglerOnePlusOne,202.74
SmootherDiscreteLenglerOnePlusOne,202.74
SuperSmoothDiscreteLenglerOnePlusOne,202.74
UltraSmoothDiscreteLenglerOnePlusOne,202.74
YoSmoothDiscreteLenglerOnePlusOne,202.74
discretememetic,202.3
DiscreteLengler3OnePlusOne,201.92
RecombiningDiscreteLenglerOnePlusOne,201.5
SmoothRecombiningDiscreteLenglerOnePlusOne,201.5
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,201.5
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,201.5
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,201.44
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,201.44
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,201.44
TwoPtRecombiningDiscreteLenglerOnePlusOne,201.4
RandRecombiningDiscreteLognormalOnePlusOne,201.38
BigLognormalDiscreteOnePlusOne,201.18
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,200.92
PBIL,200.72
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,200.66
DiscreteDoerrOnePlusOne,200.6
SmallLognormalDiscreteOnePlusOne,200.58
DiscreteLenglerHalfOnePlusOne,200.56
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,200.46
OnePtRecombiningDiscreteLenglerOnePlusOne,200.22
SparseDiscreteOnePlusOne,200.1
MinRecombiningDiscreteLenglerOnePlusOne,199.72
DiscreteOnePlusOne,199.7
SmoothDiscreteOnePlusOne,199.7
DiscreteLengler2OnePlusOne,199.68
DoubleFastGADiscreteOnePlusOne,199.38
MultiDiscrete,199.28
FastGADiscreteOnePlusOne,199.06
DiscreteLenglerFourthOnePlusOne,199.0
RecombiningDiscreteLognormalOnePlusOne,198.9
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,198.9
MaxRecombiningDiscreteLenglerOnePlusOne,198.28
SuperSmoothTinyLognormalDiscreteOnePlusOne,198.28
TinyLognormalDiscreteOnePlusOne,198.28
SparseDoubleFastGADiscreteOnePlusOne,198.14
AdaptiveDiscreteOnePlusOne,197.8
SmoothAdaptiveDiscreteOnePlusOne,197.8
RecombiningPortfolioDiscreteOnePlusOne,197.5
SmoothRecombiningPortfolioDiscreteOnePlusOne,197.5
LognormalDiscreteOnePlusOne,197.48
SmoothDiscreteLognormalOnePlusOne,197.48
SmoothLognormalDiscreteOnePlusOne,197.48
PortfolioDiscreteOnePlusOne,194.9
SmoothPortfolioDiscreteOnePlusOne,194.9
DiscreteBSOOnePlusOne,194.12
XLognormalDiscreteOnePlusOne,192.28
MIMIC,187.9
XSmallLognormalDiscreteOnePlusOne,185.7
BOA,184.24
OptimisticDiscreteOnePlusOne,143.78
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,135.64
FastGANoisyDiscreteOnePlusOne,132.68
FastGAOptimisticNoisyDiscreteOnePlusOne,131.92
RecombiningOptimisticNoisyDiscreteOnePlusOne,124.54
SADiscreteLenglerOnePlusOneExp09,118.8
SADiscreteLenglerOnePlusOneExp099,118.8
SADiscreteLenglerOnePlusOneExp09Auto,118.8
SADiscreteLenglerOnePlusOneLin1,118.8
SADiscreteLenglerOnePlusOneLin100,118.8
SADiscreteLenglerOnePlusOneLinAuto,118.8
PortfolioDiscreteOnePlusOneT,117.8
SADiscreteOnePlusOneExp09,116.7
SADiscreteOnePlusOneExp099,116.7
SADiscreteOnePlusOneLin100,116.7
DiscreteNoisy13Splits,104.3
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,102.46
PortfolioNoisyDiscreteOnePlusOne,101.64
PortfolioOptimisticNoisyDiscreteOnePlusOne,99.28
OLNDiscreteOnePlusOne,94.6
NoisyDiscreteOnePlusOne,87.94
DiscreteLenglerOnePlusOneT,72.46
DiscreteOnePlusOneT,68.44
AnisotropicAdaptiveDiscreteOnePlusOne,-11.0
