name_algo,score
PBIL,0.7429372926953124
HugeLognormalDiscreteOnePlusOne,0.7351724912890623
BigLognormalDiscreteOnePlusOne,0.7331911490234374
TwoPtRecombiningDiscreteLenglerOnePlusOne,0.7331328510546878
RandRecombiningDiscreteLenglerOnePlusOne,0.7321007822656252
MinRecombiningDiscreteLenglerOnePlusOne,0.7320097975390623
OnePtRecombiningDiscreteLenglerOnePlusOne,0.7318799298046875
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,0.7317196433984372
DiscreteLenglerHalfOnePlusOne,0.7311244259765626
SmoothRecombiningDiscreteLenglerOnePlusOne,0.7310560792968751
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,0.7310560792968751
RecombiningDiscreteLenglerOnePlusOne,0.731056079296875
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,0.7310560792968748
discretememetic,0.7307576130859376
SmootherDiscreteLenglerOnePlusOne,0.7301072218359377
UltraSmoothDiscreteLenglerOnePlusOne,0.7301072218359377
DiscreteLenglerOnePlusOne,0.7301072218359376
SmoothDiscreteLenglerOnePlusOne,0.7301072218359376
SuperSmoothDiscreteLenglerOnePlusOne,0.7301072218359376
YoSmoothDiscreteLenglerOnePlusOne,0.7301072218359375
MaxRecombiningDiscreteLenglerOnePlusOne,0.7300055179687499
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7298717834375004
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7298717834375004
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7298717834374997
DiscreteLenglerFourthOnePlusOne,0.729168323125
SparseDiscreteOnePlusOne,0.7291361257421872
DiscreteDE,0.7290806942187501
SmoothDiscreteLognormalOnePlusOne,0.7287368949609373
SmoothLognormalDiscreteOnePlusOne,0.7287368949609373
LognormalDiscreteOnePlusOne,0.7287368949609372
SmallLognormalDiscreteOnePlusOne,0.7278171252343748
SmoothAdaptiveDiscreteOnePlusOne,0.7276046096484375
AdaptiveDiscreteOnePlusOne,0.7276046096484372
MultiDiscrete,0.727296251328125
SparseDoubleFastGADiscreteOnePlusOne,0.7272277553125
SmoothDiscreteOnePlusOne,0.7270950946875004
DiscreteOnePlusOne,0.7270950946874999
DiscreteLengler2OnePlusOne,0.7269151754687497
FastGADiscreteOnePlusOne,0.7267979405859374
DiscreteLengler3OnePlusOne,0.7262593530859374
SuperSmoothTinyLognormalDiscreteOnePlusOne,0.7251918565234375
TinyLognormalDiscreteOnePlusOne,0.7251918565234375
DoubleFastGADiscreteOnePlusOne,0.7248757279296872
DiscreteDoerrOnePlusOne,0.7231292512499999
XSmallLognormalDiscreteOnePlusOne,0.7197191709765621
BOA,0.7162020960546874
RecombiningDiscreteLognormalOnePlusOne,0.7111449584374999
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,0.7111449584374999
XLognormalDiscreteOnePlusOne,0.7104193784374999
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,0.7048898404296875
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,0.7028914803515626
RecombiningPortfolioDiscreteOnePlusOne,0.7026685118750001
SmoothRecombiningPortfolioDiscreteOnePlusOne,0.7026685118750001
MIMIC,0.701888126953125
RandRecombiningDiscreteLognormalOnePlusOne,0.6998947034375004
SmoothPortfolioDiscreteOnePlusOne,0.6220912400390626
PortfolioDiscreteOnePlusOne,0.6220912400390624
OptimisticDiscreteOnePlusOne,0.5976196287500001
FastGANoisyDiscreteOnePlusOne,0.5948117257421877
FastGAOptimisticNoisyDiscreteOnePlusOne,0.5925100807031248
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,0.5913029169140626
DiscreteNoisy13Splits,0.5845272231640624
RecombiningOptimisticNoisyDiscreteOnePlusOne,0.5794837673437498
DiscreteBSOOnePlusOne,0.5742267055859374
PortfolioDiscreteOnePlusOneT,0.5741530290234376
SADiscreteLenglerOnePlusOneExp09,0.5697041069531251
SADiscreteLenglerOnePlusOneExp09Auto,0.5697041069531251
SADiscreteLenglerOnePlusOneLin1,0.5697041069531251
SADiscreteLenglerOnePlusOneLin100,0.5697041069531251
SADiscreteLenglerOnePlusOneLinAuto,0.5697041069531251
SADiscreteLenglerOnePlusOneExp099,0.569704106953125
SADiscreteOnePlusOneExp09,0.5693542103125
SADiscreteOnePlusOneExp099,0.5693542103125
SADiscreteOnePlusOneLin100,0.5693542103125
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,0.5643923678124999
OLNDiscreteOnePlusOne,0.5547350856249996
NoisyDiscreteOnePlusOne,0.5541476333593751
PortfolioNoisyDiscreteOnePlusOne,0.5526417865234375
PortfolioOptimisticNoisyDiscreteOnePlusOne,0.552332486640625
DiscreteLenglerOnePlusOneT,0.5468483240234374
DiscreteOnePlusOneT,0.5364941835546873
AnisotropicAdaptiveDiscreteOnePlusOne,0.511685556640625
