name_algo,score
DiscreteDE,465.78
HugeLognormalDiscreteOnePlusOne,447.66
BigLognormalDiscreteOnePlusOne,442.98
DiscreteLengler3OnePlusOne,442.3
discretememetic,441.88
DiscreteLengler2OnePlusOne,440.32
OnePtRecombiningDiscreteLenglerOnePlusOne,436.4
LognormalDiscreteOnePlusOne,436.2
SmoothDiscreteLognormalOnePlusOne,436.2
SmoothLognormalDiscreteOnePlusOne,436.2
RandRecombiningDiscreteLenglerOnePlusOne,436.08
DiscreteLenglerOnePlusOne,435.9
SmoothDiscreteLenglerOnePlusOne,435.9
SmootherDiscreteLenglerOnePlusOne,435.9
SuperSmoothDiscreteLenglerOnePlusOne,435.9
UltraSmoothDiscreteLenglerOnePlusOne,435.9
YoSmoothDiscreteLenglerOnePlusOne,435.9
SmallLognormalDiscreteOnePlusOne,434.92
DiscreteLenglerHalfOnePlusOne,434.06
RecombiningDiscreteLenglerOnePlusOne,433.86
SmoothRecombiningDiscreteLenglerOnePlusOne,433.86
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,433.86
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,433.86
MultiDiscrete,433.6
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,432.76
RecombiningDiscreteLognormalOnePlusOne,432.68
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,432.68
TwoPtRecombiningDiscreteLenglerOnePlusOne,432.38
DoubleFastGADiscreteOnePlusOne,431.16
DiscreteDoerrOnePlusOne,430.6
MaxRecombiningDiscreteLenglerOnePlusOne,430.1
DiscreteOnePlusOne,429.9
MinRecombiningDiscreteLenglerOnePlusOne,429.9
SmoothDiscreteOnePlusOne,429.9
FastGADiscreteOnePlusOne,429.68
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,427.6
RandRecombiningDiscreteLognormalOnePlusOne,427.26
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,427.1
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,427.1
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,427.1
DiscreteLenglerFourthOnePlusOne,426.7
SparseDiscreteOnePlusOne,426.68
SuperSmoothTinyLognormalDiscreteOnePlusOne,426.06
TinyLognormalDiscreteOnePlusOne,426.06
SparseDoubleFastGADiscreteOnePlusOne,425.9
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,425.08
AdaptiveDiscreteOnePlusOne,422.1
SmoothAdaptiveDiscreteOnePlusOne,422.1
RecombiningPortfolioDiscreteOnePlusOne,420.6
SmoothRecombiningPortfolioDiscreteOnePlusOne,420.6
XLognormalDiscreteOnePlusOne,419.82
XSmallLognormalDiscreteOnePlusOne,408.9
DiscreteBSOOnePlusOne,400.16
PortfolioDiscreteOnePlusOne,388.08
SmoothPortfolioDiscreteOnePlusOne,388.08
FastGANoisyDiscreteOnePlusOne,255.5
OptimisticDiscreteOnePlusOne,254.5
FastGAOptimisticNoisyDiscreteOnePlusOne,250.58
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,250.54
DiscreteNoisy13Splits,244.82
PortfolioDiscreteOnePlusOneT,237.72
SADiscreteLenglerOnePlusOneExp09,229.28
SADiscreteLenglerOnePlusOneExp099,229.28
SADiscreteLenglerOnePlusOneExp09Auto,229.28
SADiscreteLenglerOnePlusOneLin1,229.28
SADiscreteLenglerOnePlusOneLin100,229.28
SADiscreteLenglerOnePlusOneLinAuto,229.28
SADiscreteOnePlusOneExp09,225.54
SADiscreteOnePlusOneExp099,225.54
SADiscreteOnePlusOneLin100,225.54
RecombiningOptimisticNoisyDiscreteOnePlusOne,221.38
PortfolioOptimisticNoisyDiscreteOnePlusOne,205.32
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,200.74
PortfolioNoisyDiscreteOnePlusOne,199.78
OLNDiscreteOnePlusOne,190.6
DiscreteLenglerOnePlusOneT,140.04
NoisyDiscreteOnePlusOne,138.8
DiscreteOnePlusOneT,127.54
AnisotropicAdaptiveDiscreteOnePlusOne,3.6
