name_algo,score
DiscreteDE,144.7
HugeLognormalDiscreteOnePlusOne,141.98
discretememetic,141.48
RandRecombiningDiscreteLognormalOnePlusOne,140.76
BigLognormalDiscreteOnePlusOne,140.56
OnePtRecombiningDiscreteLenglerOnePlusOne,139.9
RecombiningDiscreteLenglerOnePlusOne,139.86
SmoothRecombiningDiscreteLenglerOnePlusOne,139.86
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,139.86
TwoPtRecombiningDiscreteLenglerOnePlusOne,139.86
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,139.86
PBIL,139.62
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,139.46
MinRecombiningDiscreteLenglerOnePlusOne,139.4
DiscreteLengler3OnePlusOne,139.38
RandRecombiningDiscreteLenglerOnePlusOne,139.12
RecombiningDiscreteLognormalOnePlusOne,139.12
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,139.12
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,138.88
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,138.8
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,138.8
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,138.8
DiscreteDoerrOnePlusOne,138.72
LognormalDiscreteOnePlusOne,138.72
SmoothDiscreteLognormalOnePlusOne,138.72
SmoothLognormalDiscreteOnePlusOne,138.72
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,138.66
RecombiningPortfolioDiscreteOnePlusOne,138.38
SmoothRecombiningPortfolioDiscreteOnePlusOne,138.38
SparseDiscreteOnePlusOne,138.36
SmallLognormalDiscreteOnePlusOne,138.28
MaxRecombiningDiscreteLenglerOnePlusOne,138.24
PortfolioDiscreteOnePlusOne,137.98
SmoothPortfolioDiscreteOnePlusOne,137.98
DiscreteLenglerHalfOnePlusOne,137.96
SparseDoubleFastGADiscreteOnePlusOne,137.96
DoubleFastGADiscreteOnePlusOne,137.92
DiscreteOnePlusOne,137.9
SmoothDiscreteOnePlusOne,137.9
DiscreteLenglerFourthOnePlusOne,137.68
FastGADiscreteOnePlusOne,137.62
SuperSmoothTinyLognormalDiscreteOnePlusOne,137.56
TinyLognormalDiscreteOnePlusOne,137.56
BOA,137.5
MIMIC,137.48
DiscreteLenglerOnePlusOne,137.3
SmoothDiscreteLenglerOnePlusOne,137.3
SmootherDiscreteLenglerOnePlusOne,137.3
SuperSmoothDiscreteLenglerOnePlusOne,137.3
UltraSmoothDiscreteLenglerOnePlusOne,137.3
YoSmoothDiscreteLenglerOnePlusOne,137.3
DiscreteLengler2OnePlusOne,137.18
AdaptiveDiscreteOnePlusOne,137.0
SmoothAdaptiveDiscreteOnePlusOne,137.0
MultiDiscrete,136.46
DiscreteNoisyInfSplits,135.26
DiscreteBSOOnePlusOne,134.9
XSmallLognormalDiscreteOnePlusOne,134.34
XLognormalDiscreteOnePlusOne,134.0
PortfolioDiscreteOnePlusOneT,113.64
SADiscreteLenglerOnePlusOneExp09,113.36
SADiscreteLenglerOnePlusOneExp099,113.36
SADiscreteLenglerOnePlusOneExp09Auto,113.36
SADiscreteLenglerOnePlusOneLin1,113.36
SADiscreteLenglerOnePlusOneLin100,113.36
SADiscreteLenglerOnePlusOneLinAuto,113.36
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,112.02
SADiscreteOnePlusOneExp09,111.82
SADiscreteOnePlusOneExp099,111.82
SADiscreteOnePlusOneLin100,111.82
FastGANoisyDiscreteOnePlusOne,111.54
OptimisticDiscreteOnePlusOne,109.08
FastGAOptimisticNoisyDiscreteOnePlusOne,108.08
DiscreteNoisy13Splits,102.08
RecombiningOptimisticNoisyDiscreteOnePlusOne,100.24
PortfolioOptimisticNoisyDiscreteOnePlusOne,96.16
OLNDiscreteOnePlusOne,95.64
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,94.8
PortfolioNoisyDiscreteOnePlusOne,93.6
DiscreteLenglerOnePlusOneT,76.0
DiscreteOnePlusOneT,73.56
NoisyDiscreteOnePlusOne,72.46
AnisotropicAdaptiveDiscreteOnePlusOne,-5.2
