name_algo,score
DiscreteDE,445.3
PPBIL,429.84
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,423.4
RecombiningDiscreteLenglerOnePlusOne,423.16
SmoothRecombiningDiscreteLenglerOnePlusOne,423.16
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,423.16
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,423.16
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,421.66
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,421.66
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,421.66
HugeLognormalDiscreteOnePlusOne,421.64
LognormalDiscreteOnePlusOne,421.2
SmoothDiscreteLognormalOnePlusOne,421.2
SmoothLognormalDiscreteOnePlusOne,421.2
BigLognormalDiscreteOnePlusOne,419.4
DiscreteLengler2OnePlusOne,419.08
OnePtRecombiningDiscreteLenglerOnePlusOne,418.76
discretememetic,418.6
TwoPtRecombiningDiscreteLenglerOnePlusOne,418.28
RandRecombiningDiscreteLenglerOnePlusOne,418.18
DiscreteLengler3OnePlusOne,416.84
DiscreteLenglerOnePlusOne,416.78
SmoothDiscreteLenglerOnePlusOne,416.78
SmootherDiscreteLenglerOnePlusOne,416.78
SuperSmoothDiscreteLenglerOnePlusOne,416.78
UltraSmoothDiscreteLenglerOnePlusOne,416.78
YoSmoothDiscreteLenglerOnePlusOne,416.78
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,416.12
PEDA,415.66
MinRecombiningDiscreteLenglerOnePlusOne,414.9
MaxRecombiningDiscreteLenglerOnePlusOne,414.56
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,414.02
SparseDiscreteOnePlusOne,413.7
DiscreteLenglerFourthOnePlusOne,413.42
DoubleFastGADiscreteOnePlusOne,413.4
RandRecombiningDiscreteLognormalOnePlusOne,413.26
PBIL,412.8
DiscreteDoerrOnePlusOne,412.7
SmallLognormalDiscreteOnePlusOne,412.46
FastGADiscreteOnePlusOne,412.04
AdaptiveDiscreteOnePlusOne,411.94
SmoothAdaptiveDiscreteOnePlusOne,411.94
DiscreteOnePlusOne,411.66
SmoothDiscreteOnePlusOne,411.66
SparseDoubleFastGADiscreteOnePlusOne,411.56
SuperSmoothTinyLognormalDiscreteOnePlusOne,410.46
TinyLognormalDiscreteOnePlusOne,410.46
RecombiningDiscreteLognormalOnePlusOne,410.12
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,410.12
DiscreteLenglerHalfOnePlusOne,407.28
MultiDiscrete,406.96
RecombiningPortfolioDiscreteOnePlusOne,406.18
SmoothRecombiningPortfolioDiscreteOnePlusOne,406.18
PortfolioDiscreteOnePlusOne,401.48
SmoothPortfolioDiscreteOnePlusOne,401.48
XLognormalDiscreteOnePlusOne,398.04
DiscreteBSOOnePlusOne,396.28
XSmallLognormalDiscreteOnePlusOne,386.36
BOA,379.7
MIMIC,375.6
DiscreteNoisyInfSplits,370.78
OptimisticDiscreteOnePlusOne,293.56
FastGAOptimisticNoisyDiscreteOnePlusOne,269.64
FastGANoisyDiscreteOnePlusOne,266.54
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,262.74
RecombiningOptimisticNoisyDiscreteOnePlusOne,256.16
SADiscreteLenglerOnePlusOneExp09,238.96
SADiscreteLenglerOnePlusOneExp099,238.96
SADiscreteLenglerOnePlusOneExp09Auto,238.96
SADiscreteLenglerOnePlusOneLin1,238.96
SADiscreteLenglerOnePlusOneLin100,238.96
SADiscreteLenglerOnePlusOneLinAuto,238.96
PortfolioDiscreteOnePlusOneT,237.44
SADiscreteOnePlusOneExp09,235.48
SADiscreteOnePlusOneExp099,235.48
SADiscreteOnePlusOneLin100,235.48
DiscreteNoisy13Splits,211.76
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,207.2
PortfolioNoisyDiscreteOnePlusOne,199.2
PortfolioOptimisticNoisyDiscreteOnePlusOne,198.44
OLNDiscreteOnePlusOne,194.06
NoisyDiscreteOnePlusOne,186.82
DiscreteLenglerOnePlusOneT,160.0
DiscreteOnePlusOneT,156.3
AnisotropicAdaptiveDiscreteOnePlusOne,28.8
