name_algo,score
DiscreteDE,616.36
DiscreteLengler3OnePlusOne,591.94
discretememetic,591.2
HugeLognormalDiscreteOnePlusOne,590.86
BigLognormalDiscreteOnePlusOne,590.54
RandRecombiningDiscreteLenglerOnePlusOne,589.92
RecombiningDiscreteLenglerOnePlusOne,589.0
SmoothRecombiningDiscreteLenglerOnePlusOne,589.0
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,589.0
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,589.0
DiscreteLengler2OnePlusOne,588.34
MinRecombiningDiscreteLenglerOnePlusOne,587.9
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,586.64
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,586.22
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,586.22
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,586.22
PBIL,585.82
MultiDiscrete,584.68
MaxRecombiningDiscreteLenglerOnePlusOne,584.42
OnePtRecombiningDiscreteLenglerOnePlusOne,583.98
DoubleFastGADiscreteOnePlusOne,583.92
TwoPtRecombiningDiscreteLenglerOnePlusOne,582.2
DiscreteDoerrOnePlusOne,582.14
DiscreteLenglerOnePlusOne,582.08
SmoothDiscreteLenglerOnePlusOne,582.08
SmootherDiscreteLenglerOnePlusOne,582.08
SuperSmoothDiscreteLenglerOnePlusOne,582.08
UltraSmoothDiscreteLenglerOnePlusOne,582.08
YoSmoothDiscreteLenglerOnePlusOne,582.08
SparseDoubleFastGADiscreteOnePlusOne,581.5
LognormalDiscreteOnePlusOne,581.16
SmoothDiscreteLognormalOnePlusOne,581.16
SmoothLognormalDiscreteOnePlusOne,581.16
AdaptiveDiscreteOnePlusOne,580.66
SmoothAdaptiveDiscreteOnePlusOne,580.66
DiscreteOnePlusOne,580.36
SmoothDiscreteOnePlusOne,580.36
SmallLognormalDiscreteOnePlusOne,579.4
DiscreteLenglerHalfOnePlusOne,579.1
FastGADiscreteOnePlusOne,579.0
DiscreteLenglerFourthOnePlusOne,578.34
SparseDiscreteOnePlusOne,576.88
SuperSmoothTinyLognormalDiscreteOnePlusOne,573.22
TinyLognormalDiscreteOnePlusOne,573.22
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,571.86
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,565.78
RandRecombiningDiscreteLognormalOnePlusOne,565.48
RecombiningDiscreteLognormalOnePlusOne,564.8
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,564.8
XLognormalDiscreteOnePlusOne,541.62
RecombiningPortfolioDiscreteOnePlusOne,540.14
SmoothRecombiningPortfolioDiscreteOnePlusOne,540.14
BOA,511.76
XSmallLognormalDiscreteOnePlusOne,507.14
MIMIC,505.2
DiscreteBSOOnePlusOne,504.6
PortfolioDiscreteOnePlusOne,455.48
SmoothPortfolioDiscreteOnePlusOne,455.48
DiscreteNoisyInfSplits,417.86
OptimisticDiscreteOnePlusOne,309.5
FastGANoisyDiscreteOnePlusOne,293.72
FastGAOptimisticNoisyDiscreteOnePlusOne,293.24
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,290.64
DiscreteNoisy13Splits,259.82
RecombiningOptimisticNoisyDiscreteOnePlusOne,256.98
PortfolioDiscreteOnePlusOneT,240.8
SADiscreteOnePlusOneExp09,232.98
SADiscreteOnePlusOneExp099,232.98
SADiscreteOnePlusOneLin100,232.98
SADiscreteLenglerOnePlusOneExp09,231.2
SADiscreteLenglerOnePlusOneExp099,231.2
SADiscreteLenglerOnePlusOneExp09Auto,231.2
SADiscreteLenglerOnePlusOneLin1,231.2
SADiscreteLenglerOnePlusOneLin100,231.2
SADiscreteLenglerOnePlusOneLinAuto,231.2
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,208.32
PortfolioOptimisticNoisyDiscreteOnePlusOne,205.04
PortfolioNoisyDiscreteOnePlusOne,203.72
OLNDiscreteOnePlusOne,193.32
NoisyDiscreteOnePlusOne,175.74
DiscreteLenglerOnePlusOneT,137.8
DiscreteOnePlusOneT,115.66
AnisotropicAdaptiveDiscreteOnePlusOne,15.8
