name_algo,score
DiscreteDE,345.52
discretememetic,335.96
HugeLognormalDiscreteOnePlusOne,331.7
PBIL,330.18
RandRecombiningDiscreteLenglerOnePlusOne,329.02
BigLognormalDiscreteOnePlusOne,329.0
DiscreteLengler3OnePlusOne,327.68
RecombiningPortfolioDiscreteOnePlusOne,327.66
SmoothRecombiningPortfolioDiscreteOnePlusOne,327.66
MaxRecombiningDiscreteLenglerOnePlusOne,327.06
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,327.0
TwoPtRecombiningDiscreteLenglerOnePlusOne,326.94
DiscreteLengler2OnePlusOne,326.56
LognormalDiscreteOnePlusOne,325.74
SmoothDiscreteLognormalOnePlusOne,325.74
SmoothLognormalDiscreteOnePlusOne,325.74
DiscreteLenglerOnePlusOne,325.68
SmoothDiscreteLenglerOnePlusOne,325.68
SmootherDiscreteLenglerOnePlusOne,325.68
SuperSmoothDiscreteLenglerOnePlusOne,325.68
UltraSmoothDiscreteLenglerOnePlusOne,325.68
YoSmoothDiscreteLenglerOnePlusOne,325.68
SmallLognormalDiscreteOnePlusOne,324.98
DiscreteDoerrOnePlusOne,324.76
DiscreteLenglerHalfOnePlusOne,323.14
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,322.78
MinRecombiningDiscreteLenglerOnePlusOne,322.76
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,322.0
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,322.0
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,322.0
PortfolioDiscreteOnePlusOne,321.78
SmoothPortfolioDiscreteOnePlusOne,321.78
OnePtRecombiningDiscreteLenglerOnePlusOne,321.14
RandRecombiningDiscreteLognormalOnePlusOne,320.6
DoubleFastGADiscreteOnePlusOne,320.58
RecombiningDiscreteLenglerOnePlusOne,320.3
SmoothRecombiningDiscreteLenglerOnePlusOne,320.3
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,320.3
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,320.3
RecombiningDiscreteLognormalOnePlusOne,320.26
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,320.26
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,319.28
SparseDiscreteOnePlusOne,319.2
SparseDoubleFastGADiscreteOnePlusOne,318.9
AdaptiveDiscreteOnePlusOne,318.54
SmoothAdaptiveDiscreteOnePlusOne,318.54
SuperSmoothTinyLognormalDiscreteOnePlusOne,318.24
TinyLognormalDiscreteOnePlusOne,318.24
MultiDiscrete,317.42
FastGADiscreteOnePlusOne,317.06
DiscreteLenglerFourthOnePlusOne,315.72
DiscreteOnePlusOne,314.62
SmoothDiscreteOnePlusOne,314.62
XLognormalDiscreteOnePlusOne,314.48
BOA,313.84
MIMIC,313.66
XSmallLognormalDiscreteOnePlusOne,310.02
DiscreteBSOOnePlusOne,302.66
OptimisticDiscreteOnePlusOne,241.02
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,234.76
SADiscreteOnePlusOneExp09,230.08
SADiscreteOnePlusOneExp099,230.08
SADiscreteOnePlusOneLin100,230.08
FastGANoisyDiscreteOnePlusOne,229.64
FastGAOptimisticNoisyDiscreteOnePlusOne,229.16
SADiscreteLenglerOnePlusOneExp09,226.74
SADiscreteLenglerOnePlusOneExp099,226.74
SADiscreteLenglerOnePlusOneExp09Auto,226.74
SADiscreteLenglerOnePlusOneLin1,226.74
SADiscreteLenglerOnePlusOneLin100,226.74
SADiscreteLenglerOnePlusOneLinAuto,226.74
PortfolioDiscreteOnePlusOneT,225.52
RecombiningOptimisticNoisyDiscreteOnePlusOne,209.3
DiscreteNoisy13Splits,203.5
PortfolioNoisyDiscreteOnePlusOne,190.9
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,190.88
PortfolioOptimisticNoisyDiscreteOnePlusOne,190.56
OLNDiscreteOnePlusOne,186.08
NoisyDiscreteOnePlusOne,152.48
DiscreteLenglerOnePlusOneT,146.02
DiscreteOnePlusOneT,142.74
AnisotropicAdaptiveDiscreteOnePlusOne,-13.0
