name_algo,score
HugeLognormalDiscreteOnePlusOne,1340.12
DiscreteLengler3OnePlusOne,1339.38
DiscreteDE,1331.0
PPBIL,1324.02
BigLognormalDiscreteOnePlusOne,1323.06
DiscreteLengler2OnePlusOne,1322.6
PBIL,1322.34
LognormalDiscreteOnePlusOne,1312.66
SmoothDiscreteLognormalOnePlusOne,1312.66
SmoothLognormalDiscreteOnePlusOne,1312.66
SmoothDiscreteLenglerOnePlusOne,1310.5
SmootherDiscreteLenglerOnePlusOne,1310.5
SuperSmoothDiscreteLenglerOnePlusOne,1310.5
UltraSmoothDiscreteLenglerOnePlusOne,1310.5
YoSmoothDiscreteLenglerOnePlusOne,1310.5
discretememetic,1309.94
DiscreteLenglerOnePlusOne,1309.6336633663366
TwoPtRecombiningDiscreteLenglerOnePlusOne,1301.36
DiscreteLenglerFourthOnePlusOne,1300.98
MinRecombiningDiscreteLenglerOnePlusOne,1297.48
DiscreteLenglerHalfOnePlusOne,1294.88
DiscreteDoerrOnePlusOne,1293.16
FastGADiscreteOnePlusOne,1292.24
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,1291.98
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1291.98
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,1291.98
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,1291.76
RecombiningDiscreteLenglerOnePlusOne,1291.72
SmoothRecombiningDiscreteLenglerOnePlusOne,1291.72
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,1291.72
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,1291.72
OnePtRecombiningDiscreteLenglerOnePlusOne,1291.14
SuperSmoothTinyLognormalDiscreteOnePlusOne,1290.06
TinyLognormalDiscreteOnePlusOne,1290.06
MaxRecombiningDiscreteLenglerOnePlusOne,1288.74
RandRecombiningDiscreteLenglerOnePlusOne,1287.88
MultiDiscrete,1286.76
DoubleFastGADiscreteOnePlusOne,1285.2
SmallLognormalDiscreteOnePlusOne,1280.52
DiscreteOnePlusOne,1273.76
SmoothDiscreteOnePlusOne,1273.76
SparseDoubleFastGADiscreteOnePlusOne,1271.86
SparseDiscreteOnePlusOne,1271.42
AdaptiveDiscreteOnePlusOne,1265.92
SmoothAdaptiveDiscreteOnePlusOne,1265.92
RecombiningDiscreteLognormalOnePlusOne,1259.18
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,1259.18
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,1250.74
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,1236.98
RandRecombiningDiscreteLognormalOnePlusOne,1205.98
BOA,1191.58
RecombiningPortfolioDiscreteOnePlusOne,1174.38
SmoothRecombiningPortfolioDiscreteOnePlusOne,1174.38
XLognormalDiscreteOnePlusOne,1170.12
DiscreteBSOOnePlusOne,1122.88
MIMIC,1102.8
XSmallLognormalDiscreteOnePlusOne,1055.16
PortfolioDiscreteOnePlusOne,985.78
SmoothPortfolioDiscreteOnePlusOne,985.78
PEDA,969.16
DiscreteNoisyInfSplits,844.22
DiscreteNoisy13Splits,594.78
DoubleFastGAOptimisticNoisyDiscreteOnePlusOne,553.66
FastGANoisyDiscreteOnePlusOne,550.46
FastGAOptimisticNoisyDiscreteOnePlusOne,533.56
OptimisticDiscreteOnePlusOne,490.84
PortfolioDiscreteOnePlusOneT,476.2
SADiscreteOnePlusOneExp09,450.84
SADiscreteOnePlusOneExp099,450.84
SADiscreteOnePlusOneLin100,450.84
SADiscreteLenglerOnePlusOneExp09,449.56
SADiscreteLenglerOnePlusOneExp099,449.56
SADiscreteLenglerOnePlusOneExp09Auto,449.56
SADiscreteLenglerOnePlusOneLin100,449.56
SADiscreteLenglerOnePlusOneLinAuto,449.56
SADiscreteLenglerOnePlusOneLin1,443.27522935779814
PortfolioNoisyDiscreteOnePlusOne,418.14
RecombiningPortfolioOptimisticNoisyDiscreteOnePlusOne,416.86
PortfolioOptimisticNoisyDiscreteOnePlusOne,405.08
RecombiningOptimisticNoisyDiscreteOnePlusOne,398.62
OLNDiscreteOnePlusOne,395.76
DiscreteLenglerOnePlusOneT,265.2
NoisyDiscreteOnePlusOne,238.18
DiscreteOnePlusOneT,203.75229357798165
AnisotropicAdaptiveDiscreteOnePlusOne,2.5
