step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
96,-0.5782495737075806,31.83303451538086,5.622674465179443,43.4126558303833,0.5782495737075806,0.5761229991912842,0.02740482985973358,0.5375615358352661,0.5388542413711548,0.5430423021316528,0.5539842844009399,0.5761229991912842,0.6016935110092163,0.6105889678001404,0.6180022358894348,0.6281440258026123
192,-0.5945742130279541,31.4129695892334,7.4780707359313965,42.35498237609863,0.5945742130279541,0.5915637016296387,0.02636311948299408,0.5491540431976318,0.5548774003982544,0.5633663535118103,0.5722192525863647,0.5915637016296387,0.6156220436096191,0.6287543177604675,0.6394925117492676,0.6448342800140381
288,-0.6057531237602234,30.81381607055664,8.710771560668945,41.196011543273926,0.6057531237602234,0.5988506078720093,0.027285685762763023,0.5667876601219177,0.5707016587257385,0.5756208300590515,0.5823091268539429,0.5988506078720093,0.6348372101783752,0.6402344107627869,0.6490587592124939,0.6574117541313171
384,-0.6156612038612366,30.095958709716797,9.57598876953125,39.969841957092285,0.6156612634658813,0.60617995262146,0.028143180534243584,0.5762155652046204,0.5796588063240051,0.5838062167167664,0.591089129447937,0.60617995262146,0.6394522786140442,0.65619295835495,0.663174033164978,0.6682422757148743
480,-0.6262725591659546,29.310302734375,10.23686695098877,38.69479179382324,0.6262725591659546,0.6190119981765747,0.028905190527439117,0.5810887217521667,0.5893628001213074,0.5917581915855408,0.6024246215820312,0.6190119981765747,0.653294563293457,0.6646886467933655,0.672031044960022,0.6808954477310181
576,-0.6355443000793457,28.466856002807617,10.635229110717773,37.42549800872803,0.6355443000793457,0.6279654502868652,0.030595403164625168,0.591769278049469,0.5958789587020874,0.5980269908905029,0.6097631454467773,0.6279654502868652,0.6655373573303223,0.6774395704269409,0.6831167936325073,0.6868041157722473
672,-0.6425506472587585,27.597097396850586,10.948381423950195,36.138797760009766,0.6425505876541138,0.6329612731933594,0.030372265726327896,0.5984480381011963,0.6029185056686401,0.6083401441574097,0.6170284748077393,0.6329612731933594,0.6708363890647888,0.6842589974403381,0.6905127167701721,0.703164279460907
768,-0.6487293839454651,26.729549407958984,11.12747573852539,34.89155101776123,0.6487295031547546,0.637729287147522,0.03062710165977478,0.6058552861213684,0.6086447834968567,0.6131948828697205,0.6240557432174683,0.637729287147522,0.6808178424835205,0.6907737255096436,0.6952997446060181,0.7031659483909607
864,-0.6541723608970642,25.881465911865234,11.263885498046875,33.65112781524658,0.6541723012924194,0.644099235534668,0.03041527420282364,0.609662652015686,0.6144646406173706,0.6208297610282898,0.6272326111793518,0.644099235534668,0.6844462156295776,0.6954663395881653,0.703100323677063,0.7049545645713806
960,-0.6607744693756104,25.027151107788086,11.280658721923828,32.462212562561035,0.6607744693756104,0.6523804664611816,0.03126440569758415,0.6193689107894897,0.621414065361023,0.6255505681037903,0.6332471370697021,0.6523804664611816,0.691836416721344,0.7049564719200134,0.7095717787742615,0.7140823602676392
1056,-0.666770339012146,24.209033966064453,11.297289848327637,31.297226905822754,0.666770339012146,0.6581171751022339,0.031374070793390274,0.6200347542762756,0.627043604850769,0.6307293176651001,0.6381593942642212,0.6581171751022339,0.6989068984985352,0.7097113728523254,0.7140529155731201,0.7198629975318909
1152,-0.6718974113464355,23.393325805664062,11.219233512878418,30.164101600646973,0.6718974113464355,0.6623866558074951,0.030659815296530724,0.6291794180870056,0.6314903497695923,0.6348724961280823,0.6451520323753357,0.6623866558074951,0.703251838684082,0.7146110534667969,0.7200406789779663,0.7207468748092651
1248,-0.6751295328140259,22.57861328125,11.090736389160156,29.058098316192627,0.6751296520233154,0.6639081835746765,0.030803507193922997,0.6322041749954224,0.6344034075737,0.6378781199455261,0.6500095129013062,0.6639081835746765,0.7053368091583252,0.7198619842529297,0.721481204032898,0.7236379981040955
1344,-0.6794572472572327,21.851680755615234,11.026268005371094,28.001954555511475,0.6794572472572327,0.6703068614006042,0.030971044674515724,0.6389231085777283,0.6403682231903076,0.6442066431045532,0.6518150568008423,0.6703068614006042,0.7082081437110901,0.7232443690299988,0.7265245914459229,0.7322437763214111
1440,-0.6822341084480286,21.138784408569336,10.921836853027344,26.97810459136963,0.6822341084480286,0.6724721193313599,0.03050314076244831,0.6434165239334106,0.6447179317474365,0.6473985910415649,0.654405951499939,0.6724721193313599,0.7160599827766418,0.7248107194900513,0.7308182716369629,0.7323721051216125
1536,-0.6848767995834351,20.437118530273438,10.765157699584961,26.003875732421875,0.6848766803741455,0.6757711172103882,0.03081820160150528,0.645270049571991,0.6479538679122925,0.6497766971588135,0.656617283821106,0.6757711172103882,0.7168325781822205,0.7278829216957092,0.7333890795707703,0.736628532409668
1632,-0.6879404783248901,19.76204490661621,10.622668266296387,25.0356707572937,0.6879403591156006,0.6806011199951172,0.03145359456539154,0.6480315923690796,0.6499238610267639,0.6516781449317932,0.6584842801094055,0.6806011199951172,0.7194398641586304,0.7338595986366272,0.7378914952278137,0.7390069961547852
1728,-0.6914893984794617,19.11655616760254,10.484079360961914,24.100027084350586,0.6914893388748169,0.6818838715553284,0.031768690794706345,0.6502528190612793,0.6516717672348022,0.6567204594612122,0.6622017621994019,0.6818838715553284,0.7245122194290161,0.7375242710113525,0.7404189109802246,0.7444587349891663
1824,-0.6935147643089294,18.48641586303711,10.292647361755371,23.22511577606201,0.6935147047042847,0.684246838092804,0.03159172460436821,0.6512995362281799,0.6547492146492004,0.6582357883453369,0.6642649173736572,0.684246838092804,0.726875364780426,0.7375450730323792,0.7427894473075867,0.7455071210861206
1920,-0.6957616806030273,17.88514518737793,10.127693176269531,22.354597091674805,0.6957617402076721,0.6872655153274536,0.03194441646337509,0.6541865468025208,0.6574408411979675,0.6597486138343811,0.6648011207580566,0.6872655153274536,0.7277742624282837,0.7379341125488281,0.7443426847457886,0.751063346862793
2016,-0.6977071762084961,17.328229904174805,9.957818031311035,21.546520233154297,0.6977072358131409,0.6898630857467651,0.03174653276801109,0.6582573056221008,0.6605650186538696,0.6625844836235046,0.6672954559326172,0.6898630857467651,0.7332373857498169,0.7389609813690186,0.7491406202316284,0.7516503930091858
2112,-0.6996164321899414,16.80010414123535,9.798673629760742,20.7652587890625,0.6996163725852966,0.690355658531189,0.03190711885690689,0.6607205867767334,0.6619454026222229,0.6637529134750366,0.6701126098632812,0.690355658531189,0.7346697449684143,0.742588460445404,0.7510747313499451,0.7533382773399353
2208,-0.7010526061058044,16.310779571533203,9.66146469116211,20.014788150787354,0.7010526061058044,0.6919589042663574,0.03158401697874069,0.6612626314163208,0.6637576818466187,0.6660779714584351,0.6723067760467529,0.6919589042663574,0.7357715964317322,0.7434958219528198,0.7510747313499451,0.7533508539199829
2304,-0.7020632028579712,15.836063385009766,9.52002239227295,19.284518718719482,0.7020632028579712,0.6919589042663574,0.03192245215177536,0.6612643599510193,0.6647038459777832,0.6679904460906982,0.6735395193099976,0.6919589042663574,0.736758828163147,0.7461353540420532,0.7533493041992188,0.7550584673881531
