score
-429.0
-369.0
-435.0
-449.0
-425.0
-397.0
-431.0
-415.0
-457.0
-451.0
-394.0
-374.0
-388.0
-370.0
-384.0
-358.0
-352.0
-428.0
-424.0
-358.0
-348.0
-390.0
-410.0
-332.0
-402.0
-380.0
-382.0
-398.0
-412.0
-320.0
-469.0
-465.0
-433.0
-373.0
-473.0
-447.0
-395.0
-419.0
-377.0
-417.0
-332.0
-400.0
-388.0
-380.0
-400.0
-380.0
-402.0
-398.0
-396.0
-420.0
-350.0
-436.0
-382.0
-394.0
-384.0
-404.0
-368.0
-414.0
-420.0
-380.0
-350.0
-376.0
-444.0
-420.0
-406.0
-428.0
-438.0
-388.0
-364.0
-422.0
-364.0
-384.0
-392.0
-372.0
-418.0
-386.0
-392.0
-376.0
-326.0
-412.0
-366.0
-426.0
-434.0
-378.0
-360.0
-404.0
-370.0
-434.0
-406.0
-420.0
-372.0
-388.0
-380.0
-394.0
-394.0
-372.0
-396.0
-372.0
-396.0
-412.0
