step,best_fitness,avg_hamming,avg_l1,avg_entropy
300,-85.47999572753906,31.65775489807129,9.190286636352539,41.90886631011963
600,-89.93999481201172,31.35736083984375,12.126016616821289,39.95726642608643
900,-94.04000091552734,30.990880966186523,14.171377182006836,38.08121929168701
1200,-98.69999694824219,30.529279708862305,15.693367958068848,36.196210861206055
1500,-104.29999542236328,30.04155731201172,16.845760345458984,34.37008686065674
1800,-111.0199966430664,29.5142822265625,17.741539001464844,32.55668182373047
2100,-117.0199966430664,29.017744064331055,18.448217391967773,30.837160110473633
2400,-120.41999816894531,28.510000228881836,18.972183227539062,29.22320318222046
2700,-124.0199966430664,28.0760440826416,19.426742553710938,27.718653392791747
3000,-127.19999694824219,27.65392303466797,19.772966384887695,26.316132736206054
3300,-129.87998962402344,27.238868713378906,20.05358123779297,24.977166652679443
3600,-131.8000030517578,26.853090286254883,20.304203033447266,23.707170677185058
3900,-133.6999969482422,26.44820213317871,20.468578338623047,22.485395431518555
4200,-135.25999450683594,26.104969024658203,20.632465362548828,21.353781127929686
4500,-136.8199920654297,25.776702880859375,20.7620906829834,20.269340229034423
4800,-138.0399932861328,25.45639991760254,20.850831985473633,19.259700870513917
5100,-139.0,25.15473175048828,20.91292953491211,18.314647483825684
5400,-139.6999969482422,24.903100967407227,20.967227935791016,17.457078742980958
5700,-139.94000244140625,24.702411651611328,21.04874610900879,16.64659252166748
6000,-140.33999633789062,24.490680694580078,21.09393882751465,15.891586208343506
6300,-140.77999877929688,24.314537048339844,21.137056350708008,15.201627111434936
6600,-141.1199951171875,24.148775100708008,21.17232894897461,14.557862806320191
6900,-141.3000030517578,23.9996280670166,21.194557189941406,13.96810359954834
7200,-141.5800018310547,23.859195709228516,21.212371826171875,13.413149070739745
7500,-141.8000030517578,23.753673553466797,21.244915008544922,12.917101669311524
7800,-142.02000427246094,23.645292282104492,21.26343536376953,12.450941276550292
8100,-142.16000366210938,23.576974868774414,21.301820755004883,12.043351316452027
8400,-142.27999877929688,23.508474349975586,21.34032440185547,11.648032760620117
8700,-142.37998962402344,23.420562744140625,21.349815368652344,11.273340940475464
9000,-142.4199981689453,23.36102867126465,21.370935440063477,10.94799280166626
9300,-142.52000427246094,23.313024520874023,21.398099899291992,10.639701080322265
9600,-142.59999084472656,23.278621673583984,21.433818817138672,10.359547662734986
9900,-142.63999938964844,23.23807144165039,21.461166381835938,10.089765691757203
