step,best_fitness,avg_hamming,avg_l1,avg_entropy
140,-78.87999725341797,31.59850311279297,10.270318984985352,41.32760601043701
280,-85.22000122070312,31.277576446533203,13.300630569458008,39.09049682617187
420,-88.55999755859375,30.97869110107422,15.346405029296875,37.12975540161133
560,-93.18000030517578,30.648235321044922,16.85811424255371,35.31418285369873
700,-98.15999603271484,30.310832977294922,18.027666091918945,33.61567687988281
840,-102.79999542236328,29.93902015686035,18.91202735900879,32.01410484313965
980,-108.0999984741211,29.577173233032227,19.6226749420166,30.507680702209473
1120,-111.95999908447266,29.268123626708984,20.208253860473633,29.139171886444093
1260,-115.04000091552734,28.9478702545166,20.648643493652344,27.872627162933348
1400,-118.29999542236328,28.631175994873047,20.999753952026367,26.67479839324951
1540,-120.68000030517578,28.358932495117188,21.31365394592285,25.57175283432007
1680,-122.97999572753906,28.07433319091797,21.5648136138916,24.504848861694335
1820,-124.81999969482422,27.81502914428711,21.777385711669922,23.510208415985108
1960,-126.41999816894531,27.57050132751465,21.954668045043945,22.58204174041748
2100,-128.37998962402344,27.352848052978516,22.1092586517334,21.726896381378175
2240,-130.239990234375,27.122215270996094,22.23622703552246,20.870903968811035
2380,-131.52000427246094,26.902179718017578,22.33797836303711,20.068889904022218
2520,-132.5800018310547,26.67121124267578,22.400388717651367,19.309932041168214
2660,-133.47999572753906,26.482431411743164,22.479595184326172,18.606745433807372
2800,-134.44000244140625,26.29298210144043,22.52992057800293,17.93595790863037
2940,-135.36000061035156,26.11456298828125,22.576265335083008,17.28786668777466
3080,-136.47999572753906,25.953489303588867,22.616113662719727,16.67617883682251
3220,-137.22000122070312,25.78447723388672,22.64124870300293,16.0825523853302
3360,-137.59999084472656,25.65597915649414,22.694990158081055,15.504788017272949
3500,-138.13999938964844,25.51810646057129,22.714664459228516,14.986552381515503
3640,-138.6199951171875,25.385658264160156,22.72645378112793,14.486473178863525
3780,-139.0399932861328,25.290355682373047,22.759986877441406,14.031403923034668
3920,-139.3000030517578,25.20737075805664,22.80000114440918,13.599216747283936
4060,-139.72000122070312,25.089351654052734,22.800046920776367,13.17348027229309
4200,-140.05999755859375,24.99081802368164,22.80561637878418,12.779825735092164
4340,-140.22000122070312,24.915138244628906,22.82440948486328,12.41513237953186
4480,-140.33999633789062,24.843095779418945,22.840787887573242,12.063108015060426
4620,-140.52000427246094,24.776884078979492,22.86174774169922,11.72297511100769
4760,-140.75999450683594,24.706579208374023,22.870838165283203,11.396576166152954
4900,-140.86000061035156,24.640785217285156,22.876583099365234,11.088979339599609
5040,-141.0,24.58839988708496,22.888172149658203,10.805553531646728
5180,-141.09999084472656,24.54413414001465,22.901710510253906,10.551508855819701
5320,-141.239990234375,24.47421646118164,22.890913009643555,10.288882398605347
5460,-141.37998962402344,24.439796447753906,22.910003662109375,10.040720176696777
5600,-141.59999084472656,24.403011322021484,22.92652702331543,9.7943124294281
5740,-141.63999938964844,24.376985549926758,22.944120407104492,9.581799936294555
5880,-141.75999450683594,24.332733154296875,22.946388244628906,9.36085410118103
6020,-141.8199920654297,24.31033706665039,22.96534538269043,9.163567352294923
6160,-141.89999389648438,24.282894134521484,22.975833892822266,8.97630262374878
6300,-142.0,24.251197814941406,22.98356819152832,8.787074851989747
6440,-142.02000427246094,24.2341365814209,23.000823974609375,8.611731719970702
6580,-142.02000427246094,24.20148468017578,23.004657745361328,8.441252374649048
6720,-142.16000366210938,24.163421630859375,22.999095916748047,8.277570152282715
6860,-142.22000122070312,24.146894454956055,23.01263999938965,8.132987117767334
7000,-142.3000030517578,24.130640029907227,23.02339744567871,7.992553281784057
7140,-142.33999633789062,24.114526748657227,23.032846450805664,7.854545855522156
7280,-142.37998962402344,24.08080291748047,23.02560806274414,7.715893054008484
7420,-142.39999389648438,24.065683364868164,23.038185119628906,7.579904532432556
7560,-142.5,24.05531120300293,23.049903869628906,7.458498954772949
7700,-142.5399932861328,24.052671432495117,23.06740379333496,7.350715231895447
7840,-142.5800018310547,24.034992218017578,23.074941635131836,7.2199527502059935
7980,-142.5800018310547,24.003660202026367,23.065332412719727,7.1094951868057255
8120,-142.59999084472656,24.001087188720703,23.079858779907227,7.013497304916382
8260,-142.6199951171875,23.99468421936035,23.092496871948242,6.914069414138794
8400,-142.6199951171875,23.98089599609375,23.098987579345703,6.807205677032471
8540,-142.6199951171875,23.95835304260254,23.09735107421875,6.693791103363037
8680,-142.75999450683594,23.967439651489258,23.11884307861328,6.623592710494995
8820,-142.75999450683594,23.94219398498535,23.11164093017578,6.5257336616516115
8960,-142.75999450683594,23.93096351623535,23.115571975708008,6.438751006126404
9100,-142.75999450683594,23.92511749267578,23.12154769897461,6.365348887443543
9240,-142.75999450683594,23.918283462524414,23.130455017089844,6.2832376718521115
9380,-142.77999877929688,23.910694122314453,23.136632919311523,6.21057767868042
9520,-142.77999877929688,23.895267486572266,23.13378143310547,6.1392457485198975
9660,-142.8000030517578,23.87760353088379,23.129364013671875,6.0657350540161135
9800,-142.86000061035156,23.869915008544922,23.13441276550293,5.999118804931641
9940,-142.87998962402344,23.859289169311523,23.136743545532227,5.9268537044525145
