step,best_fitness,avg_hamming,avg_l1,avg_entropy
100,-0.5615783333778381,62.83241653442383,12.245429039001465,85.66661682128907
200,-0.5738101601600647,61.63777542114258,16.09687614440918,82.98403930664062
300,-0.5797194838523865,60.33708572387695,18.647253036499023,80.3671890258789
400,-0.5849249362945557,59.04193878173828,20.632568359375,77.80424041748047
500,-0.5898283123970032,57.76865768432617,22.177831649780273,75.34946136474609
600,-0.5972000956535339,56.401466369628906,23.258771896362305,72.93846740722657
700,-0.6049160957336426,55.030426025390625,24.099599838256836,70.58026275634765
800,-0.6108881831169128,53.684173583984375,24.765470504760742,68.28010559082031
900,-0.6162554621696472,52.25421905517578,25.233556747436523,65.92762451171875
1000,-0.6220191717147827,50.85143280029297,25.56709098815918,63.664128112792966
1100,-0.6270092725753784,49.53427505493164,25.841413497924805,61.49326019287109
1200,-0.6343834400177002,48.19889831542969,26.04280662536621,59.298883056640626
1300,-0.6391982436180115,46.95119857788086,26.1766300201416,57.224665832519534
1400,-0.6440582871437073,45.66729736328125,26.1711483001709,55.168592834472655
1500,-0.6499983668327332,44.4030876159668,26.12921142578125,53.14381103515625
1600,-0.6570509076118469,43.22751998901367,26.081985473632812,51.20704803466797
1700,-0.6620693802833557,42.137611389160156,26.056310653686523,49.34812240600586
1800,-0.6682023406028748,41.00428009033203,25.91943359375,47.52323913574219
1900,-0.674786388874054,39.96084976196289,25.819616317749023,45.73811492919922
2000,-0.6795004606246948,38.955116271972656,25.673913955688477,44.026309204101565
2100,-0.684131920337677,37.95353317260742,25.47690200805664,42.38464584350586
2200,-0.6881394982337952,37.053123474121094,25.32413673400879,40.83443832397461
2300,-0.6920417547225952,36.204532623291016,25.15875816345215,39.364279174804686
2400,-0.6959344148635864,35.35261154174805,24.98053741455078,37.8630012512207
2500,-0.6995155811309814,34.51668930053711,24.775197982788086,36.41600341796875
2600,-0.7034031748771667,33.82941436767578,24.66187858581543,35.100521850585935
2700,-0.7068408727645874,33.115047454833984,24.49811363220215,33.78794860839844
2800,-0.7097386717796326,32.430294036865234,24.309850692749023,32.54244155883789
2900,-0.7121128439903259,31.784244537353516,24.119779586791992,31.35778465270996
3000,-0.7145876288414001,31.175352096557617,23.95599937438965,30.209348297119142
3100,-0.7178947925567627,30.6138973236084,23.79087257385254,29.147283172607423
3200,-0.7198282480239868,30.089094161987305,23.655502319335938,28.076649475097657
3300,-0.722543478012085,29.58274269104004,23.498722076416016,27.09556999206543
3400,-0.7245095372200012,29.123708724975586,23.368234634399414,26.12226676940918
3500,-0.7270519733428955,28.68509864807129,23.254804611206055,25.18236427307129
