name_algo,score
PPO-EDA,593.64
Tabu,588.7199999999999
DiscreteLengler2OnePlusOne,587.6800000000001
RF1MetaModelLogNormal,586.6800000000001
Neural1MetaModelLogNormal,586.44
DiscreteLengler3OnePlusOne,583.16
CMAL2,582.5
CMAL,582.5
CMASL3,582.5
CMASL2,582.3000000000001
SmoothDiscreteLenglerOnePlusOne,582.3
NGOpt16,582.3
YoSmoothDiscreteLenglerOnePlusOne,582.3
Wiz,582.3
DiscreteLenglerOnePlusOne,582.3
NGDSRW,582.3
NGOpt,582.3
NGOpt10,582.3
NGOpt15,582.3
VastLengler,582.3
UltraSmoothDiscreteLenglerOnePlusOne,582.3
NGOpt36,582.3
NgIoh5,582.3
NGOpt39,582.3
NGOptF,582.3
NGOptF2,582.3
NGOptF5,582.3
SuperSmoothDiscreteLenglerOnePlusOne,582.3
SmootherDiscreteLenglerOnePlusOne,582.3
NgIoh,582.3
NgIoh2,582.3
NgIoh3,582.3
NGOptRW,582.3
NGOpt
BigLognormalDiscreteOnePlusOne,582.22
CMALL,581.8199999999999
NGOptSingle9,581.74
NgLglr,581.0799999999999
NgLn,580.4199999999998
CMAL3,580.1600000000001
PolyLN,580.12
SVM1MetaModelLogNormal,579.5200000000001
CMALS,578.6200000000001
DiscreteLenglerHalfOnePlusOne,577.8399999999999
discretememetic,577.6600000000001
NgRS,577.46
RLSOnePlusOne,577.4
ManyLN,577.2
MultiLN,576.8199999999999
SmoothLognormalDiscreteOnePlusOne,576.72
NeuralMetaModelLogNormal,576.72
MetaModelLogNormal,576.72
LognormalDiscreteOnePlusOne,576.72
SVMMetaModelLogNormal,576.72
RFMetaModelLogNormal,576.72
SmoothDiscreteLognormalOnePlusOne,576.72
DiscreteLenglerFourthOnePlusOne,576.38
FCarola6,575.88
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,574.02
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,574.02
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,574.02
CMApara,573.9199999999998
OnePtRecombiningDiscreteLenglerOnePlusOne,572.9199999999998
CmaFmin2,570.9799999999999
ChainCMAwithMetaRecenteringdim,570.9599999999999
PBIL,570.8199999999999
CMASL,570.6800000000001
CLengler,570.6800000000001
CMALYS,570.6800000000001
NGOptSingle16,570.3399999999999
SmallLognormalDiscreteOnePlusOne,570.3
MultiDiscrete,569.98
NGOpt4,569.74
SmoothDiscreteOnePlusOne,569.74
DiscreteOnePlusOne,569.74
NGOpt8,569.74
MetaModelFmin2,569.7
SmoothRecombiningDiscreteLenglerOnePlusOne,568.78
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,568.78
RecombiningDiscreteLenglerOnePlusOne,568.78
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,568.78
MinRecombiningDiscreteLenglerOnePlusOne,568.72
ChainCMAwithLHSdim,567.44
NgIohLn,566.9799999999999
NgDS3,566.9799999999999
AdaptiveDiscreteOnePlusOne,566.92
SmoothAdaptiveDiscreteOnePlusOne,566.92
TinyLognormalDiscreteOnePlusOne,566.5400000000001
SuperSmoothTinyLognormalDiscreteOnePlusOne,566.5400000000001
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,566.4200000000002
Carola7,566.26
TwoPtRecombiningDiscreteLenglerOnePlusOne,566.1200000000001
CMALn,565.84
ChainCMAwithRdim,565.82
RandRecombiningDiscreteLenglerOnePlusOne,565.6
SparseDiscreteOnePlusOne,562.66
Carola9,562.64
NgIohMLn,561.86
MaxRecombiningDiscreteLenglerOnePlusOne,561.04
Carola10,560.66
TripleDiagonalCMA,560.5200000000001
ChainCMAwithRsqrt,560.2
DSsubspace,558.3999999999999
DSbase,558.3999999999999
SparseOrNot,558.38
Carola13,558.02
ChainCMAwithR30,557.9000000000001
SQOPSODCMA,556.96
Carola8,556.88
ChainCMAwithMetaRecentering30,556.8399999999999
NGO,556.28
Shiwa,556.28
NGOptBase,556.28
DoubleFastGADiscreteOnePlusOne,556.28
NGOptDSBase,556.28
NgDS,556.28
NgDS11,556.28
NgIoh17,556.28
CSEC,556.28
CSEC10,556.28
CSEC11,556.28
NgIohTuned,556.28
NgIohRW2,556.28
NgIoh9,556.28
NgDS2,556.28
NgIoh7,556.28
NgIoh4,556.28
NgIoh21,556.28
NgIoh20,556.28
NgIoh19,556.28
NgIoh18,556.28
NgIoh8,556.28
NgIoh15,556.28
NgIoh13,556.28
NgIoh10,556.28
NgIoh11,556.28
NgIoh16,556.28
NgIoh15b,556.28
NgIoh12,556.28
NgIoh14b,556.28
NgIoh14,556.28
NgIoh13b,556.28
NgIoh12b,556.28
FastGADiscreteOnePlusOne,555.8
ChainCMAwithMetaRecenteringsqrt,555.6999999999999
CMARS,554.88
BAR,554.6399999999999
NgIohRS,554.6
Carola6,554.5400000000001
pCarola6,554.5400000000001
PCarola6,554.5400000000001
NGOptSingle25,554.1
ChainCMAwithLHS30,553.5600000000001
ChainCMAwithLHSsqrt,552.98
BAR2,550.3399999999999
Carola5,546.8
CMandAS2,546.7
LPCMA,545.8199999999999
LogSQPCMAPlus,545.12
LogSQPCMA,545.12
LogBFGSCMA,545.12
LogBFGSCMAPlus,545.12
Carola15,545.08
FCMAp13,543.3
Carola1,542.68
Carola2,540.9599999999999
DiscreteDoerrOnePlusOne,540.52
ChainDiagonalCMAPowell,540.1000000000001
ChainNaiveTBPSACMAPowell,539.58
ASCMADEthird,539.12
CMandAS3,538.7400000000001
LogMultiBFGS,538.44
LogMultiBFGSPlus,538.44
NLOPT_LN_PRAXIS,538.3799999999999
ChainCMAwithMetaRecentering,537.9799999999999
Carola4,537.96
RF1MetaModelD,537.6200000000001
Quad1MetaModelD,537.6200000000001
SVM1MetaModelD,537.6200000000001
Neural1MetaModelD,537.6200000000001
EDCMA,537.6200000000001
F3SQPCMA,537.4999999999999
FSQPCMA,537.4999999999999
ChainCMAwithLHS,537.1
SqrtSQPCMAPlus,536.96
SqrtSQPCMA,536.96
SqrtBFGSCMA,536.96
SqrtBFGSCMAPlus,536.96
ChainCMAwithR,536.14
SqrtMultiBFGS,535.28
SqrtMultiBFGSPlus,535.28
EDA,534.62
MixDeterministicRL,532.98
LargeDiagCMA,530.1800000000001
SparseDoubleFastGADiscreteOnePlusOne,529.98
DiagonalCMA,529.3
MetaModelDiagonalCMA,529.3
F2SQPCMA,527.1400000000001
RecombiningGA,527.1
MultiCMA,526.92
ForceMultiCobyla,526.9
BAR4,526.4200000000001
SplitCMA,525.6200000000001
NLOPT_GN_DIRECT_L,524.0
ChainCMAPowell,522.5999999999999
ChainMetaModelPowell,522.5999999999999
RecombiningDiscreteLognormalOnePlusOne,522.5400000000001
SuperSmoothRecombiningDiscreteLognormalOnePlusOne,522.5400000000001
SQPCMA,521.8
BFGSCMA,521.8
BFGSCMAPlus,521.8
SQPCMAPlus,521.8
MultiSQPPlus,521.8
MultiSQP,521.8
MultiCobylaPlus,521.8
MultiCobyla,521.8
MultiBFGSPlus,521.8
MultiBFGS,521.8
Portfolio,521.8
ECMA,520.58
NLOPT_GN_ESCH,518.88
FCMA,518.42
RotatedRecombiningGA,517.9200000000001
PolyCMA,517.3199999999999
BOA,517.18
LargeCMA,517.04
BAR3,515.9999999999999
TripleCMA,515.74
SplitTwoPointsDE,513.4599999999999
Carola3,513.44
CM,513.44
CMA,513.44
RF1MetaModel,513.44
NeuralMetaModel,513.44
RescaledCMA,513.44
SVMMetaModel,513.44
OldCMA,513.44
Neural1MetaModel,513.44
RFMetaModel,513.44
SVM1MetaModel,513.44
LSCMA,513.44
MetaCMA,513.44
Quad1MetaModel,513.44
MetaModel,513.44
ChoiceBase,513.44
XLognormalDiscreteOnePlusOne,513.4200000000001
SplitQODE,510.78000000000003
UltraSmoothElitistRecombiningDiscreteLognormalOnePlusOne,509.86
MetaNGOpt10,509.4
SplitDE,509.34
MultiScaleCMA,507.32
NoisyRL3,507.03999999999996
NoisyRL2,507.03999999999996
SpecialRL,506.44000000000005
DiscreteDE,505.2
NoisyRL1,504.75999999999993
MIMIC,504.36
Carola14,504.32
Carola11,504.32
CMAstd,503.01999999999987
ParaPortfolio,499.06000000000006
ChainCMASQP,496.06000000000006
ChainMetaModelSQP,496.06000000000006
SmoothElitistRandRecombiningDiscreteLognormalOnePlusOne,494.23999999999995
NelderMead,493.6
HugeLognormalDiscreteOnePlusOne,492.38
RandRecombiningDiscreteLognormalOnePlusOne,485.41999999999996
Cobyla,485.19999999999993
OpoTinyDE,482.38
OpoDE,482.14000000000004
TinyCMA,480.86
ChainDEwithLHSdim,480.48000000000013
DiscreteBSOOnePlusOne,479.84000000000003
ChainDEwithLHSsqrt,479.84
ChainDEwithMetaRecenteringdim,479.75999999999993
ChainDEwithMetaTuneRecenteringdim,479.75999999999993
DE,478.6
Powell,478.6
VastDE,478.6
NeuralMetaModelDE,478.6
NoisyDE,478.6
SVMMetaModelDE,478.6
LSDE,478.6
MetaModelDE,478.6
RFMetaModelDE,478.6
HSDE,478.6
ChainDEwithR30,478.14000000000004
ChainDEwithMetaTuneRecenteringsqrt,477.91999999999996
ChainDEwithMetaRecenteringsqrt,477.91999999999996
ChainDEwithRdim,477.52
SPQODE,477.38
QODE,477.38
SODE,477.38
LQODE,477.38
TinyQODE,477.38
ChainDEwithLHS,476.8
ChainDEwithMetaTuneRecentering30,476.7200000000001
ChainDEwithMetaRecentering30,476.7200000000001
