name_algo,score
Tabu,0.7657846284375001
ChainCMAwithMetaRecenteringsqrt,0.756539065
ChainCMAwithRsqrt,0.75606952765625
ChainCMAwithLHSsqrt,0.7556879109375001
TripleDiagonalCMA,0.7552216825
LPCMA,0.7551841662500001
CMALn,0.7539763729687501
CMApara,0.753964868125
ChainCMAwithMetaRecentering,0.75274126453125
CmaFmin2,0.75242414578125
NLOPT_GN_ESCH,0.7524147159375001
ChainCMAwithR,0.7523748796875
PPO-EDA,0.7522949
Carola7,0.75208490078125
CMARS,0.7516240982812501
ChainCMAwithLHS,0.7514864464062498
BAR,0.75134765078125
MetaModelFmin2,0.751308646875
PCarola6,0.75084829296875
Carola6,0.75084829296875
pCarola6,0.75084829296875
SQOPSODCMA,0.7504431637500002
ChainCMAwithLHS30,0.75024031859375
CMAL3,0.7500197128125
CMALS,0.7499669553125001
CMandAS2,0.7499140606249999
CMASL3,0.7495191156250001
CMAL2,0.7495191156250001
CMAL,0.7495191156250001
ChainCMAwithMetaRecentering30,0.7492630309375001
Carola15,0.74859811703125
CMALL,0.7482916378125
ChainCMAwithR30,0.7481690960937499
Carola5,0.7479012804687499
CMASL2,0.7477107521875
ASCMADEthird,0.7469728393749999
DiagonalCMA,0.74675628359375
MetaModelDiagonalCMA,0.74675628359375
BAR2,0.74661911984375
Carola9,0.7464320382812499
PBIL,0.7463200576562501
Carola8,0.7461663014062501
Carola10,0.74564895375
Carola13,0.74481316765625
Quad1MetaModelD,0.7446883418750001
SVM1MetaModelD,0.7446883418750001
Neural1MetaModelD,0.7446883418750001
EDCMA,0.7446883418750001
RF1MetaModelD,0.7446883418750001
FSQPCMA,0.74426201453125
F3SQPCMA,0.74426201453125
CMandAS3,0.74417776796875
SqrtSQPCMA,0.74364247453125
SqrtSQPCMAPlus,0.74364247453125
SqrtBFGSCMA,0.74364247453125
SqrtBFGSCMAPlus,0.74364247453125
ChainCMAwithRdim,0.7436125656250001
SqrtMultiBFGS,0.74348774875
SqrtMultiBFGSPlus,0.74348774875
ChainNaiveTBPSACMAPowell,0.74291481421875
LargeDiagCMA,0.7426225623437499
ChainCMAwithLHSdim,0.7425342834374999
ChainDiagonalCMAPowell,0.7423635792187502
NeuralMetaModel,0.74172794765625
SVM1MetaModel,0.74172794765625
Quad1MetaModel,0.74172794765625
ChoiceBase,0.74172794765625
RF1MetaModel,0.74172794765625
LSCMA,0.74172794765625
RFMetaModel,0.74172794765625
RescaledCMA,0.74172794765625
OldCMA,0.74172794765625
MetaCMA,0.74172794765625
CM,0.74172794765625
SVMMetaModel,0.74172794765625
Carola3,0.74172794765625
Neural1MetaModel,0.74172794765625
MetaModel,0.74172794765625
CMA,0.74172794765625
Carola4,0.74163899375
ChainCMAwithMetaRecenteringdim,0.74136016125
LargeCMA,0.74130440109375
DiscreteDE,0.7408516559375
ChainCMAPowell,0.7395016765625001
ChainMetaModelPowell,0.7395016765625001
ECMA,0.7393882848437501
CMAstd,0.7391460723437501
NgIoh5,0.7390297965625
NgIoh3,0.7390297965625
DiscreteLenglerOnePlusOne,0.7390297965625
YoSmoothDiscreteLenglerOnePlusOne,0.7390297965625
Wiz,0.7390297965625
VastLengler,0.7390297965625
UltraSmoothDiscreteLenglerOnePlusOne,0.7390297965625
SuperSmoothDiscreteLenglerOnePlusOne,0.7390297965625
NGDSRW,0.7390297965625
NGOpt,0.7390297965625
NGOpt10,0.7390297965625
NGOpt15,0.7390297965625
NGOpt16,0.7390297965625
NGOpt36,0.7390297965625
NGOptF5,0.7390297965625
NgIoh2,0.7390297965625
NgIoh,0.7390297965625
SmoothDiscreteLenglerOnePlusOne,0.7390297965625
SmootherDiscreteLenglerOnePlusOne,0.7390297965625
NGOptRW,0.7390297965625
NGOptF3,0.7390297965625
NGOptF2,0.7390297965625
NGOptF,0.7390297965625
NGOpt39,0.7390297965625
Carola1,0.7386670873437501
CMASL,0.7386073118750002
CLengler,0.7386073118750002
CMALYS,0.7386073118750002
NgRS,0.7383334221874999
TripleCMA,0.7379827740625
SplitCMA,0.73793375734375
CMAsmall,0.737736801875
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,0.73769092296875
RotatedTwoPointsDE,0.7376602096875
Carola2,0.73702421484375
UltraSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7368746278125001
SmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7368746278125001
SuperSmoothElitistRecombiningDiscreteLenglerOnePlusOne,0.7368746278125001
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,0.73678571828125
SmoothRecombiningDiscreteLenglerOnePlusOne,0.73678571828125
RecombiningDiscreteLenglerOnePlusOne,0.73678571828125
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,0.73678571828125
Carola11,0.73662439890625
Carola14,0.73662439890625
MultiCMA,0.73652682625
TinyCMA,0.7362719507812499
BAR3,0.73596196953125
PolyCMA,0.73568605109375
ChainCMASQP,0.7356263057812499
ChainMetaModelSQP,0.7356263057812499
TwoPtRecombiningDiscreteLenglerOnePlusOne,0.7349886759375
FCarola6,0.7349669539062501
RandRecombiningDiscreteLenglerOnePlusOne,0.7347261229687501
discretememetic,0.7346960446875
BigLognormalDiscreteOnePlusOne,0.7346860728125
OnePtRecombiningDiscreteLenglerOnePlusOne,0.734527689375
RF1MetaModelLogNormal,0.73441563421875
NgLglr,0.7336712128125
DiscreteLenglerHalfOnePlusOne,0.7336110949999999
MIMIC,0.7330179601562501
RecombiningGA,0.7328486615625001
SmallLognormalDiscreteOnePlusOne,0.7327551868750002
LognormalDiscreteOnePlusOne,0.73258909484375
RFMetaModelLogNormal,0.73258909484375
NeuralMetaModelLogNormal,0.73258909484375
SVMMetaModelLogNormal,0.73258909484375
SmoothLognormalDiscreteOnePlusOne,0.73258909484375
SmoothDiscreteLognormalOnePlusOne,0.73258909484375
MetaModelLogNormal,0.73258909484375
DiscreteLenglerFourthOnePlusOne,0.7325341954687501
MultiCobyla,0.73236506734375
MultiSQPPlus,0.73236506734375
MultiCobylaPlus,0.73236506734375
BFGSCMAPlus,0.73236506734375
MultiBFGS,0.73236506734375
MultiSQP,0.73236506734375
Portfolio,0.73236506734375
SQPCMA,0.73236506734375
MultiBFGSPlus,0.73236506734375
BFGSCMA,0.73236506734375
SQPCMAPlus,0.73236506734375
NgIohLn,0.7323558328125002
NgDS3,0.7323558328125002
NgIohRS,0.7323002684375
NgLn,0.7322603282812501
ForceMultiCobyla,0.7321558753125
MixDeterministicRL,0.7320480885937501
LogMultiBFGSPlus,0.73201129421875
LogMultiBFGS,0.73201129421875
SVM1MetaModelLogNormal,0.73195491390625
MinRecombiningDiscreteLenglerOnePlusOne,0.7318947003124999
MetaNGOpt10,0.73128086078125
BOA,0.7311452026562499
Neural1MetaModelLogNormal,0.73091988375
