name_algo,score
Tabu,438.12
ChainCMAwithRsqrt,430.7
LPCMA,429.58000000000004
CMApara,427.71999999999997
CMAL2,427.2
CMASL3,427.2
CMAL,427.2
ChainCMAwithLHS,427.08000000000004
CMAL3,426.52
Carola5,426.48
ChainCMAwithR,424.91999999999996
ChainCMAwithMetaRecenteringsqrt,424.88
CMALS,424.56000000000006
ChainCMAwithLHSsqrt,424.44000000000005
NLOPT_GN_ESCH,424.26000000000005
ChainCMAwithMetaRecentering,423.88
DiscreteDE,423.46000000000004
CMASL2,423.23999999999995
TripleDiagonalCMA,423.0400000000001
CMALL,422.85999999999996
Carola7,421.58000000000004
Carola15,420.94000000000005
CMALn,420.58000000000004
RF1MetaModelD,420.16
EDCMA,420.16
Quad1MetaModelD,420.16
SVM1MetaModelD,420.16
Neural1MetaModelD,420.16
CmaFmin2,419.64
CMARS,419.14000000000004
SQOPSODCMA,419.06000000000006
NGOptSingle16,419.05999999999995
MetaModelFmin2,418.82000000000005
DiscreteLengler3OnePlusOne,418.6
DiagonalCMA,418.5400000000001
MetaModelDiagonalCMA,418.5400000000001
Carola6,418.26000000000005
pCarola6,418.26000000000005
PCarola6,418.26000000000005
Carola4,417.4599999999999
BAR,416.82
PolyLN,416.8
NgIohMLn,416.4
ASCMADEthird,416.38
BigLognormalDiscreteOnePlusOne,415.84000000000003
ChainCMAwithMetaRecentering30,415.8
Carola13,415.73999999999995
CMandAS2,415.71999999999997
Carola9,415.48000000000013
ChainCMAwithLHS30,415.06000000000006
MultiLN,414.65999999999997
Carola8,414.5
NGOptSingle9,414.41999999999996
NGOptSingle25,414.37999999999994
DiscreteLengler2OnePlusOne,414.34
ChainCMAwithR30,414.3
NgLn,413.68
SparseOrNot,413.34000000000003
discretememetic,413.0999999999999
SqrtBFGSCMA,413.0
SqrtSQPCMA,413.0
SqrtBFGSCMAPlus,413.0
SqrtSQPCMAPlus,413.0
ChainDiagonalCMAPowell,412.78000000000003
TwoPtRecombiningDiscreteLenglerOnePlusOne,412.67999999999995
ChainCMAwithLHSdim,412.56000000000006
CMALYS,412.34
CLengler,412.34
CMASL,412.34
NgRS,412.21999999999997
ChainCMAwithMetaRecenteringdim,412.17999999999995
FSQPCMA,411.93999999999994
F3SQPCMA,411.93999999999994
Carola10,411.9
ChainCMAwithRdim,411.9
SmoothElitistRandRecombiningDiscreteLenglerOnePlusOne,411.78000000000003
ECMA,411.52
LargeDiagCMA,411.4
OnePtRecombiningDiscreteLenglerOnePlusOne,411.36
PPO-EDA,411.16
SuperSmoothRecombiningDiscreteLenglerOnePlusOne,410.9
UltraSmoothRecombiningDiscreteLenglerOnePlusOne,410.9
RecombiningDiscreteLenglerOnePlusOne,410.9
SmoothRecombiningDiscreteLenglerOnePlusOne,410.9
NgLglr,410.84000000000003
DiscreteLenglerHalfOnePlusOne,410.84
SqrtMultiBFGS,410.58000000000004
SqrtMultiBFGSPlus,410.58000000000004
Carola1,410.56000000000006
PBIL,410.4
NgDS3,410.1
NgIohLn,410.1
EDA,409.9200000000001
SVM1MetaModelLogNormal,409.8
RandRecombiningDiscreteLenglerOnePlusOne,409.6
ChoiceBase,409.44
SVMMetaModel,409.44
CM,409.44
SVM1MetaModel,409.44
NeuralMetaModel,409.44
RFMetaModel,409.44
RF1MetaModel,409.44
Quad1MetaModel,409.44
