name_algo,score
PPO-EDA,0.7986294
BigLognormalDiscreteOnePlusOne,0.7819635361439046
DiscreteLengler3OnePlusOne,0.7818121217428908
DiscreteLengler2OnePlusOne,0.7810187286197515
NgRS,0.7808394687364565
SVM1MetaModelLogNormal,0.7789584206197631
RFMetaModelLogNormal,0.7789166468069534
LognormalDiscreteOnePlusOne,0.7789166468069534
MetaModelLogNormal,0.7789166468069534
SmoothLognormalDiscreteOnePlusOne,0.7789166468069534
SmoothDiscreteLognormalOnePlusOne,0.7789166468069534
NeuralMetaModelLogNormal,0.7789166468069534
SVMMetaModelLogNormal,0.7789166468069534
NGOpt15,0.7787803087526547
NGOpt36,0.7787803087526547
NGOpt16,0.7787803087526547
Wiz,0.7787803087526547
NGOpt10,0.7787803087526547
NGOpt,0.7787803087526547
NGOptF,0.7787803087526547
NGDSRW,0.7787803087526547
DiscreteLenglerOnePlusOne,0.7787803087526547
NGOpt39,0.7787803087526547
YoSmoothDiscreteLenglerOnePlusOne,0.7787803087526547
NGOptF2,0.7787803087526547
NGOptF3,0.7787803087526547
NGOptRW,0.7787803087526547
VastLengler,0.7787803087526547
NgIoh2,0.7787803087526547
NgIoh3,0.7787803087526547
NgIoh5,0.7787803087526547
SmoothDiscreteLenglerOnePlusOne,0.7787803087526547
SmootherDiscreteLenglerOnePlusOne,0.7787803087526547
SuperSmoothDiscreteLenglerOnePlusOne,0.7787803087526547
UltraSmoothDiscreteLenglerOnePlusOne,0.7787803087526547
NgIoh,0.7787803087526547
NGOptF5,0.7787803087526547
NgLglr,0.7787789230106358
Neural1MetaModelLogNormal,0.7785551074228714
DiscreteLenglerHalfOnePlusOne,0.7778360005583594
FCarola6,0.7778002623494249
SmallLognormalDiscreteOnePlusOne,0.7775575999047081
RF1MetaModelLogNormal,0.7775012325339503
NgLn,0.7766135819485529
discretememetic,0.7755564456547136
NGOpt4,0.7751458269155495
SmoothAdaptiveDiscreteOnePlusOne,0.7751458269155495
AdaptiveDiscreteOnePlusOne,0.7751458269155495
NGOpt8,0.7751458269155495
DiscreteLenglerFourthOnePlusOne,0.7745763731457729
SuperSmoothTinyLognormalDiscreteOnePlusOne,0.7744533311238861
TinyLognormalDiscreteOnePlusOne,0.7744533311238861
SmoothDiscreteOnePlusOne,0.773158580675424
DiscreteOnePlusOne,0.773158580675424
RLSOnePlusOne,0.7715144841740935
NgDS3,0.7662728871502209
NgIohLn,0.7662728871502209
MIMIC,0.7634978229205699
CmaFmin2,0.7619830973950682
Carola8,0.7609508425052212
CMASL,0.7609423211179422
CLengler,0.7609423211179422
CMALYS,0.7609423211179422
Carola13,0.7607099518927514
