# epsilon_svgd: 0.03
# lambda_: 20
# gamma: 0.001
# decay_start_ratio: 0.8
# decay_min_factor: 0.1
# decay_enabled: False
# kernel: rbf
# advantage: peragentrankweighted
# M: 3
# mode: no_interact
# budget: 40000
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
60,-544.4199829101562,127.88496398925781,93.82491302490234,116.45378112792969,-544.4199829101562,-527.5,96.13502502441406,-726.1599731445312,-690.7000122070312,-666.0999755859375,-618.0,-527.5,-479.75,-432.8999938964844,-371.6499938964844,-341.9599914550781
120,-595.8999633789062,127.44371795654297,106.0228500366211,94.05682373046875,-595.9000244140625,-596.0,89.04352569580078,-793.2000122070312,-748.5,-718.7000122070312,-650.25,-596.0,-532.0,-482.70001220703125,-462.04998779296875,-439.3399963378906
180,-769.0399780273438,127.63543701171875,112.54637145996094,79.08062998453777,-769.0399780273438,-765.0,125.35675811767578,-1026.43994140625,-982.5999755859375,-920.0999755859375,-858.0,-765.0,-672.5,-625.5999755859375,-593.7000122070312,-555.5599975585938
240,-961.5999755859375,127.71168518066406,116.47271728515625,68.13057200113933,-961.5999755859375,-960.5,123.78174591064453,-1200.5,-1155.4000244140625,-1118.699951171875,-1024.5,-960.5,-872.75,-815.7999877929688,-781.9000244140625,-773.0999755859375
300,-1113.3399658203125,127.67098999023438,118.86644744873047,59.735679626464844,-1113.3399658203125,-1094.0,122.3295669555664,-1372.4200439453125,-1314.5,-1265.5999755859375,-1200.5,-1094.0,-1028.0,-975.5,-916.4500122070312,-892.8400268554688
360,-1217.0599365234375,127.48207092285156,120.3506088256836,53.14934412638346,-1217.06005859375,-1195.0,115.38230895996094,-1510.0799560546875,-1419.5999755859375,-1362.199951171875,-1298.75,-1195.0,-1146.0,-1089.0,-1029.8499755859375,-993.760009765625
420,-1315.47998046875,127.59841918945312,121.6911849975586,47.69437917073568,-1315.47998046875,-1305.5,109.48885345458984,-1568.0400390625,-1504.5,-1476.300048828125,-1372.75,-1305.5,-1233.25,-1194.9000244140625,-1181.1500244140625,-1129.719970703125
480,-1400.3199462890625,127.65086364746094,122.6975326538086,43.132164001464844,-1400.3199462890625,-1391.0,101.6437759399414,-1615.219970703125,-1576.4000244140625,-1534.699951171875,-1466.5,-1391.0,-1328.75,-1274.5,-1242.6500244140625,-1218.0
540,-1466.3800048828125,127.36566162109375,123.10240173339844,39.25491841634115,-1466.3800048828125,-1449.0,106.91218566894531,-1732.719970703125,-1668.1500244140625,-1615.9000244140625,-1531.25,-1449.0,-1390.75,-1354.199951171875,-1310.75,-1274.9000244140625
600,-1532.1400146484375,127.48637390136719,123.74382781982422,35.969678243001304,-1532.1400146484375,-1519.5,107.83106994628906,-1780.0799560546875,-1714.949951171875,-1679.199951171875,-1599.5,-1519.5,-1450.0,-1402.9000244140625,-1360.8499755859375,-1344.8199462890625
660,-1587.5,127.78187561035156,124.50236511230469,32.99698003133138,-1587.5,-1579.5,108.9065170288086,-1854.1199951171875,-1792.1500244140625,-1714.5999755859375,-1651.75,-1579.5,-1510.5,-1444.5999755859375,-1427.4000244140625,-1402.9000244140625
720,-1635.719970703125,127.85392761230469,124.96504211425781,30.395803451538086,-1635.719970703125,-1621.5,107.74674987792969,-1906.0400390625,-1817.050048828125,-1761.4000244140625,-1700.0,-1621.5,-1565.75,-1501.5,-1480.25,-1439.800048828125
780,-1679.8599853515625,127.7747802734375,125.17818450927734,28.438570658365887,-1679.8599853515625,-1653.0,108.89820861816406,-1938.6400146484375,-1903.1500244140625,-1817.5,-1747.25,-1653.0,-1610.0,-1549.0999755859375,-1517.6500244140625,-1496.9000244140625
840,-1721.8599853515625,127.62657928466797,125.29832458496094,26.43308385213216,-1721.8599853515625,-1697.0,106.85569763183594,-1976.1199951171875,-1908.300048828125,-1867.199951171875,-1791.0,-1697.0,-1637.75,-1605.9000244140625,-1570.699951171875,-1541.8399658203125
900,-1756.0599365234375,127.65959167480469,125.54247283935547,24.642335255940754,-1756.06005859375,-1733.0,106.59660339355469,-1977.0999755859375,-1945.050048828125,-1895.4000244140625,-1836.0,-1733.0,-1677.0,-1635.800048828125,-1611.949951171875,-1549.8800048828125
960,-1791.47998046875,127.70947265625,125.79170227050781,22.961347579956055,-1791.47998046875,-1777.0,102.2579574584961,-1982.300048828125,-1945.050048828125,-1921.5999755859375,-1876.0,-1777.0,-1720.25,-1662.5999755859375,-1639.800048828125,-1629.4000244140625
1020,-1823.0799560546875,127.64923095703125,125.88984680175781,21.51940409342448,-1823.0799560546875,-1833.5,104.49494171142578,-2032.1600341796875,-1977.3499755859375,-1953.0,-1898.25,-1833.5,-1750.0,-1696.5,-1659.5999755859375,-1635.280029296875
1080,-1853.52001953125,127.67391204833984,126.03926849365234,20.21586736043294,-1853.52001953125,-1854.5,107.64725494384766,-2086.43994140625,-2001.949951171875,-1980.5,-1926.25,-1854.5,-1777.0,-1716.5,-1689.9000244140625,-1652.9200439453125
1140,-1879.5799560546875,127.63945770263672,126.13197326660156,18.995900472005207,-1879.5799560546875,-1872.5,110.97650146484375,-2122.280029296875,-2059.199951171875,-2021.9000244140625,-1956.25,-1872.5,-1796.0,-1746.699951171875,-1721.4000244140625,-1679.0400390625
1200,-1905.3800048828125,127.74422454833984,126.3626708984375,17.99425443013509,-1905.3800048828125,-1911.0,106.54339599609375,-2122.719970703125,-2088.39990234375,-2040.0999755859375,-1977.25,-1911.0,-1827.5,-1765.9000244140625,-1761.9000244140625,-1703.9599609375
1260,-1933.8199462890625,127.80308532714844,126.53950500488281,16.99546750386556,-1933.8199462890625,-1931.0,104.39371490478516,-2144.60009765625,-2107.050048828125,-2059.60009765625,-2006.25,-1931.0,-1859.5,-1812.5999755859375,-1771.5999755859375,-1705.9599609375
1320,-1954.4599609375,127.61528778076172,126.4395980834961,16.091076850891113,-1954.4599609375,-1954.5,103.84117126464844,-2164.280029296875,-2108.25,-2078.699951171875,-2026.75,-1954.5,-1882.75,-1830.4000244140625,-1787.9000244140625,-1729.5999755859375
1380,-1972.0999755859375,127.58076477050781,126.486083984375,15.185317675272623,-1972.0999755859375,-1977.5,104.21261596679688,-2164.56005859375,-2134.39990234375,-2099.60009765625,-2043.75,-1977.5,-1898.0,-1845.800048828125,-1817.4000244140625,-1763.239990234375
1440,-1991.679931640625,127.51622009277344,126.48873901367188,14.363463401794434,-1991.6800537109375,-2007.0,104.33876037597656,-2178.47998046875,-2147.75,-2113.199951171875,-2066.5,-2007.0,-1916.75,-1863.199951171875,-1819.300048828125,-1789.52001953125
1500,-2007.659912109375,127.44044494628906,126.4725341796875,13.65987745920817,-2007.6600341796875,-2012.5,103.03904724121094,-2194.43994140625,-2159.35009765625,-2141.300048828125,-2078.25,-2012.5,-1934.0,-1871.800048828125,-1831.5,-1801.719970703125
1560,-2024.659912109375,127.49089050292969,126.58149719238281,12.990880012512207,-2024.6600341796875,-2028.5,105.10340118408203,-2239.179931640625,-2200.10009765625,-2145.199951171875,-2099.0,-2028.5,-1941.75,-1884.9000244140625,-1844.0,-1817.6400146484375
1620,-2038.43994140625,127.59553527832031,126.74241638183594,12.345234235127768,-2038.43994140625,-2041.5,108.62396240234375,-2244.639892578125,-2202.60009765625,-2161.60009765625,-2112.0,-2041.5,-1953.0,-1891.300048828125,-1859.9000244140625,-1817.6400146484375
1680,-2052.659912109375,127.75970458984375,126.96153259277344,11.712690353393555,-2052.659912109375,-2059.0,109.06604766845703,-2245.239990234375,-2224.5,-2172.199951171875,-2131.25,-2059.0,-1972.75,-1914.800048828125,-1883.699951171875,-1835.6400146484375
