runtime,mean,count
100.0,0.6040402691848467,100
200.0,0.6307140177007134,100
300.0,0.6504369549297359,100
400.0,0.6627464467251167,100
500.0,0.6724614683266266,100
600.0,0.6795214061041706,100
700.0,0.6858432195760372,100
800.0,0.6903435994955198,100
900.0,0.6944061870638414,100
1000.0,0.6968987072315208,100
1100.0,0.6986134192370375,100
1200.0,0.7006727179371883,100
1300.0,0.702719366507282,100
1400.0,0.7043949184821353,100
1500.0,0.7052620124396981,100
1600.0,0.7064932332773992,100
1700.0,0.7078276998971548,100
1800.0,0.7088398274385378,100
1900.0,0.7098490778909726,100
2000.0,0.7104728415594335,100
2100.0,0.7115592896401216,100
2200.0,0.7123700810273479,100
2300.0,0.7128074679638908,100
2400.0,0.7136750145125865,100
2500.0,0.7147331503548143,100
2600.0,0.7151279319231891,100
2700.0,0.7158122331518761,100
2800.0,0.7167028599885148,100
2900.0,0.7174254828886439,100
3000.0,0.718153438317265,100
3100.0,0.7187166285018433,100
3200.0,0.7193030538129789,100
3300.0,0.7199811166504291,100
3400.0,0.7209390162234243,100
3500.0,0.7216574327026144,100
3600.0,0.7223432996919802,100
3700.0,0.7230352204541891,100
3800.0,0.7235971951309635,100
3900.0,0.7242749872276916,100
4000.0,0.7248246303383006,100
4100.0,0.7253585483509478,100
4200.0,0.7260970473397067,100
4300.0,0.7267190703787345,100
4400.0,0.7272103875174976,100
4500.0,0.727887206279507,100
4600.0,0.7283483019249268,100
4700.0,0.7288452662601711,100
4800.0,0.7293094611844446,100
4900.0,0.729911903884911,100
5000.0,0.730235994515376,100
5100.0,0.7307322897949784,100
5200.0,0.7311870454102387,100
5300.0,0.7315800466776914,100
5400.0,0.7319475893537795,100
5500.0,0.732641909471266,100
5600.0,0.7330820318142781,100
5700.0,0.7335838661230544,100
5800.0,0.7339110151760283,100
5900.0,0.7344952746417346,100
6000.0,0.7349552201929792,100
6100.0,0.7353917733353407,100
6200.0,0.7358330575435288,100
6300.0,0.7362627690210062,100
6400.0,0.7367934148135169,100
6500.0,0.7372618106927853,100
6600.0,0.7376469217833752,100
6700.0,0.7380299223837052,100
6800.0,0.7382404184142289,100
6900.0,0.7386649938622234,100
7000.0,0.7390485321249599,100
7100.0,0.7395628193688798,100
7200.0,0.7397873881772398,100
7300.0,0.7401257049771877,100
7400.0,0.7405638592918364,100
7500.0,0.7411364190417745,100
7600.0,0.7414847709925432,100
7700.0,0.7419455190318007,100
7800.0,0.7424225135203366,100
7900.0,0.7427418166151112,100
8000.0,0.7430717402567935,100
8100.0,0.7434573328098116,100
8200.0,0.7440453472603973,100
8300.0,0.7444226765684264,100
8400.0,0.7448609024045477,100
8500.0,0.7452853046067043,100
8600.0,0.7455413675713513,100
8700.0,0.7459230012408051,100
8800.0,0.7463167454680617,100
8900.0,0.7468060054588935,100
