score
0.7353518605232239
0.7370654344558716
0.7418582439422607
0.7347632646560669
0.7377811670303345
0.737826943397522
0.7353465557098389
0.7382228374481201
0.7409149408340454
0.7398393750190735
0.7429898977279663
0.7379485368728638
0.7359486818313599
0.7393822073936462
0.7411991357803345
0.740646481513977
0.740374743938446
0.7405991554260254
0.7377334833145142
0.7402724027633667
0.7448315620422363
0.7451514005661011
0.7430081367492676
0.7439333200454712
0.7433682680130005
0.7443532943725586
0.7438138723373413
0.7410122156143188
0.7442195415496826
0.7429514527320862
0.7499528527259827
0.7406452894210815
0.7505359053611755
0.7489577531814575
0.7493445873260498
0.7492538690567017
0.7459201216697693
0.7494333386421204
0.7494471073150635
0.7490442991256714
0.7220167517662048
0.7206921577453613
0.7217903137207031
0.7250683307647705
0.7229126691818237
0.7175904512405396
0.7205068469047546
0.717460036277771
0.7199257612228394
0.7191957235336304
0.7454218864440918
0.7460806369781494
0.7470031380653381
0.7417352199554443
0.7439831495285034
0.7465634346008301
0.7454277276992798
0.7435779571533203
0.7441000938415527
0.7401320934295654
0.7469888925552368
0.7449724674224854
0.7450276613235474
0.7479553818702698
0.7487474679946899
0.7487808465957642
0.7468613982200623
0.7492104768753052
0.7477635741233826
0.7467378377914429
0.7378829717636108
0.7386161088943481
0.7372148036956787
0.7376253008842468
0.7381224632263184
0.7376415133476257
0.7379258871078491
0.734653651714325
0.73834627866745
0.7343853116035461
0.746224045753479
0.7472959756851196
0.7449386119842529
0.7443510293960571
0.7470787167549133
0.7471761703491211
0.7463929653167725
0.7489608526229858
0.7436883449554443
0.7458232641220093
0.7307292819023132
0.72740638256073
0.7314950823783875
0.7249131202697754
0.7292300462722778
0.729316771030426
0.7292123436927795
0.7328799962997437
0.7299209237098694
0.7312549948692322
