step,best_fitness,avg_hamming,avg_l1,avg_entropy
5,-72.9000015258789,0.0,0.0,43.92822265625
10,-90.68000030517578,0.0,0.0,43.57999038696289
15,-100.18000030517578,0.0,0.0,43.25179672241211
20,-108.31999969482422,0.0,0.0,42.94755935668945
25,-113.43999481201172,0.0,0.0,42.6259765625
30,-116.6199951171875,0.0,0.0,42.32209396362305
35,-120.5999984741211,0.0,0.0,42.050350189208984
40,-122.73999786376953,0.0,0.0,41.79234313964844
45,-125.79999542236328,0.0,0.0,41.474327087402344
50,-127.47999572753906,0.0,0.0,41.187217712402344
55,-129.95999145507812,0.0,0.0,40.91039276123047
60,-132.52000427246094,0.0,0.0,40.62369155883789
65,-134.59999084472656,0.0,0.0,40.3165397644043
70,-136.6999969482422,0.0,0.0,40.01698303222656
75,-140.09999084472656,0.0,0.0,39.73575973510742
80,-141.44000244140625,0.0,0.0,39.42168426513672
85,-144.5399932861328,0.0,0.0,39.15176773071289
90,-145.83999633789062,0.0,0.0,38.865928649902344
95,-149.44000244140625,0.0,0.0,38.555545806884766
100,-152.77999877929688,0.0,0.0,38.25353240966797
105,-156.37998962402344,0.0,0.0,37.976409912109375
110,-158.25999450683594,0.0,0.0,37.70323181152344
115,-159.5,0.0,0.0,37.38652420043945
120,-160.67999267578125,0.0,0.0,37.109580993652344
125,-163.1199951171875,0.0,0.0,36.794517517089844
130,-164.75999450683594,0.0,0.0,36.5125617980957
135,-167.59999084472656,0.0,0.0,36.24798583984375
140,-169.75999450683594,0.0,0.0,35.99076461791992
145,-171.1199951171875,0.0,0.0,35.7094612121582
150,-173.77999877929688,0.0,0.0,35.441864013671875
155,-175.36000061035156,0.0,0.0,35.2034912109375
160,-176.3199920654297,0.0,0.0,34.94142532348633
165,-177.45999145507812,0.0,0.0,34.64336395263672
170,-179.5,0.0,0.0,34.362998962402344
175,-182.0,0.0,0.0,34.11286544799805
180,-183.6599884033203,0.0,0.0,33.83513641357422
185,-185.83999633789062,0.0,0.0,33.60723876953125
190,-189.37998962402344,0.0,0.0,33.319557189941406
195,-190.75999450683594,0.0,0.0,33.05632400512695
200,-191.47999572753906,0.0,0.0,32.81513977050781
205,-192.25999450683594,0.0,0.0,32.561920166015625
210,-194.67999267578125,0.0,0.0,32.31959533691406
215,-196.8199920654297,0.0,0.0,32.0824089050293
220,-200.1199951171875,0.0,0.0,31.872867584228516
225,-201.27999877929688,0.0,0.0,31.621366500854492
230,-202.1199951171875,0.0,0.0,31.442182540893555
235,-204.5,0.0,0.0,31.236698150634766
240,-205.51998901367188,0.0,0.0,31.00809669494629
245,-206.6599884033203,0.0,0.0,30.79606056213379
250,-207.739990234375,0.0,0.0,30.585243225097656
255,-208.95999145507812,0.0,0.0,30.383914947509766
260,-209.75999450683594,0.0,0.0,30.169706344604492
265,-210.72000122070312,0.0,0.0,29.89529800415039
270,-211.67999267578125,0.0,0.0,29.694843292236328
275,-212.63999938964844,0.0,0.0,29.471620559692383
280,-213.67999267578125,0.0,0.0,29.283315658569336
285,-214.3199920654297,0.0,0.0,29.076862335205078
290,-216.25999450683594,0.0,0.0,28.87589454650879
295,-217.22000122070312,0.0,0.0,28.7071475982666
300,-217.9199981689453,0.0,0.0,28.48993682861328
305,-219.13999938964844,0.0,0.0,28.295654296875
310,-220.3199920654297,0.0,0.0,28.070907592773438
315,-222.1999969482422,0.0,0.0,27.885223388671875
320,-222.6199951171875,0.0,0.0,27.686492919921875
325,-223.87998962402344,0.0,0.0,27.538265228271484
