step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
7,-145.47999572753906,0.0,0.0,176.7948760986328,-145.47999572753906,-144.0,65.66635131835938,-280.2799987792969,-257.20001220703125,-233.3000030517578,-195.5,-144.0,-100.75,-62.50000762939453,-36.55004119873047,-24.859970092773438
14,-190.5,0.0,0.0,176.47105407714844,-190.5,-193.0,60.35138702392578,-327.0799865722656,-294.04998779296875,-266.0,-227.0,-193.0,-150.0,-125.9000015258789,-101.90000915527344,-89.27984619140625
21,-216.39999389648438,0.0,0.0,176.16656494140625,-216.39999389648438,-210.0,58.46485900878906,-334.1199951171875,-330.04998779296875,-295.0,-249.5,-210.0,-185.25,-146.5,-130.95001220703125,-103.97999572753906
28,-232.29998779296875,0.0,0.0,175.856201171875,-232.3000030517578,-223.0,59.647377014160156,-359.739990234375,-334.0,-320.6999816894531,-273.0,-223.0,-193.75,-158.8000030517578,-141.0,-134.87997436523438
35,-243.86000061035156,0.0,0.0,175.5283203125,-243.86000061035156,-234.5,56.0660400390625,-371.5,-334.29998779296875,-327.29998779296875,-277.0,-234.5,-201.75,-180.60000610351562,-161.7000274658203,-140.91998291015625
42,-251.83999633789062,0.0,0.0,175.22329711914062,-251.83999633789062,-242.0,52.92329025268555,-371.5,-340.9499816894531,-330.0,-287.5,-242.0,-211.0,-196.8000030517578,-180.80001831054688,-171.91998291015625
49,-259.7200012207031,0.0,0.0,174.91128540039062,-259.7200012207031,-257.0,51.63237380981445,-371.5,-340.9499816894531,-330.0,-291.75,-257.0,-223.75,-197.0,-188.60003662109375,-172.8999786376953
56,-264.8399963378906,0.0,0.0,174.58279418945312,-264.8399963378906,-261.0,50.64854049682617,-384.239990234375,-359.29998779296875,-331.29998779296875,-294.25,-261.0,-228.5,-201.0,-194.7000274658203,-180.91998291015625
63,-273.5199890136719,0.0,0.0,174.29115295410156,-273.5199890136719,-273.0,47.85759735107422,-384.239990234375,-359.29998779296875,-331.29998779296875,-301.0,-273.0,-236.0,-211.0,-196.90000915527344,-189.0
70,-275.32000732421875,0.0,0.0,173.98464965820312,-275.32000732421875,-274.0,46.80510330200195,-384.239990234375,-359.29998779296875,-331.29998779296875,-301.5,-274.0,-241.25,-222.40000915527344,-196.90000915527344,-189.0
77,-278.8999938964844,0.0,0.0,173.68614196777344,-278.8999938964844,-275.0,44.0523567199707,-384.239990234375,-359.29998779296875,-333.1000061035156,-305.0,-275.0,-247.0,-227.0,-211.0,-197.0
84,-281.5799865722656,0.0,0.0,173.403076171875,-281.5799865722656,-277.0,45.076866149902344,-384.239990234375,-365.29998779296875,-334.0,-305.0,-277.0,-247.0,-227.0,-211.0,-197.0
91,-285.3399963378906,0.0,0.0,173.11227416992188,-285.3399963378906,-283.0,44.52757263183594,-384.239990234375,-365.29998779296875,-338.20001220703125,-314.75,-283.0,-254.0,-232.8000030517578,-222.40005493164062,-197.0
98,-288.55999755859375,0.0,0.0,172.8352508544922,-288.55999755859375,-288.0,44.0902099609375,-384.239990234375,-371.29998779296875,-343.3999938964844,-320.25,-288.0,-260.75,-233.89999389648438,-223.95001220703125,-211.0
105,-295.1600036621094,0.0,0.0,172.53968811035156,-295.1600036621094,-295.0,47.065425872802734,-396.05999755859375,-377.29998779296875,-351.3999938964844,-323.0,-295.0,-261.0,-237.8000030517578,-226.80001831054688,-211.0
112,-297.6399841308594,0.0,0.0,172.2138214111328,-297.6400146484375,-295.5,45.01522445678711,-396.05999755859375,-377.29998779296875,-351.3999938964844,-323.0,-295.5,-265.0,-241.70001220703125,-233.85000610351562,-222.75994873046875
119,-300.94000244140625,0.0,0.0,171.91995239257812,-300.94000244140625,-301.0,45.38960647583008,-396.05999755859375,-383.04998779296875,-355.3999938964844,-329.25,-301.0,-266.75,-241.89999389648438,-234.95001220703125,-228.63992309570312
126,-303.1999816894531,0.0,0.0,171.62164306640625,-303.20001220703125,-302.5,43.73762893676758,-396.05999755859375,-383.04998779296875,-355.3999938964844,-329.25,-302.5,-272.5,-244.8000030517578,-237.90000915527344,-233.9399871826172
133,-304.6199951171875,0.0,0.0,171.3219757080078,-304.6199951171875,-303.5,42.892372131347656,-396.05999755859375,-383.04998779296875,-355.3999938964844,-329.25,-303.5,-276.5,-246.8000030517578,-238.95001220703125,-233.9399871826172
140,-307.6600036621094,0.0,0.0,171.04513549804688,-307.6600036621094,-305.5,41.623844146728516,-396.05999755859375,-383.04998779296875,-359.6000061035156,-330.25,-305.5,-278.5,-260.8999938964844,-244.85000610351562,-237.9399871826172
147,-308.55999755859375,0.0,0.0,170.78134155273438,-308.55999755859375,-305.5,42.21500015258789,-396.05999755859375,-383.04998779296875,-365.0,-331.5,-305.5,-278.5,-260.8999938964844,-244.85000610351562,-237.9399871826172
154,-309.3800048828125,0.0,0.0,170.51300048828125,-309.3800048828125,-306.5,42.242103576660156,-396.05999755859375,-383.04998779296875,-365.0,-331.5,-306.5,-278.5,-261.0,-246.75003051757812,-237.9399871826172
161,-314.03997802734375,0.0,0.0,170.23760986328125,-314.0400085449219,-308.0,43.7202262878418,-399.8000183105469,-385.29998779296875,-375.0,-335.75,-308.0,-279.75,-262.8999938964844,-256.70001220703125,-241.9399871826172
168,-317.6000061035156,0.0,0.0,169.96710205078125,-317.6000061035156,-315.0,45.5936393737793,-430.17999267578125,-396.1499938964844,-383.0,-340.5,-315.0,-283.0,-262.8999938964844,-256.70001220703125,-241.9399871826172
175,-319.5799865722656,0.0,0.0,169.67581176757812,-319.5799865722656,-318.0,45.297279357910156,-430.17999267578125,-396.1499938964844,-383.0,-344.25,-318.0,-287.25,-262.8999938964844,-256.70001220703125,-241.9399871826172
182,-321.29998779296875,0.0,0.0,169.3898162841797,-321.29998779296875,-319.0,44.2950325012207,-430.17999267578125,-396.1499938964844,-383.0,-344.25,-319.0,-292.0,-268.70001220703125,-259.8500061035156,-246.8399658203125
189,-323.41998291015625,0.0,0.0,169.09371948242188,-323.4200134277344,-320.5,44.2118034362793,-430.17999267578125,-396.1499938964844,-383.1000061035156,-353.5,-320.5,-293.0,-270.79998779296875,-259.8500061035156,-248.95999145507812
196,-325.0199890136719,0.0,0.0,168.79202270507812,-325.0199890136719,-320.5,42.58332443237305,-430.17999267578125,-396.1499938964844,-383.1000061035156,-353.5,-320.5,-294.0,-274.8999938964844,-265.8000183105469,-250.95999145507812
203,-326.6399841308594,0.0,0.0,168.5219268798828,-326.6400146484375,-321.0,42.41474533081055,-430.17999267578125,-396.1499938964844,-383.1000061035156,-357.0,-321.0,-295.0,-277.70001220703125,-265.8000183105469,-250.95999145507812
210,-329.5799865722656,0.0,0.0,168.2379608154297,-329.5799865722656,-327.0,42.46697235107422,-430.17999267578125,-399.1000061035156,-384.1000061035156,-357.25,-327.0,-300.5,-278.8999938964844,-265.8000183105469,-250.95999145507812
217,-331.82000732421875,0.0,0.0,167.95272827148438,-331.82000732421875,-328.0,42.45265197753906,-430.17999267578125,-401.29998779296875,-385.6000061035156,-358.25,-328.0,-304.5,-282.6000061035156,-268.8500061035156,-250.95999145507812
224,-333.79998779296875,0.0,0.0,167.67640686035156,-333.79998779296875,-330.0,41.668453216552734,-430.17999267578125,-401.29998779296875,-385.6000061035156,-359.0,-330.0,-305.75,-284.79998779296875,-272.8000183105469,-261.77996826171875
231,-336.05999755859375,0.0,0.0,167.4031982421875,-336.05999755859375,-330.5,41.04066467285156,-430.17999267578125,-401.29998779296875,-385.6000061035156,-362.5,-330.5,-307.75,-286.79998779296875,-277.7500305175781,-261.77996826171875
238,-337.9599914550781,0.0,0.0,167.11550903320312,-337.9599914550781,-334.0,40.20719528198242,-430.17999267578125,-401.29998779296875,-385.6000061035156,-364.25,-334.0,-310.0,-287.8999938964844,-278.70001220703125,-261.77996826171875
245,-340.82000732421875,0.0,0.0,166.8321075439453,-340.82000732421875,-336.0,40.9476203918457,-439.6000061035156,-407.29998779296875,-391.3999938964844,-365.5,-336.0,-314.25,-292.5,-282.8000183105469,-272.77996826171875
252,-345.0199890136719,0.0,0.0,166.54893493652344,-345.0199890136719,-339.5,40.71878433227539,-439.6000061035156,-407.29998779296875,-395.1000061035156,-371.0,-339.5,-317.0,-292.6000061035156,-283.0,-278.8799743652344
259,-345.6199951171875,0.0,0.0,166.26739501953125,-345.6199951171875,-339.5,40.73175048828125,-439.6000061035156,-407.29998779296875,-395.1000061035156,-371.0,-339.5,-317.0,-293.0,-284.9000244140625,-278.8799743652344
