# epsilon_svgd: 0.5
# lambda_: 20
# gamma: 0.01
# kernel: rbf
# advantage: peragentrankweighted
# M: 5
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
100,-297.239990234375,122.97916412353516,37.65013885498047,163.18301696777343,-297.239990234375,-293.0,50.46070098876953,-403.0400085449219,-397.0,-364.20001220703125,-323.5,-293.0,-261.0,-242.8000030517578,-226.9499969482422,-194.89999389648438
200,-328.2200012207031,119.54136657714844,48.17954635620117,153.0727569580078,-328.2200012207031,-321.0,46.93113708496094,-422.55999755859375,-406.3500061035156,-399.20001220703125,-364.5,-321.0,-291.75,-274.5,-260.8999938964844,-252.9600067138672
300,-353.0400085449219,116.59940338134766,54.8255729675293,144.54178466796876,-353.0400085449219,-351.5,39.39312744140625,-444.1199951171875,-415.3500061035156,-403.20001220703125,-375.5,-351.5,-323.0,-305.70001220703125,-295.0,-292.8999938964844
400,-388.9599914550781,113.6568603515625,59.36527633666992,136.709521484375,-388.9599914550781,-383.0,46.59505081176758,-485.2200012207031,-471.20001220703125,-454.1000061035156,-414.25,-383.0,-361.0,-327.8999938964844,-316.95001220703125,-304.8399963378906
500,-436.94000244140625,111.27823638916016,62.90586471557617,129.83600769042968,-436.94000244140625,-433.0,54.194618225097656,-543.0399780273438,-525.4500122070312,-505.5,-479.0,-433.0,-396.75,-368.79998779296875,-363.75,-343.0
600,-496.29998779296875,108.98779296875,65.41383361816406,123.63691558837891,-496.29998779296875,-491.5,59.3546142578125,-612.739990234375,-607.2000122070312,-576.7000122070312,-529.5,-491.5,-450.75,-422.70001220703125,-408.79998779296875,-402.9599914550781
700,-543.6799926757812,106.65948486328125,67.1010513305664,117.88644256591797,-543.6799926757812,-535.0,61.54573440551758,-679.219970703125,-653.7000122070312,-618.0999755859375,-590.5,-535.0,-499.0,-472.79998779296875,-450.8999938964844,-423.9800109863281
800,-594.280029296875,104.50761413574219,68.43939208984375,112.56745758056641,-594.280029296875,-587.5,57.49453353881836,-729.0800170898438,-693.25,-676.0999755859375,-626.5,-587.5,-559.0,-530.7999877929688,-509.95001220703125,-488.9200134277344
900,-646.9400024414062,102.53392028808594,69.48369598388672,107.6238784790039,-646.9400024414062,-642.5,62.114219665527344,-763.260009765625,-739.0499877929688,-730.2000122070312,-694.25,-642.5,-599.75,-565.7000122070312,-553.6500244140625,-526.8800048828125
1000,-679.6400146484375,100.66700744628906,70.22042083740234,102.99947967529297,-679.6400146484375,-680.0,60.80699157714844,-813.0800170898438,-788.6500244140625,-751.0999755859375,-715.25,-680.0,-634.5,-608.5999755859375,-593.0,-571.8599853515625
1100,-721.5999755859375,98.98806762695312,70.8153305053711,98.77008056640625,-721.5999755859375,-717.0,66.22552490234375,-850.0399780273438,-828.25,-814.5,-764.75,-717.0,-672.5,-634.9000244140625,-623.0,-604.9600219726562
1200,-757.5800170898438,97.39732360839844,71.17536926269531,94.96362609863282,-757.5800170898438,-757.5,69.34294128417969,-901.0800170898438,-871.7999877929688,-851.0999755859375,-800.5,-757.5,-702.75,-676.4000244140625,-652.9000244140625,-640.9600219726562
1300,-789.0399780273438,95.94883728027344,71.49553680419922,91.3802276611328,-789.0399780273438,-781.0,69.72444915771484,-930.0800170898438,-908.4500122070312,-881.5999755859375,-834.5,-781.0,-734.5,-708.4000244140625,-682.7000122070312,-668.6799926757812
1400,-814.02001953125,94.56423950195312,71.70732116699219,88.03720245361328,-814.02001953125,-809.5,68.58731079101562,-934.6199951171875,-930.0499877929688,-899.2000122070312,-861.75,-809.5,-758.5,-722.7999877929688,-712.7000122070312,-705.0
