Job démarré sur gnode5 à Mon Feb 16 13:40:47 CET 2026
Run main_expe
[CONFIG] krbf__advnormalizedfitness__M2__L6__eps0p01__g0p006__ds0p01__dm0p01
  -> run QUBO_dim64_t3
     avg_score=-410.299988 | runtime=4.76s
  -> run QUBO_dim64_t4
     avg_score=-326.579987 | runtime=4.75s
  -> run QUBO_dim64_t5
     avg_score=-310.200012 | runtime=4.76s
  -> run QUBO_dim128_t0
     avg_score=-555.559998 | runtime=4.80s
  -> run QUBO_dim128_t1
     avg_score=-432.619995 | runtime=4.80s
  -> run QUBO_dim128_t2
     avg_score=-419.040009 | runtime=4.80s
  -> run QUBO_dim128_t3
     avg_score=-1157.199951 | runtime=4.81s
  -> run QUBO_dim128_t4
     avg_score=-918.179993 | runtime=4.80s
  -> run QUBO_dim128_t5
     avg_score=-876.780029 | runtime=4.80s
  -> run QUBO_dim256_t0
     avg_score=-1405.459961 | runtime=4.96s
  -> run QUBO_dim256_t1
     avg_score=-1180.099976 | runtime=4.96s
  -> run QUBO_dim256_t2
     avg_score=-1080.939941 | runtime=4.95s
  -> run QUBO_dim256_t3
     avg_score=-2810.399902 | runtime=4.96s
  -> run QUBO_dim256_t4
     avg_score=-2391.060059 | runtime=4.96s
  -> run QUBO_dim256_t5
     avg_score=-2205.580078 | runtime=4.96s
  -> run NK_dim128_t1
     avg_score=0.710204 | runtime=4.78s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.735562 | runtime=4.79s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.744336 | runtime=4.81s
  -> run NK_dim128_t8
     avg_score=0.635349 | runtime=5.25s
  -> run NK_dim256_t1
     avg_score=0.702910 | runtime=4.87s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.721972 | runtime=4.91s
  -> run NK_dim256_t4
     avg_score=0.704106 | runtime=5.02s
  -> run NK_dim256_t8
     avg_score=0.583121 | runtime=6.05s
  -> run NK_dim64_t1
     avg_score=0.711717 | runtime=4.76s
  -> run NK_dim64_t2
     avg_score=0.744768 | runtime=4.76s
  -> run NK_dim64_t4
     avg_score=0.753497 | runtime=4.78s
  -> run NK_dim64_t8
     avg_score=0.713462 | runtime=5.00s
[CONFIG] krbf__advnormalizedfitness__M2__L6__eps0p02__g0p006__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-195.820007 | runtime=4.74s
  -> run QUBO_dim64_t1
     avg_score=-144.539993 | runtime=4.73s
  -> run QUBO_dim64_t2
     avg_score=-137.639999 | runtime=4.74s
  -> run QUBO_dim64_t3
     avg_score=-405.459991 | runtime=4.73s
  -> run QUBO_dim64_t4
     avg_score=-323.040009 | runtime=4.74s
  -> run QUBO_dim64_t5
     avg_score=-304.140015 | runtime=4.74s
  -> run QUBO_dim128_t0
     avg_score=-569.440002 | runtime=4.77s
  -> run QUBO_dim128_t1
     avg_score=-432.140015 | runtime=4.77s
  -> run QUBO_dim128_t2
     avg_score=-418.739990 | runtime=4.77s
  -> run QUBO_dim128_t3
     avg_score=-1170.040039 | runtime=4.77s
  -> run QUBO_dim128_t4
     avg_score=-917.700012 | runtime=4.77s
  -> run QUBO_dim128_t5
     avg_score=-892.260010 | runtime=4.76s
  -> run QUBO_dim256_t0
     avg_score=-1604.739990 | runtime=4.93s
  -> run QUBO_dim256_t1
     avg_score=-1275.079956 | runtime=4.93s
  -> run QUBO_dim256_t2
     avg_score=-1229.979980 | runtime=4.92s
  -> run QUBO_dim256_t3
     avg_score=-3235.679932 | runtime=4.93s
  -> run QUBO_dim256_t4
     avg_score=-2588.439941 | runtime=4.93s
  -> run QUBO_dim256_t5
     avg_score=-2529.879883 | runtime=4.91s
  -> run NK_dim128_t1
     avg_score=0.708205 | runtime=4.75s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.731669 | runtime=4.76s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.750467 | runtime=4.78s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.728705 | runtime=5.21s
  -> run NK_dim256_t1
     avg_score=0.705000 | runtime=4.85s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.731125 | runtime=4.88s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.743143 | runtime=4.99s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.722949 | runtime=6.00s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.710031 | runtime=4.73s
  -> run NK_dim64_t2
     avg_score=0.739204 | runtime=4.74s
  -> run NK_dim64_t4
     avg_score=0.747386 | runtime=4.75s
  -> run NK_dim64_t8
     avg_score=0.732884 | runtime=4.96s
[CONFIG] krbf__advnormalizedfitness__M2__L6__eps0p02__g0p006__ds0p01__dm0p3
  -> run QUBO_dim64_t0
     avg_score=-197.300003 | runtime=4.73s
  -> run QUBO_dim64_t1
     avg_score=-146.679993 | runtime=4.73s
  -> run QUBO_dim64_t2
     avg_score=-136.940002 | runtime=4.73s
  -> run QUBO_dim64_t3
     avg_score=-402.420013 | runtime=4.73s
  -> run QUBO_dim64_t4
     avg_score=-323.540009 | runtime=4.72s
  -> run QUBO_dim64_t5
     avg_score=-303.160004 | runtime=4.73s
  -> run QUBO_dim128_t0
     avg_score=-567.080017 | runtime=4.76s
  -> run QUBO_dim128_t1
     avg_score=-432.940002 | runtime=4.76s
  -> run QUBO_dim128_t2
     avg_score=-420.679993 | runtime=4.76s
  -> run QUBO_dim128_t3
     avg_score=-1173.819946 | runtime=4.77s
  -> run QUBO_dim128_t4
     avg_score=-918.619995 | runtime=4.76s
  -> run QUBO_dim128_t5
     avg_score=-896.140015 | runtime=4.76s
  -> run QUBO_dim256_t0
     avg_score=-1590.319946 | runtime=4.92s
  -> run QUBO_dim256_t1
     avg_score=-1283.359985 | runtime=4.93s
  -> run QUBO_dim256_t2
     avg_score=-1224.900024 | runtime=4.92s
  -> run QUBO_dim256_t3
     avg_score=-3268.060059 | runtime=4.93s
  -> run QUBO_dim256_t4
     avg_score=-2573.639893 | runtime=4.92s
  -> run QUBO_dim256_t5
     avg_score=-2569.639893 | runtime=4.93s
  -> run NK_dim128_t1
     avg_score=0.708238 | runtime=4.74s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.732822 | runtime=4.76s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.748385 | runtime=4.78s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.730172 | runtime=5.21s
  -> run NK_dim256_t1
     avg_score=0.705289 | runtime=4.85s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.731947 | runtime=4.89s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.743768 | runtime=4.99s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.721900 | runtime=6.02s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.710256 | runtime=4.73s
  -> run NK_dim64_t2
     avg_score=0.740232 | runtime=4.74s
  -> run NK_dim64_t4
     avg_score=0.745576 | runtime=4.75s
  -> run NK_dim64_t8
     avg_score=0.733013 | runtime=4.97s
[CONFIG] krbf__advnormalizedfitness__M2__L6__eps0p02__g0p006__ds0p3__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-195.979996 | runtime=4.73s
  -> run QUBO_dim64_t1
     avg_score=-144.619995 | runtime=4.73s
  -> run QUBO_dim64_t2
     avg_score=-135.520004 | runtime=4.73s
  -> run QUBO_dim64_t3
     avg_score=-412.940002 | runtime=4.73s
  -> run QUBO_dim64_t4
     avg_score=-322.899994 | runtime=4.73s
  -> run QUBO_dim64_t5
     avg_score=-303.619995 | runtime=4.73s
  -> run QUBO_dim128_t0
     avg_score=-569.960022 | runtime=4.77s
  -> run QUBO_dim128_t1
     avg_score=-436.459991 | runtime=4.76s
  -> run QUBO_dim128_t2
     avg_score=-424.399994 | runtime=4.77s
  -> run QUBO_dim128_t3
     avg_score=-1170.219971 | runtime=4.77s
  -> run QUBO_dim128_t4
     avg_score=-914.419983 | runtime=4.77s
  -> run QUBO_dim128_t5
     avg_score=-886.700012 | runtime=4.76s
  -> run QUBO_dim256_t0
     avg_score=-1596.239990 | runtime=4.93s
  -> run QUBO_dim256_t1
     avg_score=-1285.739990 | runtime=4.93s
  -> run QUBO_dim256_t2
     avg_score=-1222.800049 | runtime=4.93s
  -> run QUBO_dim256_t3
     avg_score=-3261.860107 | runtime=4.93s
  -> run QUBO_dim256_t4
     avg_score=-2570.419922 | runtime=4.93s
  -> run QUBO_dim256_t5
     avg_score=-2551.760010 | runtime=4.92s
  -> run NK_dim128_t1
     avg_score=0.708501 | runtime=4.74s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.732633 | runtime=4.75s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.752468 | runtime=4.78s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.728928 | runtime=5.21s
  -> run NK_dim256_t1
     avg_score=0.704942 | runtime=4.84s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.732255 | runtime=4.88s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.742525 | runtime=4.99s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.723922 | runtime=6.01s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.709842 | runtime=4.73s
  -> run NK_dim64_t2
     avg_score=0.739622 | runtime=4.73s
  -> run NK_dim64_t4
     avg_score=0.744736 | runtime=4.75s
  -> run NK_dim64_t8
     avg_score=0.735976 | runtime=4.96s
[CONFIG] krbf__advnormalizedfitness__M2__L6__eps0p02__g0p006__ds0p3__dm0p3
  -> run QUBO_dim64_t0
     avg_score=-195.279999 | runtime=4.73s
  -> run QUBO_dim64_t1
     avg_score=-146.839996 | runtime=4.72s
  -> run QUBO_dim64_t2
     avg_score=-137.839996 | runtime=4.73s
  -> run QUBO_dim64_t3
     avg_score=-406.660004 | runtime=4.73s
  -> run QUBO_dim64_t4
     avg_score=-325.940002 | runtime=4.73s
  -> run QUBO_dim64_t5
srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
srun: got SIGCONT
[2026-02-16T14:18:31.904] error: *** JOB 9709274 ON gnode5 CANCELLED AT 2026-02-16T14:18:31 DUE to SIGNAL Terminated ***
