Job démarré sur gnode5 à Mon Mar  9 19:32:04 CET 2026
Run main_expe
     avg_score=0.737867 | runtime=24.00s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.750585 | runtime=24.39s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.723176 | runtime=26.61s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.711967 | runtime=22.15s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746264 | runtime=22.18s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.758437 | runtime=22.53s
  -> run NK_dim64_t8
     avg_score=0.747175 | runtime=22.55s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p05__g0p005__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p05__g0p007__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-204.059998 | runtime=22.52s
  -> run QUBO_dim64_t1
     avg_score=-150.759995 | runtime=22.21s
  -> run QUBO_dim64_t2
     avg_score=-141.580002 | runtime=22.25s
  -> run QUBO_dim64_t3
     avg_score=-423.299988 | runtime=22.95s
  -> run QUBO_dim64_t4
     avg_score=-335.100006 | runtime=22.20s
  -> run QUBO_dim64_t5
     avg_score=-316.440002 | runtime=22.16s
  -> run QUBO_dim128_t0
     avg_score=-592.900024 | runtime=22.61s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-452.019989 | runtime=22.38s
  -> run QUBO_dim128_t2
     avg_score=-434.279999 | runtime=22.33s
  -> run QUBO_dim128_t3
     avg_score=-1215.560059 | runtime=22.84s
  -> run QUBO_dim128_t4
     avg_score=-953.320007 | runtime=22.53s
  -> run QUBO_dim128_t5
     avg_score=-925.000000 | runtime=22.70s
  -> run QUBO_dim256_t0
     avg_score=-1655.939941 | runtime=23.37s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1334.319946 | runtime=23.51s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1263.979980 | runtime=23.36s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3375.639893 | runtime=23.52s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2668.500000 | runtime=23.50s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2628.560059 | runtime=23.45s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711650 | runtime=22.26s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.739762 | runtime=22.54s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.764339 | runtime=22.73s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.739887 | runtime=23.15s
  -> run NK_dim256_t1
     avg_score=0.708739 | runtime=23.91s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.738946 | runtime=23.97s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.755397 | runtime=24.37s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.728363 | runtime=26.60s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712308 | runtime=22.14s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.745965 | runtime=22.17s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.759955 | runtime=22.21s
  -> run NK_dim64_t8
     avg_score=0.750556 | runtime=22.93s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p05__g0p007__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p05__g0p01__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-204.639999 | runtime=22.19s
  -> run QUBO_dim64_t1
     avg_score=-150.940002 | runtime=22.17s
  -> run QUBO_dim64_t2
     avg_score=-140.779999 | runtime=22.20s
  -> run QUBO_dim64_t3
     avg_score=-423.700012 | runtime=22.38s
  -> run QUBO_dim64_t4
     avg_score=-334.260010 | runtime=22.21s
  -> run QUBO_dim64_t5
     avg_score=-315.579987 | runtime=22.41s
  -> run QUBO_dim128_t0
     avg_score=-592.119995 | runtime=22.35s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-445.640015 | runtime=22.38s
  -> run QUBO_dim128_t2
     avg_score=-434.859985 | runtime=22.38s
  -> run QUBO_dim128_t3
     avg_score=-1227.160034 | runtime=22.55s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-947.400024 | runtime=22.36s
  -> run QUBO_dim128_t5
     avg_score=-931.919983 | runtime=22.46s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1673.839966 | runtime=23.37s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1327.839966 | runtime=23.46s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1271.099976 | runtime=23.35s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3386.860107 | runtime=23.60s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2672.459961 | runtime=23.41s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2663.639893 | runtime=23.39s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711661 | runtime=22.21s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.740801 | runtime=22.70s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.765984 | runtime=22.29s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.742347 | runtime=23.13s
  -> run NK_dim256_t1
     avg_score=0.708883 | runtime=23.87s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.739473 | runtime=23.97s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.756788 | runtime=24.36s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.731111 | runtime=26.57s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712308 | runtime=22.13s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746322 | runtime=22.13s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.760769 | runtime=22.30s
  -> run NK_dim64_t8
     avg_score=0.752337 | runtime=22.62s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p05__g0p01__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p01__g0p003__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-205.039993 | runtime=22.15s
  -> run QUBO_dim64_t1
     avg_score=-150.899994 | runtime=22.17s
  -> run QUBO_dim64_t2
     avg_score=-141.539993 | runtime=22.15s
  -> run QUBO_dim64_t3
     avg_score=-423.959991 | runtime=22.15s
  -> run QUBO_dim64_t4
     avg_score=-338.399994 | runtime=22.14s
  -> run QUBO_dim64_t5
     avg_score=-317.399994 | runtime=22.25s
  -> run QUBO_dim128_t0
     avg_score=-594.239990 | runtime=22.39s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-449.940002 | runtime=22.34s
  -> run QUBO_dim128_t2
     avg_score=-439.739990 | runtime=22.28s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1222.900024 | runtime=22.33s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-952.820007 | runtime=22.28s
  -> run QUBO_dim128_t5
     avg_score=-936.299988 | runtime=22.50s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1674.520020 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1336.180054 | runtime=23.36s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1267.079956 | runtime=23.35s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3396.600098 | runtime=23.37s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2693.939941 | runtime=23.41s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2667.459961 | runtime=23.40s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711592 | runtime=22.19s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.740226 | runtime=22.19s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.766074 | runtime=22.39s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.744458 | runtime=23.12s
     -> TOP 1
  -> run NK_dim256_t1
     avg_score=0.709185 | runtime=23.81s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.739861 | runtime=23.96s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.758447 | runtime=24.34s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.732858 | runtime=26.56s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712128 | runtime=22.12s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746541 | runtime=22.13s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.758372 | runtime=22.35s
  -> run NK_dim64_t8
     avg_score=0.753291 | runtime=22.55s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p01__g0p003__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p01__g0p005__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-206.000000 | runtime=22.14s
  -> run QUBO_dim64_t1
     avg_score=-151.039993 | runtime=22.15s
  -> run QUBO_dim64_t2
     avg_score=-141.059998 | runtime=22.14s
  -> run QUBO_dim64_t3
     avg_score=-424.679993 | runtime=22.15s
  -> run QUBO_dim64_t4
     avg_score=-335.359985 | runtime=22.14s
  -> run QUBO_dim64_t5
     avg_score=-316.440002 | runtime=22.13s
  -> run QUBO_dim128_t0
     avg_score=-595.239990 | runtime=22.29s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-449.059998 | runtime=22.27s
  -> run QUBO_dim128_t2
     avg_score=-438.920013 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1222.780029 | runtime=22.28s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-957.059998 | runtime=22.27s
  -> run QUBO_dim128_t5
     avg_score=-932.599976 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1685.119995 | runtime=23.34s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1341.420044 | runtime=23.32s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1280.400024 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3391.239990 | runtime=23.38s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2716.679932 | runtime=23.34s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2653.360107 | runtime=23.34s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711785 | runtime=22.18s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.740369 | runtime=22.22s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.764687 | runtime=22.24s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.745396 | runtime=23.11s
     -> TOP 1
  -> run NK_dim256_t1
     avg_score=0.709177 | runtime=23.80s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.740055 | runtime=23.95s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.758707 | runtime=24.33s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.731856 | runtime=26.56s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712190 | runtime=22.11s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746606 | runtime=22.13s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.759859 | runtime=22.18s
  -> run NK_dim64_t8
     avg_score=0.753570 | runtime=22.51s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p01__g0p005__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p01__g0p007__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-203.860001 | runtime=22.15s
  -> run QUBO_dim64_t1
     avg_score=-150.419998 | runtime=22.13s
  -> run QUBO_dim64_t2
     avg_score=-141.339996 | runtime=22.14s
  -> run QUBO_dim64_t3
     avg_score=-424.239990 | runtime=22.14s
  -> run QUBO_dim64_t4
     avg_score=-336.239990 | runtime=22.14s
  -> run QUBO_dim64_t5
     avg_score=-315.399994 | runtime=22.13s
  -> run QUBO_dim128_t0
     avg_score=-594.900024 | runtime=22.26s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-449.200012 | runtime=22.26s
  -> run QUBO_dim128_t2
     avg_score=-440.279999 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1228.300049 | runtime=22.28s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-959.780029 | runtime=22.27s
  -> run QUBO_dim128_t5
     avg_score=-938.719971 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1678.520020 | runtime=23.32s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1335.140015 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1275.000000 | runtime=23.32s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3396.360107 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2709.080078 | runtime=23.34s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2641.679932 | runtime=23.32s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711875 | runtime=22.17s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.740662 | runtime=22.19s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.766043 | runtime=22.24s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.744940 | runtime=23.11s
     -> TOP 1
  -> run NK_dim256_t1
     avg_score=0.709227 | runtime=23.84s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.739396 | runtime=23.95s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.759806 | runtime=24.34s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.729958 | runtime=26.55s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712295 | runtime=22.11s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.747004 | runtime=22.11s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.760332 | runtime=22.14s
  -> run NK_dim64_t8
     avg_score=0.752745 | runtime=22.50s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p01__g0p007__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p01__g0p01__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-206.399994 | runtime=22.14s
  -> run QUBO_dim64_t1
     avg_score=-150.740005 | runtime=22.14s
  -> run QUBO_dim64_t2
     avg_score=-141.679993 | runtime=22.13s
  -> run QUBO_dim64_t3
     avg_score=-424.700012 | runtime=22.14s
  -> run QUBO_dim64_t4
     avg_score=-336.839996 | runtime=22.13s
  -> run QUBO_dim64_t5
     avg_score=-316.339996 | runtime=22.13s
  -> run QUBO_dim128_t0
     avg_score=-596.419983 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-448.019989 | runtime=22.27s
  -> run QUBO_dim128_t2
     avg_score=-438.980011 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1233.560059 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-960.419983 | runtime=22.27s
  -> run QUBO_dim128_t5
     avg_score=-934.979980 | runtime=22.27s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1670.000000 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1332.140015 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1272.540039 | runtime=23.33s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3386.060059 | runtime=23.32s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2683.659912 | runtime=23.34s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2622.560059 | runtime=23.33s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711905 | runtime=22.18s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.739943 | runtime=22.20s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.765267 | runtime=22.23s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.742748 | runtime=23.12s
  -> run NK_dim256_t1
     avg_score=0.709211 | runtime=23.79s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.739431 | runtime=23.94s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.758011 | runtime=24.34s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.721365 | runtime=26.56s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712185 | runtime=22.12s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746536 | runtime=22.11s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.758875 | runtime=22.17s
  -> run NK_dim64_t8
     avg_score=0.754136 | runtime=22.50s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p01__g0p01__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p02__g0p003__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-204.839996 | runtime=22.53s
  -> run QUBO_dim64_t1
     avg_score=-150.759995 | runtime=22.27s
  -> run QUBO_dim64_t2
     avg_score=-140.880005 | runtime=22.24s
  -> run QUBO_dim64_t3
     avg_score=-418.579987 | runtime=22.62s
  -> run QUBO_dim64_t4
     avg_score=-335.600006 | runtime=22.24s
  -> run QUBO_dim64_t5
     avg_score=-314.339996 | runtime=22.32s
  -> run QUBO_dim128_t0
     avg_score=-589.080017 | runtime=22.59s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-450.220001 | runtime=22.30s
  -> run QUBO_dim128_t2
     avg_score=-437.239990 | runtime=22.38s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1216.260010 | runtime=22.56s
     -> TOP 1
  -> run QUBO_dim128_t4
     avg_score=-953.140015 | runtime=22.41s
  -> run QUBO_dim128_t5
     avg_score=-931.599976 | runtime=22.22s
     -> TOP 1
  -> run QUBO_dim256_t0
     avg_score=-1653.540039 | runtime=23.27s
     -> TOP 1
  -> run QUBO_dim256_t1
     avg_score=-1317.859985 | runtime=23.15s
     -> TOP 1
  -> run QUBO_dim256_t2
     avg_score=-1263.599976 | runtime=23.00s
     -> TOP 1
  -> run QUBO_dim256_t3
     avg_score=-3351.699951 | runtime=23.15s
     -> TOP 1
  -> run QUBO_dim256_t4
     avg_score=-2667.899902 | runtime=23.23s
     -> TOP 1
  -> run QUBO_dim256_t5
     avg_score=-2635.860107 | runtime=22.96s
     -> TOP 1
  -> run NK_dim128_t1
     avg_score=0.711601 | runtime=21.79s
     -> TOP 1
  -> run NK_dim128_t2
     avg_score=0.739588 | runtime=21.85s
     -> TOP 1
  -> run NK_dim128_t4
     avg_score=0.764303 | runtime=21.99s
     -> TOP 1
  -> run NK_dim128_t8
     avg_score=0.739221 | runtime=22.71s
  -> run NK_dim256_t1
     avg_score=0.708863 | runtime=23.62s
     -> TOP 1
  -> run NK_dim256_t2
     avg_score=0.739478 | runtime=23.68s
     -> TOP 1
  -> run NK_dim256_t4
     avg_score=0.754453 | runtime=23.92s
     -> TOP 1
  -> run NK_dim256_t8
     avg_score=0.728443 | runtime=26.15s
     -> TOP 1
  -> run NK_dim64_t1
     avg_score=0.712165 | runtime=21.67s
     -> TOP 1
  -> run NK_dim64_t2
     avg_score=0.746770 | runtime=21.69s
     -> TOP 1
  -> run NK_dim64_t4
     avg_score=0.758360 | runtime=22.08s
  -> run NK_dim64_t8
     avg_score=0.749219 | runtime=22.06s

  *** SUMMARY FOR CONFIG: kfr__advglobalrankweighted__M7__L5__eps0p02__g0p003__ds0p01__dm0p01 ***
  NOMBRE DE TOP 1 : 0 (NK: 0, QUBO: 0)
  NOMBRE DE TOP 3 : 0
  NOMBRE DE TOP 5 : 0
  NOMBRE DE TOP 10 : 0
  Instances: 0/0

[CONFIG] kfr__advglobalrankweighted__M7__L5__eps0p02__g0p005__ds0p01__dm0p01
  -> run QUBO_dim64_t0
     avg_score=-203.899994 | runtime=22.15s
  -> run QUBO_dim64_t1
     avg_score=-151.139999 | runtime=21.72s
  -> run QUBO_dim64_t2
     avg_score=-141.600006 | runtime=21.69s
  -> run QUBO_dim64_t3
     avg_score=-422.799988 | runtime=21.79s
  -> run QUBO_dim64_t4
     avg_score=-335.059998 | runtime=21.70s
  -> run QUBO_dim64_t5
     avg_score=-316.140015 | runtime=21.69s
  -> run QUBO_dim128_t0
     avg_score=-593.500000 | runtime=21.95s
     -> TOP 1
  -> run QUBO_dim128_t1
     avg_score=-445.540009 | runtime=21.85s
  -> run QUBO_dim128_t2
     avg_score=-435.859985 | runtime=21.81s
     -> TOP 1
  -> run QUBO_dim128_t3
     avg_score=-1215.079956 | runtime=22.03s
  -> run QUBO_dim128_t4
     avg_score=-958.419983 | runtime=21.89s
  -> run QUBO_dim128_t5
